en	Relevant
El mismo día, el G7 expresó su intención de organizar, el 25 de marzo de 2004, una marcha destinada a instar a la implementación plena y sin obstáculos del Acuerdo de Linas-Marcoussis.	1
h) Participar activamente y apoyar todas las actividades pertinentes en el marco de la Estrategia global de las Naciones Unidas contra el terrorismo, incluso dentro del Equipo Especial sobre la Ejecución de la Lucha contra el Terrorismo, establecido para asegurar la coordinación y coherencia generales de las iniciativas antiterroristas del sistema de las Naciones Unidas, en particular a través de sus grupos de trabajo pertinentes;	1
He continuado mi diálogo con las autoridades libanesas sobre esta cuestión y espero con interés el pronto cumplimiento de estas obligaciones.	1
Como se indicó anteriormente, en esta sesión se tomó una decisión con respecto al pago de premios.	1
1. El presente informe del Comité del Consejo de Seguridad establecido en virtud de la resolución 1988 (2011) abarca el período comprendido entre el 1 de enero y el 31 de diciembre de 2014.	0
A este respecto, la Dirección organizó, en cooperación con el Centro Internacional de Lucha contra el Terrorismo y con el apoyo de los Países Bajos, su segundo taller sobre la aplicación de la resolución 1624 (2005) en julio de 2012 en Rabat.	1
Se alega que Ibrahim Mohamed K. había asistido a campos de entrenamiento de Al-Qaida hasta noviembre de 2001 y luego permaneció en el Afganistán durante más de un año luchando contra las tropas de los Estados Unidos, tiempo durante el cual tuvo contacto con miembros de alto rango de Al-Qaida. Lo persuadieron de regresar a Europa, donde su documento de viaje alemán le dio una considerable libertad de movimiento para reclutar atacantes suicidas.	1
El personal penitenciario y las fuerzas de seguridad de Puntlandia lucharon valientemente contra los atacantes y pudieron evitar que la prisión fuera tomada y la posible fuga de agentes de Al-Shabaab, entre ellos un experto en artefactos explosivos improvisados y un coordinador de bombas suicidas, los piratas encarcelados y otras personas.	1
También se produjeron enfrentamientos entre grupos armados afiliados al Gobierno de Malí y grupos armados representados en las conversaciones de Argel, a pesar de los compromisos de alto el fuego de las distintas partes. El 9 de octubre, un convoy que transportaba armas, morteros y armamento antiaéreo que avanzaba por el norte de Níger hacia Malí fue interceptado y destruido por fuerzas francesas y nigerianas. Según los informes, las armas estaban siendo entregadas a Ansar Dine. El 12 de octubre, las fuerzas de seguridad mauritanas detuvieron en la ciudad minera de Zouerat, en el norte del país, a cuatro personas sospechosas de establecer contactos con yihadistas y reclutar para el Estado Islámico en Irak y el Levante (ISIS).	1
Sus conclusiones tienen serias implicaciones para la rendición de cuentas de los funcionarios gubernamentales y sus recomendaciones deben ser consideradas cuidadosamente por el Consejo mientras determina qué enfoque debe adoptarse para finalmente poner fin a los abusos y la impunidad en Darfur.	1
Además, se supo que la escena del crimen había sido perturbada en varias ocasiones.	1
&quot;El Consejo de Seguridad pide al Gobierno de Unidad Nacional y Transición que comience a trabajar inmediatamente con el Comité Internacional de Apoyo a la Transición (CIAT) y con la MONUC para establecer mecanismos de coordinación más estrecha, a fin de acelerar la reforma del sector de la seguridad, la adopción de legislación esencial y preparativos electorales.	1
Los principales elementos de la declaración del Encargado de Negocios, así como el intercambio de opiniones entre los miembros del Grupo de Trabajo, se reflejan en el resumen que figura en las conclusiones pertinentes (S/AC.51/2014/2).	1
6. En la segunda etapa del proceso de registro que se llevó a cabo de junio de 2007 a diciembre de 2007, los equipos de las Naciones Unidas verificaron las edades y fechas de reclutamiento de todo el personal de los acantonamientos.	1
275. La extradición de terroristas también sigue enfrentando muchos obstáculos y no es fácil ni fácil.	1
(b) monitorear e informar sobre la situación de los derechos humanos, en cooperación con la Oficina del Alto Comisionado de las Naciones Unidas para los Derechos Humanos, incluida la situación de los refugiados retornados y las personas desplazadas.	1
El Secretario General afirmó que el cambio climático era real y se estaba acelerando de manera peligrosa.	0
- reconoce la importancia de garantizar que las tareas de consolidación de la paz encomendadas se implementen lo antes posible en una operación de mantenimiento de la paz en coordinación con el equipo de las Naciones Unidas en el país y con el debido respeto a las preocupaciones de seguridad y las prioridades del gobierno anfitrión, teniendo en cuenta los programas y políticas preexistentes. implementado antes del inicio de la operación.	1
Nueve Estados cuentan con algunas medidas para detectar y prevenir el contrabando de armas y explosivos, pero no está claro con qué eficacia se implementan estas medidas.	1
Determinando que la situación en Côte d&#39;Ivoire sigue planteando una amenaza a la paz y la seguridad internacionales en la región,	1
Compromete a ambas partes a la liberación inmediata y la reintegración de los niños asociados con las fuerzas armadas.	1
Apoyar a las organizaciones de mujeres en las comunidades donde se despliegan fuerzas de paz para aumentar la conciencia sobre el VIH/SIDA y fortalecer las estrategias de prevención de la comunidad.	1
b) No hubo coordinación entre todos los órganos de seguridad presentes en el lugar del crimen.	1
Cuanto más estrechamente trabajen los bancos con sus unidades de inteligencia financiera, la policía y otros funcionarios antiterroristas, más se beneficiarán todos los sectores.	0
Otros soldados de las F-FDTL fueron enviados al antiguo edificio del PKF y se les dijo que estuvieran preparados.	1
4. El 25 de julio, informé al Consejo de Seguridad de mi decisión de nombrar a Peter van Walsum (Países Bajos) como mi Enviado Personal para el Sáhara Occidental para ayudarme a evaluar la situación y explorar con las partes, los Estados vecinos y otras partes interesadas la mejor manera de superar el actual estancamiento político.	1
22. Solicita a la Secretaría que publique en el sitio web del Comité toda la información pertinente de divulgación pública, incluido el resumen narrativo de los motivos de la inclusión en la Lista, inmediatamente después de que se agregue un nombre a la Lista, y solicita al Secretario General que haga todas las entradas y resúmenes narrativos de la lista. de razones para la inclusión en la lista disponible en todos los idiomas oficiales de las Naciones Unidas de manera oportuna y precisa, y toma nota de las circunstancias únicas de esta solicitud, que tiene como objetivo armonizar los procedimientos de traducción de este Comité para la publicación de listas y resúmenes narrativos con los de otros Comités de sanciones del Consejo de Seguridad de las Naciones Unidas;	0
1. El presente informe del Comité del Consejo de Seguridad establecido en virtud de la resolución 1718 (2006) abarca el período comprendido entre el 1 de enero y el 31 de diciembre de 2014.	0
Esas personas, según las circunstancias, pueden ser responsables, según la doctrina de la empresa criminal conjunta, de crímenes de guerra cometidos durante los ataques, a saber, el asesinato de civiles, la destrucción de bienes de carácter civil, la detención ilegal de civiles y el saqueo.	1
&quot;El Consejo de Seguridad subraya que un acuerdo político inclusivo y el despliegue exitoso de la UNAMID son esenciales para restablecer la paz y la estabilidad en Darfur.	1
Todos los aspectos de la educación policial se reunieron en un programa independiente en mayo de 2004 y ahora se ha llegado a un acuerdo sobre la creación de un sistema de formación para todo Bosnia y Herzegovina.	1
Reconociendo que, a pesar de la evolución de la situación en el Afganistán y de los avances en la reconciliación, la situación en el Afganistán sigue siendo una amenaza para la paz y la seguridad internacionales, y reafirmando la necesidad de combatir esa amenaza por todos los medios, de conformidad con la Carta de las Naciones Unidas y el derecho internacional, incluidos los derechos humanos aplicables y el derecho humanitario y de refugiados, destacando a este respecto el importante papel que desempeñan las Naciones Unidas en este esfuerzo,	1
20. La situación en el valle de Kodori se mantuvo sin cambios. El 22 de septiembre, la UNOMIG y la fuerza de mantenimiento de la paz de la CEI realizaron una patrulla conjunta en el valle del bajo Kodori, controlado por Abjasia, y comunicaron que la situación allí estaba en calma.	1
Por supuesto, el primer uso de la remisión por el Consejo de Seguridad en virtud del Estatuto de Roma (resolución 1593 (2005)), que dio lugar a la emisión de órdenes de arresto contra dos sospechosos, surgió de la recomendación de remisión al Consejo de Seguridad hecha por la Comisión Internacional de Investigación sobre Darfur.	1
d) Una visita de promoción del Presidente del Comité contra el Terrorismo o del Director Ejecutivo (o ambos), tal vez acompañado por uno o más miembros del Comité, destinada a aumentar la conciencia general sobre la amenaza terrorista y centrar la atención de los políticos de alto nivel. atención, dentro del Gobierno o Parlamento interesado, a la importancia de aplicar la resolución 1373 (2001) (por ejemplo, mediante la adopción o aprobación de legislación antiterrorista);	1
Dado que a algunas tribus no se les asignaban tierras tradicionales, y con el creciente conflicto por los recursos naturales, hubo un intento sistemático de desalojar de sus tierras a las tribus consideradas &quot;no salvadoras&quot;.	1
El sistema de las Naciones Unidas está implementando iniciativas de programación conjunta en el marco de la estrategia de apoyo con buenos resultados, aunque es necesario fortalecer el vínculo entre los diferentes programas y los esfuerzos del Gobierno en materia de estabilización.	1
Condenar y pedir el cese inmediato de las incitaciones a la violencia contra civiles en situaciones de conflicto armado.	1
El Comité espera con interés recibir de la Dirección Ejecutiva del Comité contra el Terrorismo, antes de finales de noviembre de 2009, un primer estudio actualizado sobre la aplicación a nivel mundial, para su examen, a fin de responder a la solicitud del Consejo de Seguridad antes mencionada.	1
Si bien el número de campos de prisioneros políticos y de reclusos ha disminuido debido a las muertes y algunas liberaciones, se estima que actualmente hay entre 80.000 y 120.000 prisioneros políticos detenidos en cuatro grandes campos de prisioneros políticos.	1
&quot;Medios adecuados y flexibles para el apoyo a la paz en la transición y las actividades de gestión de crisis, como la protección de los civiles, incluido el personal humanitario y de las Naciones Unidas, el desarme, la desmovilización y la reintegración de los excombatientes, el fin de la impunidad, la creación de instituciones públicas y la justicia de transición, como así como la promoción y protección de los derechos humanos y la integración de una perspectiva de género son esenciales para garantizar una paz duradera después de un conflicto.	1
r) Recopilar, evaluar, supervisar, informar y hacer recomendaciones al respecto de la aplicación de las medidas, incluida la aplicación de la medida prevista en el párrafo 1 a) de la presente resolución en lo que respecta a prevenir el uso delictivo de Internet por parte de Al-Qaida. , y otras personas, grupos, empresas y entidades asociadas con él; realizar estudios de casos, según corresponda; y explorar en profundidad cualquier otra cuestión relevante según lo indique el Comité;	1
&quot;El Consejo de Seguridad reafirma su firme compromiso con la soberanía, la independencia, la unidad y la integridad territorial de Siria y todos los demás Estados afectados por el conflicto sirio, y con los propósitos y principios de la Carta de las Naciones Unidas.	1
El Consejo insta a las partes en conflictos armados a cumplir las obligaciones que les corresponden en virtud del derecho internacional humanitario de respetar y proteger al personal humanitario y los envíos de socorro y a adoptar todas las medidas necesarias para facilitar el paso seguro, rápido y sin obstáculos de los envíos, equipos y suministros de socorro. personal.	1
3. Bajo la dirección de mi Representante Especial, la UNOMIG continuó sus esfuerzos por promover la estabilidad en la zona del conflicto y promover el diálogo entre las partes georgiana y abjasia sobre cuestiones políticas y de seguridad, el regreso de los desplazados internos y los refugiados y la cooperación económica. respaldado por las reuniones de alto nivel del Grupo de Amigos celebradas en Ginebra presididas por las Naciones Unidas (véase S/2003/412, párr. 3).	1
Exhortó a los dirigentes somalíes a intensificar sus esfuerzos para aplicar la hoja de ruta y respetar el plazo de transición de agosto de 2012.	1
&quot;El Consejo de Seguridad toma nota con reconocimiento del sexto informe del Secretario General sobre los niños y los conflictos armados y de los avances positivos en la aplicación de su resolución 1612 (2005), en particular en las cinco esferas siguientes:	1
El 5 de noviembre, el Consejo celebró consultas sobre la República Árabe Siria y la Asesora Especial del Secretario General, Sigrid Kaag, le informó, mediante videoconferencia desde Beirut, sobre la aplicación de la resolución 2118 (2013) y la eliminación de la programa de armas químicas de la República Árabe Siria.	1
33. Los interlocutores gubernamentales y miembros del Parlamento reafirmaron su compromiso de promover y proteger los derechos humanos y establecer la Comisión Nacional de Derechos Humanos en estrecha cooperación con la MONUSCO.	1
259. Para garantizar que los ataques a lugares o zonas donde puedan encontrarse tanto civiles como combatientes no pongan en peligro ilegalmente a los civiles, el derecho internacional impone dos obligaciones fundamentales, aplicables tanto en conflictos armados internacionales como internos.	0
b) Exhortar a las partes en conflictos armados a que cumplan las obligaciones que les corresponden en virtud del derecho internacional humanitario de respetar y proteger al personal humanitario y los envíos utilizados para las operaciones de socorro humanitario,	1
En segundo lugar, incluso en la búsqueda de la paz en medio de un conflicto, se deben respetar las normas fundamentales de los derechos humanos y el derecho humanitario.	1
El 20 de julio, el Consejo se reunió en un debate abierto (4174ª sesión) para considerar su papel en la prevención de conflictos armados.	1
Varios participantes exploraron la dinámica entre los miembros del Consejo, particularmente la influencia de los miembros electos en el trabajo y las decisiones del Consejo.	0
Destacando la necesidad de que los presuntos autores de crímenes contra niños en situaciones de conflicto armado sean llevados ante la justicia a través de los sistemas de justicia nacionales y, cuando corresponda, los mecanismos de justicia internacional y las cortes y tribunales penales mixtos a fin de poner fin a la impunidad,	1
233. La Comisión recomienda que los fiscales tengan acceso a personal policial y de investigación dedicado, personal administrativo, de traducción e investigación adecuado, así como el apoyo logístico necesario.	1
112. La coordinación entre las entidades de las Naciones Unidas en la prestación de asistencia antiterrorista es fundamental para evitar la duplicación, mejorar la eficacia en la prestación de asistencia y asegurar una asignación más racional de los recursos.	1
Los miembros del Consejo alentaron a las autoridades de Burundi a realizar mayores esfuerzos para crear las condiciones necesarias para elecciones inclusivas mediante un diálogo constructivo, un espacio político abierto, el fin de la violencia por motivos políticos y la lucha contra la impunidad, de conformidad con la resolución 2137 (2014).	1
24. Insta al Grupo de Trabajo Internacional, que recibirá informes periódicos del Grupo de Mediación, y al comité de sanciones establecido en virtud de la resolución 1572 (2004), de 15 de noviembre de 2004, a que evalúen, supervisen y sigan de cerca los progresos realizados con respecto a las cuestiones mencionadas en los párrafos 14 a 18 anteriores;	1
Todos estos actos de incitación al odio y a la guerra crean tensiones dentro de la comunidad de Costa de Marfil.	1
&quot;El Consejo de Seguridad reafirma, a este respecto, la necesidad urgente de una cooperación y coordinación mejoradas e inclusivas entre los Estados del Sahel y el Magreb, y entre sí, en colaboración con las entidades pertinentes de las Naciones Unidas y los socios regionales e internacionales, a fin de combatir las actividades de AQMI y prevenir mayores avances de los elementos de AQMI y grupos afiliados en las regiones del Sahel y el Magreb y más allá, así como para abordar la proliferación de todas las armas y el crimen organizado transnacional, incluidas actividades ilícitas como el tráfico de drogas.	1
163. La aprobación del Estatuto de la Corte Penal Internacional, seguida del estatuto del Tribunal Especial para Sierra Leona, puede considerarse como la culminación de un proceso legislativo que en unos pocos años condujo a la cristalización de un conjunto de normas consuetudinarias que rigen los conflictos armados internos y a la penalización de violaciones graves de dichas normas, en el sentido de que de violaciones graves de esas normas puede derivarse responsabilidad penal individual.	1
La prisión ha sido construida para ofrecer condiciones de detención humanas y seguras de acuerdo con las normas internacionales de derechos humanos.	1
Se presta especial atención al sector de la seguridad. También se examinan las acciones del Gobierno, el Presidente y la UNOTIL.	1
54. La evidencia anecdótica sugiere que los fondos derivados del pago de rescates y del tráfico de drogas se mueven a través de fronteras a través de mensajeros de efectivo.	1
67. Para concluir, deseo agradecer a mi Representante Especial, Ameerah Haq, por su liderazgo, y a todo el personal de la UNMIT y del equipo de las Naciones Unidas en el país por sus continuos esfuerzos para apoyar al pueblo de Timor-Leste en la promoción de las causas de paz, estabilidad y desarrollo.	1
En última instancia, y una vez que las condiciones se consideren apropiadas, dichas fundaciones y empresas deberían unir fuerzas con los gobiernos interesados para coordinar esfuerzos encaminados a adoptar un plan coherente para el desarrollo del país, la creación de medios de vida para la población y el mejoramiento de la situación de derechos humanos.	1
a) Las necesidades especiales de las mujeres y las niñas durante la repatriación y el reasentamiento y para la rehabilitación, la reintegración y la reconstrucción después de los conflictos;	0
La creciente convergencia entre los métodos de financiación del terrorismo, especialmente a nivel local, y otras actividades delictivas, ha hecho aún más difícil distinguir unos de otros.	1
Cuatro Estados han introducido medidas legales adecuadas para tipificar como delito la provisión de refugio seguro; cuatro lo han hecho parcialmente; y dos no han proporcionado la información relevante.	1
Actualmente se está preparando mi propuesta de presupuesto para la MONUC para el período completo de 12 meses comprendido entre el 1º de julio de 2005 y el 30 de junio de 2006, incluidas las necesidades de apoyo a las elecciones y el personal adicional de policía civil autorizado por el Consejo en su resolución 1621 (2005), y se presentará a la Asamblea General para su revisión y acción en breve.	1
En la 5659ª sesión del Consejo de Seguridad, celebrada el 12 de abril de 2007, en relación con el examen por el Consejo del tema titulado &quot;Amenazas a la paz y la seguridad internacionales causadas por actos terroristas&quot;, el Presidente del Consejo de Seguridad formuló la siguiente declaración en nombre del Consejo:	1
10. Encarga a la CTED que ponga a disposición la información contenida en los estudios y evaluaciones nacionales de lucha contra el terrorismo, cuando lo aprueben los Estados Miembros interesados, y además ordena a la CTED que ponga a disposición información sobre las capacidades regionales de lucha contra el terrorismo, cuando lo apruebe el CTC, según corresponda;	1
12. El Comité seguirá organizando reuniones y eventos especiales sobre temas y cuestiones de interés y preocupación común para los Estados Miembros, con miras a maximizar el impacto de las resoluciones y sostener el compromiso de la comunidad internacional de combatir el terrorismo.	1
Exigiendo que las partes en el conflicto actúen con moderación y pongan fin a toda acción militar, incluidos los bombardeos aéreos,	1
Implementar su política de equilibrio de género a través de un sistema de seguimiento para garantizar el cumplimiento del objetivo 50-50.	0
La práctica puede considerarse equivalente a una desaparición forzada, en violación de las obligaciones de los grupos armados en virtud del derecho internacional humanitario consuetudinario.	1
Eritrea ha estado organizando, entrenando y luego enviando a Etiopía todo tipo de gánsteres y elementos terroristas para causar estragos en nuestro país e inestabilidad política.	1
Después de las elecciones previstas, serán esenciales consultas con el Gobierno recién elegido a fin de determinar la naturaleza y el nivel de apoyo que las autoridades de Côte d&#39;Ivoire necesitarán de la ONUCI para las elecciones legislativas y locales antes de que la Operación comience a reducirse.	1
Mientras tanto, se están movilizando recursos con el apoyo de la ONUCI, el UNICEF y el Programa Mundial de Alimentos para rehabilitar y reintegrar a 511 niños soldados, incluidas 204 niñas, que han sido liberados y entregados al UNICEF por los dirigentes de las Forces nouvelles.	1
95. En vista del patrón constante de violaciones de los derechos humanos en Côte d&#39;Ivoire en los últimos años, la comunidad internacional tal vez desee también considerar la necesidad de establecer un mecanismo independiente de derechos humanos de la Comisión de Derechos Humanos de las Naciones Unidas ( un relator especial en el país o un experto independiente), al que se le podría encargar informar, también a la Asamblea General, sobre los progresos realizados en la implementación efectiva de las normas internacionales de derechos humanos, su traducción en prácticas a nivel nacional, así como en poner fin a la impunidad y garantizar el Estado de derecho en Costa de Marfil.	1
Según su declaración, se encontraba en su oficina cuando fue alertado de la explosión.	1
El Gobierno del Iraq afirma que cumple con sus obligaciones en virtud de las resoluciones del Consejo de Seguridad de las Naciones Unidas y sigue políticas de coexistencia pacífica con sus vecinos conducentes a la seguridad y la estabilidad de la región. El Gobierno del Iraq espera con interés que el Consejo de Seguridad de las Naciones Unidas reconozca que se han producido importantes acontecimientos positivos en el Iraq; que la situación en Irak es fundamentalmente diferente de la que prevalecía en el momento de la adopción de la resolución 661 (1990) del Consejo de Seguridad de las Naciones Unidas; y que ha llegado el momento de que Iraq recupere su estatus legal e internacional que prevalecía antes de la adopción por el Consejo de Seguridad de esa resolución y las sanciones posteriores que se le impusieron en virtud del Capítulo VII de la Carta de las Naciones Unidas.	1
v) Alentar a todos los Estados, de conformidad con el párrafo 8 de la resolución 1977 (2011), a preparar voluntariamente planes de acción nacionales de aplicación, con la asistencia del Comité establecido en virtud de la resolución 1540 (2004), según proceda, definiendo sus prioridades y planes para implementar las disposiciones clave de la resolución 1540 (2004), y presentar esos planes al Comité;	1
También señalaron que la mayor disponibilidad de información sobre los efectos nocivos de la piratería había dado lugar a cambios positivos en los antiguos focos de piratería.	1
De hecho, en términos de capacidades militares fundamentales, la disponibilidad de recursos humanos, incluidos en particular veteranos capacitados, puede ser un determinante clave del éxito.	0
El Consejo también adoptó una declaración presidencial (S/PRST/2011/17), en la que destacó la necesidad de mejorar las comunicaciones entre él mismo, los países que aportan contingentes y fuerzas de policía, la Secretaría de las Naciones Unidas y otras partes interesadas a fin de fomentar un espíritu de asociación, cooperación, confianza y confianza mutua y asegurar que el Consejo tenga en cuenta las opiniones de quienes trabajan sobre el terreno al tomar decisiones sobre los mandatos de mantenimiento de la paz.	1
La Comisión no pudo confirmar la afirmación del Gobierno de que soldados y civiles heridos habían muerto dentro del edificio del hospital.	1
La resolución 1373 (2001) del Consejo de Seguridad, aprobada tras los atroces ataques del 11 de septiembre de 2001 en los Estados Unidos, constituyó un hito en los esfuerzos realizados a nivel de las Naciones Unidas.	1
El elemento subjetivo requerido (conciencia del carácter sistemático del desplazamiento forzado) sería inherente al hecho de que ese desplazamiento equivalía claramente a una política gubernamental aplicada sistemáticamente por las autoridades gubernamentales pertinentes y los Janjaweed.	1
Existen diversos grados de culpabilidad penal con respecto a los delitos relacionados con armas, como se refleja en las distintas penas máximas establecidas por la ley.	0
87. Este control fragmentado del entorno marítimo somalí ha creado o promovido tres importantes generadores de ingresos para las administraciones locales: a) la exportación desde Somalia, entre otros productos, de grandes cantidades comerciales de carbón vegetal, b) el acceso extranjero irrestricto al medio marino somalí. recursos y pesquerías por parte de buques pesqueros extranjeros y (c) piratería generalizada. Carbón	1
Siguiendo instrucciones del juez primero de instrucción del Tribunal Militar, y con el visto bueno del director general de las Fuerzas de Seguridad Interior, los coches de la comitiva de Hariri fueron conducidos al cuartel de Helou, una vez fotografiados in situ y grabados en vídeo. La grabación se realizó en presencia del comandante de la segunda secretaría regional de Beirut, el comandante de la segunda brigada de tráfico de Beirut, el comandante del destacamento de Al-Burj y un escuadrón de investigadores criminales, y utilizando las luces proporcionadas por la defensa civil. , según informe nº 144/302 de 14 de febrero de 2005.	1
&quot;El Consejo de Seguridad recuerda sus resoluciones 1265 (1999), de 17 de septiembre de 1999, y 1296 (2000), de 19 de abril de 2000, sobre la protección de los civiles en los conflictos armados, así como las declaraciones de su Presidente de 12 de febrero de 1999 (S/PRST/ 1999/6), de 15 de marzo de 2002 (S/PRST/2002/6) y de 20 de diciembre de 2002 (S/PRST/2002/41), y reafirma la necesidad de mantener la protección de los civiles en los conflictos armados como un tema importante en el orden del día del Consejo.	1
Los miembros del Consejo pidieron una solución pacífica del conflicto en la región y condenaron el apoyo de grupos armados y terroristas. Asia	1
375. Varios instrumentos internacionales de derechos humanos prohíben el uso de la tortura.	1
19. Además, tanto su misión de investigación como su tarea de identificar a los perpetradores se habrían beneficiado de la asistencia de un gran número de investigadores, abogados, analistas militares y expertos forenses.	1
El Consejo solicita a la MONUC que siga supervisando las denuncias de violencia extrajudicial y le informe.	1
Por ejemplo, un número considerable de ellos estaban relacionados con muerte, tortura, lesiones personales, dolor y angustia mental, toma de rehenes y pérdidas y daños a bienes inmuebles y personales.	1
Como resultado, las entidades extraterritoriales presentan desafíos particulares para las autoridades reguladoras, que incluyen (i) identificar dónde opera realmente la empresa, que puede ser en el ciberespacio; (ii) examinar las cuentas; (iii) identificación de activos y su paradero; (iv) identificar a los beneficiarios finales de las IBC, y (v) señalar cualquier cambio en su estatus legal, que puede tardar en filtrarse a través de los sistemas financieros internacionales, incluso cuando esto implique la cancelación de registros o licencias.	0
Para diciembre, la Oficina para Abordar la Explotación y el Abuso Sexual será reemplazada por la Unidad de Conducta y Disciplina que se ocupa de la explotación y el abuso sexual y otras formas de mala conducta.	1
El tratado que creó la Corte, el Estatuto de Roma, entró en vigor el 1 de julio de 2002.	1
La misión evaluó la preparación institucional, técnica, de seguridad, jurídica y política para las elecciones. Identificó áreas de apoyo y pidió una mayor participación de las mujeres y los jóvenes, una mayor transparencia institucional y mecanismos para la prevención de conflictos políticos y electorales.	1
Desde la perspectiva de la aplicación de la ley, existen complicados problemas de jurisdicción, así como desafíos técnicos relacionados con la investigación y el enjuiciamiento, cuando la actividad delictiva está dispersa en varios Estados.	0
Como se indicó anteriormente, el genocidio no es necesariamente el crimen internacional más grave.	0
En una declaración presidencial (S/PRST/2004/15) aprobada el 14 de mayo, el Consejo expresó seria preocupación por los informes de una incursión en la República Democrática del Congo por parte de elementos del ejército rwandés y los informes de una mayor actividad militar por parte de las Fuerzas Democráticas de Liberación de Ruanda en la parte oriental de la República Democrática del Congo y sus incursiones en el territorio de Ruanda.	1
Posteriormente, los fiscales neerlandeses trataron de prohibir y disolver la organización y liberar cualquier saldo acreedor de la cuenta bancaria de la organización al Estado, pero el tribunal dictaminó que el Gobierno no había demostrado que la sucursal neerlandesa de Al-Haramain, separada y aparte de la organización internacional, había apoyado el terrorismo. Los fiscales holandeses dijeron que planean apelar el fallo del tribunal, así como buscar más información sobre Al-Haramain y Al-Aqil en Estados Unidos.	1
Los Estados deben garantizar que su legislación y orientación sean lo suficientemente flexibles y sólidas para cubrir nuevas amenazas y mantener su función preventiva.	1
o El 29 de noviembre de 2014, helicópteros del régimen lanzaron dos bombas de barril sobre una clínica en la aldea de Kafr Sajna, en Idlib, destruyéndola parcialmente.	1
En Italia, por ejemplo, la Unidad Político-Militar establecida por la Oficina del Primer Ministro está integrada por altos representantes de todos los departamentos y organismos gubernamentales responsables de la lucha contra el terrorismo y tiene funciones amplias e integrales.	1
&quot;El Consejo de Seguridad acoge con beneplácito el hecho de que medidas eficaces contra la piratería mediante mayores iniciativas nacionales, bilaterales y multilaterales, así como mecanismos de cooperación regional, hayan conducido a una reducción sustancial del número de ataques exitosos relacionados con la piratería en diferentes regiones, y reconoce la necesidad que continúen los esfuerzos con estas medidas contra la piratería, ya que estos logros son reversibles siempre que las condiciones en tierra sean propicias para la actividad pirata en el mar.	1
Cabe señalar que los dos movimientos no defendieron sus argumentos desde un punto de vista tribal, sino que hablaron en nombre de todos los habitantes de Darfur y dirigieron principalmente sus ataques contra instalaciones gubernamentales.	1
... señalando la importancia de realizar revisiones continuas de tácticas y procedimientos y revisiones e investigaciones posteriores a las acciones en cooperación con el ... Gobierno en los casos en que se hayan producido víctimas civiles y cuando el ... Gobierno considere apropiadas estas investigaciones conjuntas, ya que así como continuar la cooperación con las [fuerzas de seguridad nacionales] hacia una mayor institucionalización de la protección de los civiles, especialmente las mujeres y las niñas,	1
Tengo el honor de transmitir adjunto el informe del Comité del Consejo de Seguridad establecido en virtud de la resolución 1267 (1999) relativa a Al-Qaida y los talibanes y personas y entidades asociadas, que contiene la posición del Comité sobre las recomendaciones incluidas en el sexto informe de el Equipo de Apoyo Analítico y Vigilancia de las Sanciones (S/2007/132, apéndice) (véase el anexo).	1
Confirmó que un helicóptero ruso había sido derribado y que una junta de investigación de las Naciones Unidas, que había estado en el país la semana anterior, presentaría un informe a principios de noviembre.	1
También continuó su participación en grupos de trabajo sobre prevención del delito y ayudó a la fundación de una Asociación de Mujeres Policías en la región. La UNOMIG entregó a los organismos encargados de hacer cumplir la ley de Zugdidi equipo donado por el Gobierno de Suiza, y se reservó una cantidad similar de equipo para los organismos encargados de hacer cumplir la ley de Gali.	1
Los incidentes investigados establecen que los secuestros fueron sistemáticos y se llevaron a cabo con la aquiescencia del Estado, ya que se produjeron tras ataques combinados de los Janjaweed y las fuerzas del Gobierno y tuvieron lugar en su presencia y con su conocimiento.	1
a) Producción: corte, quema y ensacado (Somalia);	0
Para preservar la soberanía y la independencia de los Estados y mantener la seguridad, la paz y la estabilidad internacionales, Siria insta a las Naciones Unidas y a sus órganos encargados de la lucha contra el terrorismo y su financiación, incluido el Consejo de Seguridad y su comité subsidiario especializado, como así como al Consejo de Derechos Humanos, para negar a los terroristas y a quienes los apoyan cualquier cobertura para sus prácticas destructivas.	1
En este sentido, se ha llegado a un entendimiento con las partes sobre la posibilidad de revisar los acuerdos militares para responder mejor a las realidades sobre el terreno.	1
:: Utilizar el Fondo Fiduciario para actividades de desarme mundial y regional para avanzar con proyectos y actividades de inmediato	1
66. En un esfuerzo por contrarrestar el aumento de los delitos cometidos en el mar, la Organización Marítima de África Occidental y Central (MOWCA), con la asistencia de la OMI, está mejorando la cooperación entre los organismos encargados de hacer cumplir la ley mediante el establecimiento de una red de unidades de guardacostas.	1
383. Durante sus misiones al Sudán y Darfur, las conclusiones de la Comisión coincidieron en gran medida con los informes examinados por la Comisión.	1
En algunos casos, las mujeres fueron supuestamente violadas en público y, en algunos incidentes, las mujeres fueron reprendidas y llamadas &quot;esclavas&quot; o Torabora.	1
En todo Kosovo, la responsabilidad de sus operaciones ha sido transferida al KPS, con la policía internacional en una función de vigilancia.	1
Más recientemente, en julio de 2014, Boko Haram llevó a cabo una incursión transfronteriza en Camerún que condujo al secuestro de la esposa del Viceprimer Ministro, Amadou Ali, y a la muerte de otras tres personas.	1
