en_es_GOOGLE	MatCoop
(y) Consultar con representantes relevantes de organizaciones internacionales, incluida la Asociación de Transporte Aéreo Internacional (IATA), la Organización de Aviación Civil Internacional (OACI) y la Organización Mundial de Aduanas (OMA), para promover la conciencia y mejorar el cumplimiento de, la prohibición de viajar y el embargo de armas;	0
Lamentablemente, esas advertencias no fueron atendidas.	0
Solicitar a los Estados y a las organizaciones regionales y subregionales que adopten medidas para frenar y reducir el tráfico ilícito de armas pequeñas y ligeras, como la recolección y destrucción voluntarias; gestión eficaz de existencias; embargos de armas; sanciones; y medidas legales contra actores corporativos, individuos y entidades involucrados en tales actividades.	0
428. La Comisión pidió repetidamente al Gobierno que proporcionara información sobre las medidas judiciales adoptadas para llevar ante la justicia a los autores de los presuntos crímenes cometidos en Darfur.	0
Dicha cooperación condujo al desarrollo e implementación de soluciones prácticas en materia de coordinación naval y operativa y cuestiones legales y judiciales, medidas de autoprotección para la industria naviera, diplomacia pública y desmantelamiento de empresas piratas ilícitas en tierra.	1
Cualquier tendencia hacia la radicalización en las instituciones educativas caería bajo la autoridad del Ministerio de Educación.	1
Por lo tanto, el Registro se ha convertido en una herramienta directamente pertinente para la labor que el Consejo de Seguridad y la Asamblea General están realizando en materia de armas pequeñas y ligeras.	1
Además, el Comité establecerá un calendario de reuniones que procure cumplir sus objetivos con eficacia y prontitud.	0
En Darfur Meridional, uno de los enfrentamientos más devastadores se produjo el 19 de septiembre, cuando el SLM/A atacó posiciones de las Fuerzas Armadas Sudanesas en la aldea de Shaeria y sus alrededores.	0
La reducción gradual y gradual de la policía de la UNMIT comenzó en abril, con la reducción de un total de 22 agentes de policía en mayo.	1
10. Los acontecimientos que tuvieron lugar en Abidján en relación con la marcha prevista para el 25 de marzo dieron lugar a graves violaciones de los derechos humanos.	0
La frecuencia de los ataques está aumentando, incluso con cohetes de artillería, y los reclutas son abundantes.	0
Túnez y la Jamahiriya Árabe Libia ampliaron (en 2009 y 2010, respectivamente) las obligaciones de debida diligencia con los clientes, mantenimiento de registros y notificación de transacciones sospechosas a otras empresas y profesiones no financieras designadas, ampliando así el alcance de la lucha contra el blanqueo de dinero. y contrafinanciación de obligaciones contra el terrorismo.	1
El equipo para Darfur Occidental estaba compuesto por dos investigadores y un analista militar, apoyados por uno o dos expertos forenses, según las necesidades.	1
Expresaron preocupación por el uso generalizado de Internet por Al-Qaida y sus asociados, por la irresponsabilidad de algunos medios de comunicación en su cobertura de cuestiones delicadas y por el uso terrorista de teléfonos satelitales.	0
Preocupados por el abandono interminable y la angustia generalizada de las poblaciones de las regiones del norte de Malí, denominadas por algunos Azawad (término reconocido por los acuerdos de paz anteriores), a falta de una solución definitiva del conflicto cuyos efectos devastadores seguir aguantando;	0
El Presidente del Panel, José Ramos-Horta, dirigió las discusiones en nombre del Panel y advirtió que durante la etapa inicial de su trabajo, el Panel se concentraría en escuchar las opiniones de todos los Estados miembros como contribuyentes colectivos a la paz y la seguridad. , con consultas que incluirán también a los comités de la Asamblea General, las organizaciones regionales y los países que aportan contingentes y policías.	0
Cuando es posible, los gobiernos trabajan con sus territorios para alentarlos a redactar leyes nacionales apropiadas contra el terrorismo, pero en muchos casos es necesario mejorar esos marcos.	1
Subrayando la importancia de las operaciones de ayuda humanitaria y condenando todos los actos o amenazas de violencia contra el personal de las Naciones Unidas y los agentes humanitarios y toda politización de la asistencia humanitaria por parte de los talibanes y grupos o individuos asociados,	0
Promover y apoyar la gestión precisa de la información sobre el conflicto.	1
El 5 de noviembre, el Consejo celebró consultas sobre la República Árabe Siria y la Asesora Especial del Secretario General, Sigrid Kaag, le informó, mediante videoconferencia desde Beirut, sobre la aplicación de la resolución 2118 (2013) y la eliminación de la programa de armas químicas de la República Árabe Siria.	1
a) Las víctimas que hayan sufrido lesiones corporales importantes o deterioro de la salud física o mental como resultado de delitos graves;	0
17. Reconoce los estándares internacionales integrales incorporados en las Cuarenta Recomendaciones revisadas del Grupo de Acción Financiera Internacional (GAFI) para combatir el lavado de dinero y el financiamiento del terrorismo y la proliferación, y alienta a la CTED a trabajar estrechamente con el GAFI, incluso en el proceso de evaluaciones mutuas del GAFI, centrarse en la implementación efectiva de las recomendaciones contra la financiación del terrorismo;	0
Tomar nota de la información de la secretaría con respecto a la auditoría realizada por la Oficina de Servicios de Supervisión Interna de los pagos de indemnizaciones, las reclamaciones tardías palestinas de categoría D y las actividades de liquidación, el texto propuesto de la sección sobre la Comisión de Indemnización que se incluirá en el informe anual de 2005 informe de la Oficina de Servicios de Supervisión Interna, la participación del coordinador designado por esa Oficina en el ejercicio que lleva a cabo la secretaría para identificar posibles reclamaciones duplicadas en las categorías A y C, la solicitud de comentarios de la Junta de Auditores de las Naciones Unidas sobre su proyecto de observaciones respecto de sus visitas a Jordania y Kuwait en relación con los pagos, la solicitud de la Junta de comentarios en respuesta a su proyecto de informe sobre el estado de la aplicación de las recomendaciones derivadas de su auditoría de los estados financieros de la Comisión para el bienio 2002-2003, y las comunicaciones que la Comisión ha tenido con el Comité de Investigación Independiente; solicitar que la secretaría proporcione información actualizada sobre esta cuestión en una futura reunión informal del Consejo de Gobernadores; y mantener esta cuestión en el orden del día del Consejo de Gobernadores.	1
En su resolución 2122 (2013), el Consejo se comprometió a prestar más atención a las cuestiones de las mujeres, la paz y la seguridad en todas las áreas temáticas de trabajo pertinentes de su programa, incluida en particular la protección de los civiles en los conflictos armados, la consolidación de la paz después de los conflictos, la promoción y fortalecimiento del estado de derecho en el mantenimiento de la paz y la seguridad internacionales, la paz y la seguridad en África, las amenazas a la paz y la seguridad internacionales causadas por actos terroristas y el mantenimiento de la paz y la seguridad internacionales.	1
21. También ha habido informes persistentes de que había helicópteros de Côte d&#39;Ivoire estacionados en Guinea y de que Guinea había prestado uno de los helicópteros destruidos en noviembre de 2004 por las fuerzas francesas.	1
Reiterando su pleno apoyo a los esfuerzos por alcanzar una solución amplia e inclusiva al conflicto de Darfur, y teniendo presente el Acuerdo de Paz de Darfur, la necesidad de concluir el proceso político y poner fin a la violencia y los abusos en Darfur,	0
Encomendar a las misiones de mantenimiento de la paz de las Naciones Unidas y otras misiones pertinentes autorizadas por el Consejo de Seguridad, cuando proceda y caso por caso, que contribuyan imparcialmente a la protección de la población civil, incluidas aquellas que se encuentran bajo amenaza inminente de violencia física, dentro de sus zonas de operación.	0
La mayoría de los gobiernos parecen estar firmemente comprometidos a garantizar que los organismos encargados de hacer cumplir la ley respeten los derechos humanos, aunque en algunos casos se han expresado serias preocupaciones sobre violaciones cometidas por las fuerzas de seguridad.	0
158. El Equipo ha seguido promoviendo la labor del Comité mediante presentaciones en la Facultad de Derecho de la Universidad de Columbia y debates con instituciones académicas en la esfera de la lucha contra el terrorismo, como el Proyecto de Evaluación de la Lucha contra el Terrorismo de la Cuarta Libertad, el Instituto Watson de la Universidad de Brown y otras instituciones terciarias.	0
140. El 14 de diciembre de 2004, comenzaron en Yamena conversaciones entre el Gobierno del Sudán y una delegación del NMRD, con mediación del Chad. El 17 de diciembre las partes firmaron dos protocolos, uno sobre acceso humanitario y otro sobre cuestiones de seguridad en la zona de guerra.	1
27. El Representante Especial del Secretario General y Jefe de la UNMISS afirmó que antes del estallido del conflicto en diciembre de 2013 se habían logrado muchos progresos en cuestiones de protección de los niños y que el plan de acción de Sudán del Sur había tenido un éxito significativo.	1
De conformidad con el párrafo 32 de la presente resolución, el Equipo de Vigilancia funcionará bajo la dirección del Comité establecido en virtud de la resolución 1267 (1999) y tendrá las siguientes responsabilidades:	1
Al mismo tiempo, la Secretaría continúa explorando todas las opciones para reforzar y reforzar las capacidades operativas actuales de la Misión en el difícil entorno del norte de Malí.	1
Un orador subrayó que era esencial que se mantuviera la conformidad de las medidas adoptadas por los comités y grupos de trabajo, en particular los que se ocupaban de la lucha contra el terrorismo, y que se reafirmara en las resoluciones del Consejo.	0
13. En cuanto a la recomendación del Equipo de Vigilancia sobre el pago de rescates a las entidades incluidas en la lista (párr. 60), el Comité desearía referirse al párrafo 5 de la resolución 1904 (2009), en el que el Consejo confirmó que se cumplieron los requisitos establecidos en el párrafo 1 a) de la misma resolución se aplicarán también al pago de rescates a personas, grupos, empresas o entidades de la Lista Consolidada.	1
Parece que se ha confiado mucho en la experiencia personal militar y policial de determinadas personas.	1
Según numerosos relatos y testimonios, este respaldo a las fuerzas paralelas proviene del interior del palacio presidencial.	1
Aunque esta recomendación está dirigida principalmente a futuras inclusiones, el Comité tal vez desee brindar orientación más específica y específica a los Estados donde se sabe que ya se han producido dichas transferencias.	0
Todos los Estados de la subregión son miembros de INTERPOL y han establecido oficinas centrales nacionales.	1
Esta lucha por el poder se manifiesta de diversas maneras y apunta a apelar a las diversas fuerzas sociales dentro de la sociedad civil y a la opinión pública para obtener apoyo o influencia popular adicional.	1
28. Uganda sigue comprometida con el Acuerdo de Paz de Lusaka y los acuerdos posteriores porque las dos dimensiones del conflicto tienen respuesta adecuada en el marco de Lusaka, es decir, la cuestión interna y las preocupaciones de seguridad de los vecinos.	0
Muchas víctimas de ataques en la misma zona, que identificaron a sus atacantes como Janjaweed, describieron a la Comisión que los atacantes vestían los mismos uniformes, utilizaron el mismo despliegue durante el ataque y utilizaron las mismas armas que las empleadas por las fuerzas locales de las PDF.	0
77. En esta sección se examinarán brevemente los diversos grupos que participan activamente en el conflicto armado de Darfur.	0
El Teniente General Ahmed recordó al Consejo que los comandantes de las fuerzas están al mando de más de 90.000 soldados de un total de 105.000 uniformados y que es probable que esta cifra aumente en el próximo período.	0
Estas acusaciones falsas van en contra de la razón y de las normas básicas de una actitud profesional. Estoy bastante seguro de que el Consejo los desestimará.	0
119. Las pruebas que tiene ante sí la Comisión sugieren que unas nueve personas murieron y tres sufrieron heridas graves por armas de fuego durante el enfrentamiento armado en Taci Tolu/Tibar, como se describe en los párrafos 67 y 68 supra.	0
El Equipo de Apoyo Analítico y Vigilancia de las Sanciones establecido en virtud de la resolución 1526 (2004) del Consejo de Seguridad y prorrogado por las resoluciones 1617 (2005) y 1735 (2006) del Consejo de Seguridad relativas a Al-Qaida y los talibanes y las personas y entidades asociadas, tiene el honor de transmitir presentarle su séptimo informe, de conformidad con la resolución 1735 (2006).	0
Un soldado sufrió una herida leve en un dedo como resultado de la explosión de una granada.	0
Por lo tanto, se ocupa en gran medida de aspectos de los contextos sociales que pueden favorecer la propagación del terrorismo.	0
Las interacciones con la sociedad civil ilustraron que la población no entendía claramente el mandato y la capacidad de la MONUSCO. Entre las poblaciones locales existía la percepción de que sólo la brigada de intervención podía tomar medidas enérgicas para proteger a los civiles, lo cual no es exacto.	0
El mes pasado, el aumento del número de personas afectadas por el conflicto en la crisis de Darfur continuó esta tendencia ascendente y se registraron 62.000 desplazados internos adicionales.	0
Destacó la necesidad de fomentar el diálogo dentro de las instituciones federales de transición y alentó a sus interlocutores a utilizar su influencia con ese fin.	0
Subraya la necesidad de una estrategia general [nacional] de RSS que se centre en la profesionalización de las instituciones del sector de la seguridad, incluidos los órganos de supervisión, y que ayude a garantizar la coherencia y la eficiencia y a evitar duplicaciones o lagunas, alienta al mismo tiempo al Gobierno de [los países afectados] país], para participar en una nueva asociación estratégica con [la misión] en el área de RSS a fin de identificar las prioridades de cada componente del sector de seguridad y posibles nuevos enfoques para que [la misión] apoye a las autoridades [nacionales] en el área de la RSS para desarrollar la capacidad del ejército, la policía, la justicia y otras instituciones de seguridad para consolidar la autoridad del Estado [nacional], y solicita al Secretario General que informe sobre estas prioridades y enfoques en un anexo de su informe en [fecha de la informe];	0
c) Cooperar, en particular mediante arreglos y acuerdos bilaterales y multilaterales, para prevenir y reprimir ataques terroristas y tomar medidas contra los autores de esos actos;	1
La Misión y la fuerza de mantenimiento de la paz realizaron patrullas conjuntas el 5 de julio en el distrito de Gali, el 21 de agosto en el sector de Zugdidi (junto con la parte georgiana) y el 22 de septiembre en el valle del bajo Kodori.	1
Hacer un llamado a los Estados y a las organizaciones regionales y subregionales para que brinden asistencia técnica a la policía local, el poder judicial y las penitenciarías (por ejemplo, tutoría, redacción de leyes).	0
También se iniciaron actividades de extensión a la sociedad civil y empresas privadas, centrándose en la posible asistencia técnica y su papel en la implementación de la lucha contra el terrorismo.	0
A través de un enfoque amplio, de &quot;toda la sociedad&quot;, los esfuerzos destinados a contrarrestar el extremismo violento son fundamentales para frenar el reclutamiento y abordar las necesidades de los combatientes terroristas extranjeros que regresan (para garantizar que no se radicalicen hacia la violencia en su país de origen o en terceros países).	1
Además, la Acción Coordinadora sobre Armas Pequeñas ha decidido embarcarse en el desarrollo de estándares internacionales para el control de armas pequeñas, no muy diferentes de los estándares que se han creado sobre acción contra minas y sobre desarme, desmovilización y reintegración.	1
Los Estados de la subregión están atentos a su vulnerabilidad al tráfico de armas y han desarrollado marcos legislativos para tipificar como delito el tráfico ilícito y controlar la producción, venta y transferencia de armas y explosivos.	1
31. Con asistencia del PNUD y financiación del Fondo para la Consolidación de la Paz, la Comisión Anticorrupción estableció una secretaría para gestionar la aplicación de la Estrategia Nacional Anticorrupción.	1
1. Exhorta a los Estados a volver a comprometerse a prevenir y luchar contra el genocidio y otros crímenes graves previstos en el derecho internacional, reafirma los párrafos 138 y 139 del Documento Final de la Cumbre Mundial de 2005 (A/60/L.1) sobre la responsabilidad de proteger a las poblaciones contra genocidio, crímenes de guerra, limpieza étnica y crímenes contra la humanidad, y subraya la importancia de tener en cuenta las lecciones aprendidas del genocidio de 1994 contra los tutsis en Ruanda, durante el cual también fueron asesinados hutus y otros que se oponían al genocidio;	0
215. Todos los Estados han promulgado leyes que regulan la producción, venta y transferencia de armas y explosivos.	1
En Darfur septentrional, que registra el número más bajo de los tres estados de Darfur, se estima que hay 685.200 personas afectadas por el conflicto, de las cuales 403.000 son desplazados internos.	0
a) un Grupo de Supervisión en Nueva York integrado por hasta cinco expertos, incluido un Presidente, para supervisar la aplicación de todas las medidas impuestas por las resoluciones 1267 (1999) y 1333 (2000), incluidas las relativas a los embargos de armas, la lucha contra terrorismo y legislación conexa y, en vista del vínculo con la compra de armas y la financiación del terrorismo, el blanqueo de capitales, las transacciones financieras y el tráfico de drogas; y	1
1. Decide que todos los Estados se abstendrán de proporcionar cualquier forma de apoyo a agentes no estatales que intenten desarrollar, adquirir, fabricar, poseer, transportar, transferir o utilizar armas nucleares, químicas o biológicas y sus sistemas vectores;	1
El general Guéi, ex jefe de la junta militar, y siete miembros de su séquito fueron ejecutados.	0
f) Acogió con beneplácito y destacó la importancia de que la Dirección Ejecutiva estuviera dispuesta a participar activamente y apoyar todas las actividades pertinentes en el marco de la Estrategia global de las Naciones Unidas contra el terrorismo, incluso dentro del Equipo Especial sobre la Ejecución de la Lucha contra el Terrorismo, establecido para asegurar la coordinación y coherencia generales en la lucha contra el terrorismo. -Esfuerzos terroristas del sistema de las Naciones Unidas.	0
10. Pide además al grupo de trabajo establecido en virtud del párrafo 9 que considere la posibilidad de establecer un fondo internacional para compensar a las víctimas de actos terroristas y a sus familias, que podría financiarse mediante contribuciones voluntarias, que podrían consistir en parte en activos incautados a organizaciones terroristas. , sus miembros y patrocinadores, y presentar sus recomendaciones al Consejo;	1
Sus primeras decisiones fueron nombrar al subjefe de la policía de Beirut, general Naji Mulaeb, como responsable del lugar y asignarle la tarea de retirar todos los cadáveres y heridos del lugar, extinguir los incendios y, posteriormente, Retirar a todas las personas del lugar y cerrarlo [declaración de un testigo].	1
95. En vista del patrón constante de violaciones de los derechos humanos en Côte d&#39;Ivoire en los últimos años, la comunidad internacional tal vez desee también considerar la necesidad de establecer un mecanismo independiente de derechos humanos de la Comisión de Derechos Humanos de las Naciones Unidas ( un relator especial en el país o un experto independiente), al que se le podría encargar informar, también a la Asamblea General, sobre los progresos realizados en la implementación efectiva de las normas internacionales de derechos humanos, su traducción en prácticas a nivel nacional, así como en poner fin a la impunidad y garantizar el Estado de derecho en Costa de Marfil.	0
Las mujeres y los niños fueron separados de los hombres, confinados en un área alrededor de la mezquita y luego sus captores se los llevaron para violarlos.	0
Los Estados deben abstenerse de inhibir a los actores humanitarios en sus esfuerzos por involucrarse con grupos armados no estatales con fines humanitarios, incluida la realización de actividades destinadas a promover el respeto del derecho internacional humanitario.	0
El juicio por el caso del asesinato, el 2 de junio de 2010, del activista de derechos humanos Floribert Chebeya Bahizire y su conductor, Fidèle Bazana, está en curso.	1
Sin embargo, el Gobierno, como órgano general responsable del desarrollo de políticas, también tenía la responsabilidad de responder a problemas críticos dentro y entre las instituciones.	1
Nos preocupa que el éxito de las elecciones presidenciales corra el riesgo de verse erosionado por la falta de progresos en el establecimiento del Gobierno.	0
El Primer Ministro Latortue pidió al Consejo Electoral Provisional que revisara este calendario, con el apoyo de la MINUSTAH, teniendo presente el respeto del requisito constitucional de tomar juramento al Presidente el 7 de febrero de 2006 y hacer cambios si fuera necesario.	0
Durante este período, la Comisión continuaría su investigación del crimen y ayudaría a las autoridades libanesas a avanzar la investigación.	1
12. Exige que todas las partes cooperen plenamente con las operaciones de la MONUC y garanticen la seguridad y el acceso inmediato y sin obstáculos del personal de las Naciones Unidas y el personal asociado en el desempeño de su mandato en todo el territorio de la República Democrática del Congo, exige, en particular, que todas las partes proporcionen pleno acceso a los observadores militares de la MONUC, también en todos los puertos, aeropuertos, aeródromos, bases militares y cruces fronterizos y, además, que se conceda a los observadores de derechos humanos de la MONUC acceso a los centros de detención y centros de integración, y pide al Secretario General que informe sin demora de cualquier incumplimiento de estas exigencias;	0
Por último, es necesario abordar la cuestión de las circunstancias en las que una operación de mantenimiento de la paz está autorizada a utilizar la fuerza, desde la autodefensa hasta la imposición de la paz y un mantenimiento de la paz sólido, y cómo encaja en la implementación del mandato de protección de los civiles de la operación.	0
H. Prevenir y responder a la explotación y el abuso sexuales por parte del personal de las Naciones Unidas, el personal relacionado y los asociados de las Naciones Unidas;	1
12. La Dirección Ejecutiva fortalecerá su colaboración con organizaciones internacionales, regionales y subregionales en todas partes del mundo para ayudarlas a preparar y/o implementar planes de acción antiterroristas pertinentes y para involucrarlas más directamente en la solución de los problemas de los Estados. necesidades de creación de capacidad, identificadas por el Comité a través de las evaluaciones preliminares de la implementación y las visitas a los países.	0
45. El Comité reafirma su responsabilidad de incluir la aplicación de la resolución 1624 (2005) del Consejo en su diálogo con los Estados Miembros y ayudar a crear capacidad a este respecto, incluso mediante la difusión de mejores prácticas jurídicas y la promoción del intercambio de información.	0
4. Solicita al Director Ejecutivo de la CTED que, dentro de los 30 días siguientes a su toma de posesión, en consulta con el Secretario General y por conducto del Secretario General, presente al Plenario, para su aprobación, un plan organizativo de la CTED, coherente con el informe del Comité ( S/2004/124) y las normas y reglamentos de las Naciones Unidas, incluidas su estructura, necesidades de personal, necesidades presupuestarias, directrices de gestión y procedimientos de contratación, reconociendo en particular la necesidad de una estructura de gestión eficaz y cooperativa para el nuevo órgano, y de una dotación de personal con los conocimientos adecuados. personal calificado y experimentado, que serían funcionarios públicos internacionales sujetos al Artículo 100 de la Carta, garantizando los más altos estándares de eficiencia, competencia e integridad y prestando la debida atención a la importancia de contratar personal sobre una base geográfica lo más amplia posible;	0
También informó al Consejo sobre la situación humanitaria en las zonas controladas por los grupos armados, que sigue siendo precaria, especialmente en la región de Luhansk.	0
El Convenio europeo para la represión del terrorismo, firmado el 13 de febrero de 1992, ratificado el 15 de abril de 1992, entró en vigor en la República Federativa Checoslovaca el 15 de julio de 1992.	1
Condena el uso de [canal de televisión nacional] y otros medios de comunicación para incitar a la discriminación, la hostilidad, el odio y la violencia, incluso contra [la misión pertinente de las Naciones Unidas], así como los actos de intimidación y violencia contra periodistas, y pide el levantamiento de todas las restricciones impuestas sobre el ejercicio del derecho a la libertad de expresión en [el país afectado];	0
Los soldados de las FARDC y el personal policial son los principales autores de estos actos.	0
11. También durante esas consultas oficiosas, dos representantes de la Misión de Estabilización de las Naciones Unidas en la República Democrática del Congo informaron al Comité por videoconferencia sobre el mandato de vigilancia de las sanciones de la Misión y, en particular, el rastreo y marcado de armas, de conformidad con una solicitud por el Comité.	1
2. Decide que la Dirección Ejecutiva seguirá funcionando como misión política especial bajo la orientación normativa del Comité contra el Terrorismo durante el período que finalizará el 31 de diciembre de 2010 y decide además realizar un examen provisional antes del 30 de junio de 2009 y un examen exhaustivo de la labor de la Dirección Ejecutiva antes de la expiración de su mandato;	1
La política sanitaria provisional de la UNMIK se modificó para tener en cuenta las recomendaciones de un grupo de trabajo compuesto por profesionales de la salud locales e internacionales.	1
1. El Consejo de Seguridad, en el párrafo 4 de su resolución 1977 (2011), decidió que el Comité establecido en virtud de la resolución 1540 (2004) debería presentarle un programa de trabajo anual antes de finales de cada mes de mayo.	1
Las amenazas terroristas a esta región son algo diferentes en origen y naturaleza, pero sus efectos son similares.	0
No podemos enviar el mensaje de que los terroristas serán inmunes y nos contentaremos con condenas rutinarias.	0
En zonas de crisis y en situaciones posteriores a conflictos, las soluciones a la circulación excesiva de armas pequeñas deben centrarse, además de las medidas básicas de reducción y control, en medios de vida alternativos y sostenibles, teniendo en cuenta al mismo tiempo los factores de género y edad.	1
Han apuntado a varios lugares geográficos para operaciones militares, planeando arrebatárselos a la oposición. Estos lugares incluyen Baidoa, Marka y Mogadishu.	0
Cuando se haya determinado el estatus, se esperará que la UE desempeñe un papel más destacado, en particular en lo que respecta a la policía y la justicia y en el seguimiento y apoyo del proceso de normas.	0
23. Aunque la situación de seguridad en el norte ha sido relativamente tranquila, el 31 de agosto un miembro del contingente marroquí de la ONUCI fue brutalmente asesinado en Bouaké.	0
En primer lugar, actuando conjuntamente con el Banco Mundial, celebrará un taller para parlamentarios de Pakistán sobre la importancia de la legislación para combatir la financiación del terrorismo.	1
Reconociendo la importancia de la justicia de transición para promover una reconciliación duradera entre todo el pueblo de Burundi y acogiendo con beneplácito los avances en los preparativos de las consultas nacionales sobre el establecimiento de mecanismos de justicia de transición, incluso mediante el establecimiento de un Comité Técnico de Seguimiento y un foro de la sociedad civil representantes,	0
En su 4170ª sesión, celebrada el 13 de julio, el Consejo aprobó la resolución 1307 (2000), en la que, entre otras cosas, autorizó la prórroga del mandato de la MONUP para seguir supervisando la desmilitarización de la península hasta el 15 de enero de 2001.	1
El Ministro de Seguridad ha asumido ahora la presidencia de la Reunión Consultiva Ministerial sobre Asuntos Policiales (establecida originalmente por la IPTF), a través de la cual coordina y supervisa los aspectos políticos de todos los organismos policiales a nivel estatal. En los últimos seis meses se han redactado y adoptado una serie de nuevas leyes importantes, en particular una ley que crea y regula un nuevo Servicio de Inmigración, una ley actualizada que rige el funcionamiento del Servicio Estatal de Fronteras y una ley sobre los funcionarios de policía.	1
Ø Instar a los países que aportan tropas y policías a garantizar la plena rendición de cuentas en los casos de EAE que involucren a su personal y a informar al Secretario General sobre las medidas adoptadas. Anexo: Selección del idioma acordado	0
Amenazas a la paz y la seguridad internacionales causadas por actos terroristas	0
El Centro Jurídico de Kosovo, instituto independiente creado en el marco del pilar de creación de instituciones, también continuó su programa de becas.	1
Su evaluación se publica en informes bimestrales, práctica que ha contribuido a sensibilizar sobre los problemas de derechos humanos.	1
Podría prever competencias mejoradas en ámbitos como la policía, la justicia, la educación, la cultura, los medios de comunicación y la economía. Podría permitir vínculos horizontales entre municipios de mayoría serbokosovar.	0
Además, la región militar 3 de Mijek también ha cumplido en gran medida sus obligaciones a este respecto, cometiéndose sólo cuatro violaciones de la libertad de circulación.	1
134. Siete de los ocho Estados de Asia central y el Cáucaso han ratificado 12 de los instrumentos jurídicos internacionales de lucha contra el terrorismo, y Kirguistán está considerando activamente la posibilidad de adherirse a los seis instrumentos en los que aún no es parte.	1
b) La disolución y el desarme de todas las milicias libanesas y no libanesas;	1
Las autoridades coincidieron en que las personas de etnia albanesa habían sido víctimas de discriminación social e institucional y aceptaron que las medidas de fomento de la confianza, como la inclusión de las personas de etnia albanesa en la fuerza policial local y una mayor representación en las estructuras políticas, contribuirían en gran medida a disminuir tensiones y hacia una estabilidad a largo plazo en la región.	0
Como deja claro el informe del Secretario General (S/2004/634), abordar el problema es un desafío enorme.	0
El establecimiento de programas periódicos in situ para la inspección de las entidades declarantes, a fin de garantizar el cumplimiento de los requisitos en materia de lucha contra el blanqueo de dinero y la financiación del terrorismo, plantea un desafío importante para algunos Estados, ya que es una tarea que requiere muchos recursos.	1
También apoya otras actividades relacionadas con la implementación del objetivo del Grupo de Contacto de abordar la piratería en todos sus aspectos.	1
Se han logrado muchos avances en la prevención del abuso de los sistemas de refugiados y asilo por parte de terroristas.	1
La orden de detención europea de la Unión Europea ofrece una alternativa eficaz a la extradición tradicional, permitiendo el contacto directo y empoderando a las autoridades judiciales.	1
15. Al 8 de septiembre, la dotación total de fuerzas de la ONUCI ascendía a 6.430 efectivos, frente a una dotación autorizada de 7.090, incluidos 200 observadores militares.	1
Para nosotros, independientemente de las designaciones dadas y las razones expuestas para nombrar a un enviado especial, el acto sólo puede equivaler al establecimiento de un &quot;nuevo mecanismo&quot;.	0
15. Los observadores militares de la UNOMIG continuaron desempeñando las tareas que se les habían encomendado realizando patrullas terrestres diarias y estableciendo enlaces con las autoridades locales y coordinando con la fuerza colectiva de mantenimiento de la paz de la Comunidad de Estados Independientes (CEI), así como con los organismos encargados de hacer cumplir la ley de ambas partes.	1
Sin embargo, las autoridades gubernamentales y otras fuentes informan de la destrucción de registros civiles en las prefecturas por parte de combatientes del MPCI. 2. Saqueo y profanación	0
58. Para lograr un retorno sostenible y comunidades minoritarias viables, será necesario un proceso de descentralización. Mejorará la capacidad de las comunidades no albanesas en Kosovo para proteger su identidad y sus medios de vida, fortalecer su confianza en el futuro y alentarlas a tomar una parte más activa en las instituciones de gobierno de Kosovo.	1
La desnutrición crónica en los campos de refugiados es un problema de salud importante y ACNUR y el PMA tienen la intención de tomar medidas correctivas, incluida la alimentación suplementaria de los grupos vulnerables.	0
Tres Estados han introducido disposiciones jurídicas para permitir la extradición, la asistencia jurídica mutua y el intercambio de información y han concertado tratados bilaterales u otros acuerdos pertinentes con otros Estados.	1
12. Reitera su agradecimiento a los socios de la UA que ya apoyan a la MISCA, a saber, los Estados Unidos, Francia y la Unión Europea (UE), y toma nota con satisfacción del apoyo técnico proporcionado por las Naciones Unidas de conformidad con el párrafo 37 de la resolución 2127 del Consejo de Seguridad ( 2013) de 5 de diciembre de 2013, así como las contribuciones ya hechas al Fondo Fiduciario establecido por el Secretario General de las Naciones Unidas de conformidad con el párrafo 43 de la resolución 2127 (2013), por Canadá y Luxemburgo, y las promesas hechas por Japón y los Estados Unidos. Reino.	1
&quot;El Consejo de Seguridad observa que el sufrimiento humano en gran escala es una consecuencia y a veces un factor que contribuye a la inestabilidad y a nuevos conflictos, ya sea debido a desplazamientos, agresiones violentas u otras atrocidades.	1
El objetivo del Consejo de Seguridad debe ser ahora asegurar a los tribunales que el régimen de sanciones establecido de conformidad con la resolución 1267 (1999) del Consejo de Seguridad (el régimen de sanciones 1267) es justo y, con el mayor apoyo de los Estados Miembros, reafirmar su propósito original de librar al mundo de la amenaza del terrorismo de Al-Qaida, los talibanes y sus asociados incluidos en la lista.	1
117. Especialmente desde que la comunidad internacional tomó conciencia de las repercusiones de las acciones de los Janjaweed, las respuestas del Gobierno del Sudán al uso del término parecen haber tenido como objetivo negar la existencia de cualquier vínculo entre el Estado y los Janjaweed; y la mayoría de los funcionarios atribuyen habitualmente las acciones de los Janjaweed a &quot;bandidos armados&quot;, &quot;elementos incontrolados&quot; o incluso al ELS y el JEM.	0
b) Alentar a los Estados a adoptar medidas prácticas y estrategias nacionales para reprimir el reclutamiento por grupos terroristas, respetando al mismo tiempo las obligaciones pertinentes en materia de derechos humanos;	0
&quot;El Consejo de Seguridad también expresa su preocupación por las crecientes tensiones en la región de Ituri y pide a todas las partes que actúen con moderación.	0
