en	Relevant
وقد أسفرت عملية الاستعراض عن تأكيد إدراج جميع الأفراد في القائمة، رغم أنهم لم يُدرجوا في القائمة على هذا الأساس فقط، إلا أنهم معروفون في المقام الأول بدورهم في توفير التبرير الإيديولوجي للعنف المتصل بتنظيم القاعدة للمجندين الجدد أو لجمهور أوسع. ويأتي هذا على الرغم من حقيقة أن تدابير العقوبات في حد ذاتها ليس لها تأثير يذكر، إن وجد، على أداتها الرئيسية: القدرة على التواصل والإقناع عبر الإنترنت.	1
ولم تتحقق نتائج ملحوظة إلا في منطقة الالتقاط 6، حيث تقترب النسبة المئوية للأقليات من هدف الـ 10 في المائة الذي حدده الممثل الخاص.	0
151- ويعتقد آخرون، مثل الفريق العامل، رغم اعترافهم بمزايا هذه التدابير بالنسبة لإنفاذ القانون، أن إدخال التنظيم الإلزامي يمكن أن ينتهك حقوق الإنسان الأساسية.	1
يشرفني أن أحيل طيه تقرير لجنة مجلس الأمن المنشأة عملا بالقرار 2140 (2014)، الذي يتضمن وصفا لأنشطة اللجنة في الفترة من 26 شباط/فبراير إلى 31 كانون الأول/ديسمبر 2014.	0
"""ويشدد مجلس الأمن على استمرار الحاجة إلى اتخاذ تدابير لمنع وقمع تمويل الإرهاب والمنظمات الإرهابية، ويكرر تأكيد التزامات الدول الأعضاء في هذا الصدد، بما في ذلك التنفيذ الفعال لهذه التدابير، وينوه بالعمل الهام الذي تضطلع به كيانات الأمم المتحدة ومنظماتها. والمنظمات المتعددة الأطراف الأخرى، ولا سيما فرقة العمل المعنية بالإجراءات المالية."	1
بالنيابة عن لجنة مجلس الأمن المنشأة عملا بالقرار 1540 (2004)، يشرفني أن أشير إلى الفقرة 9 من قرار مجلس الأمن 1810 (2008) وأن أحيل طيه قرار اللجنة بشأن تمديد برنامجها التاسع لأعمال العنف. العمل حتى 25 أبريل 2011:	0
وقد رأت المحكمة الدولية ليوغوسلافيا السابقة في فوروندجيا أن حظر التعذيب في القانون الدولي العرفي له مثل هذه الطبيعة القانونية (في الفقرة 144 والفقرات 153-157)، ومجلس اللوردات في بينوشيه، وكذلك كما أكد المقرر الخاص للأمم المتحدة المعني بالتعذيب.	1
3. يجب التعرف على أعضاء فرق الموت وتقديمهم إلى العدالة.	1
وإذ يلاحظ عمل المنتدى العالمي لمكافحة الإرهاب، ولا سيما نشره للعديد من الوثائق الإطارية والممارسات الجيدة، بما في ذلك في مجالات مكافحة التطرف العنيف، والعدالة الجنائية، والاختطاف للحصول على فدية، وتقديم الدعم لضحايا الإرهاب، ودعم المجتمع - أعمال الشرطة الموجهة، لاستكمال عمل كيانات الأمم المتحدة ذات الصلة بمكافحة الإرهاب في هذه المجالات، وتشجيع المديرية التنفيذية للجنة مكافحة الإرهاب على مواصلة تفاعلها مع المنتدى العالمي لمكافحة الإرهاب، في عملها مع الدول الأعضاء لتعزيز التنفيذ الكامل للقرارين 1373 (2001) و 1624 (2005). ,	1
:: 2 حزيران/يونيه 2005، مقتل الصحفي سمير قصير عندما انفجرت سيارته في شرق بيروت.	1
وتدير مراكز تبادل المعلومات الثلاثة التي أنشئت في صنعاء ومومباسا (كينيا) ودار السلام (جمهورية تنزانيا المتحدة) شبكة من النقاط المحورية في مختلف أنحاء المنطقة، بما في ذلك الصومال، حيث تعمل على توفير المعلومات عن أنشطة القرصنة وتحركات المراكب الشراعية.	1
يؤكد من جديد عدم مقبولية التغيرات الديموغرافية الناجمة عن الصراع، ويؤكد من جديد أيضا الحقوق غير القابلة للتصرف لجميع اللاجئين والمشردين داخليا المتأثرين بالنزاع، ويؤكد أن لهم الحق في العودة إلى ديارهم في ظروف آمنة وكريمة...	1
:: إجراء مزيد من الفحص في المجالات التي كشف فيها الفحص الأولي للتقارير عن وجود فجوات في المعلومات أو التنفيذ فيما يتصل بجميع جوانب القرار الذي يشمل جميع التدابير المطلوبة، لكل نوع من الأسلحة، أو وسائل إيصالها، والمواد المتعلقة بها، بما في ذلك تعديل المصفوفات حيثما كان ذلك مفيداً	1
وبعد تحقيق مضني، تأكدت حكومة الولايات المتحدة من أن أحمد أبو ختالة كان شخصية رئيسية في تلك الهجمات المسلحة.	1
تحث الدول الأعضاء، وفقا لبرنامج عمل الأمم المتحدة المتعلق بالأسلحة الصغيرة والأسلحة الخفيفة لمنع الاتجار غير المشروع بالأسلحة الصغيرة والأسلحة الخفيفة ومكافحته والقضاء عليه، على اتخاذ إجراءات فعالة من خلال جملة أمور منها حل الصراعات وتطوير وتنسيق تنفيذ التشريعات الوطنية، بطريقة تتفق مع المسؤوليات الحالية للدول بموجب القانون الدولي ذي الصلة، لمراقبة الاتجار غير المشروع بالأسلحة الصغيرة إلى أطراف النزاع المسلح التي لا تحترم بالكامل الأحكام ذات الصلة من القانون الدولي المنطبق فيما يتعلق بحقوق الإنسان. وحماية الأطفال في النزاعات المسلحة.	1
واعتبر أنه من الضروري توضيح مكان وجود هؤلاء المفقودين ومحاسبة المسؤولين عن ذلك.	1
390. كما ذكر أعلاه بموجب القانون الدولي العرفي، فإن جريمة النهب أو السلب تعتبر جريمة حرب.	0
وتوصي اللجنة كذلك بأنه من بين الأشخاص الذين حصلوا على أسلحة قوات الدفاع في 24 و 25 أيار/مايو، لا تتم محاكمة سوى أولئك الذين استخدموا الأسلحة في أنشطة إجرامية لاحقة.	1
كان الاتجار بالمعادن والماس عبر الحدود في قلب ديناميكيات الصراع الإقليمي في كل من غرب أفريقيا ومنطقة البحيرات الكبرى لسنوات عديدة.	1
وقد مكّن إنشاء خلية التحليل المشتركة للبعثة البعثة من زيادة قدرتها بشكل كبير على تحليل المعلومات وتبادلها في جميع أنحاء البعثة. ومع ذلك، ظلت البعثة تفتقر إلى إمكانية الوصول إلى معلومات استخباراتية تكتيكية موثوقة.	1
:: 14 شباط/فبراير 2005، مقتل رفيق الحريري و22 شخصا آخرين في انفجار هائل في منطقة مطلة على البحر في وسط بيروت.	1
وينبغي للدول أن تعزز أطرها القانونية لتجريم تصنيع الأسلحة الصغيرة والمتفجرات وحيازتها والاتجار بها بشكل غير مشروع.	1
12 - يطلب على وجه الخصوص أن تتبادل البعثة المعلومات مع فريق الخبراء، ولا سيما بشأن الدعم الذي تتلقاه الجماعات المسلحة، وبشأن تجنيد الأطفال واستخدامهم، واستهداف النساء والأطفال في حالات الصراعات المسلحة؛	1
(أ) مامادو سيسي (المقرب من حزب تجمع الجمهوريين) والرقيب البحري تارين، اللذين يقال إنهما محتجزان منذ 20 أيلول/سبتمبر 2002؛	1
يشرفني أن أحيل طيه تقرير لجنة مجلس الأمن المنشأة عملا بالقرار 1970 (2011) بشأن ليبيا، الذي يتضمن وصفا لأنشطة اللجنة في الفترة من 1 كانون الثاني/يناير إلى 31 كانون الأول/ديسمبر 2014.	0
يقرر أن [قوة المنظمة الإقليمية] مخولة باتخاذ جميع التدابير اللازمة، في حدود إمكانياتها وقدراتها، للقيام بالمهام التالية، وفقاً للاتفاق الذي سيتم التوصل إليه بين [المنظمة الإقليمية] والأمم المتحدة: ...	1
5 - يعلن أن أعمال الإرهاب وأساليبه وممارساته تتعارض مع مقاصد الأمم المتحدة ومبادئها، وأن تمويل الأعمال الإرهابية والتخطيط لها والتحريض عليها عن علم يتعارض أيضا مع مقاصد الأمم المتحدة ومبادئها؛	1
"ويعتزم المجلس مواصلة مكافحة الإفلات من العقاب بقوة باستخدام الوسائل المناسبة، ويلفت الانتباه إلى المجموعة الكاملة من آليات العدالة والمصالحة التي يتعين النظر فيها، بما في ذلك المحاكم الجنائية الوطنية والدولية و""المختلطة""، ولجان الحقيقة والمصالحة."	1
توفير دورة تدريبية شاملة لجميع ممثلي الدول حول القضايا الإنسانية مع التركيز على الوعي الجنساني.	1
ومنذ كانون الثاني/يناير، تم تسريح 444 مقاتلا من القوات الديمقراطية لتحرير رواندا، من بينهم 259 روانديا و 185 كونغوليا.	1
وأسفرت عملية مماثلة نُفذت في بريشتينا في 18 تشرين الثاني/نوفمبر عن اعتقال ستة أشخاص.	1
ويرى الفريق أن هذا الإجراء من شأنه أيضاً أن يجعل من الصعب على الأطراف المدرجة الاستفادة من حسابات المرشحين.	0
واتفقت السلطات على أن ذوي الأصل الألباني كانوا ضحايا التمييز الاجتماعي والمؤسسي، وقبلت أن تدابير بناء الثقة، مثل ضم ذوي الأصل الألباني إلى قوة الشرطة المحلية وزيادة تمثيلهم في الهياكل السياسية، من شأنها أن تقطع شوطا طويلا نحو تقليص أعداد السكان ذوي الأصل الألباني. التوترات ونحو الاستقرار على المدى الطويل في المنطقة.	1
وفي أعقاب المعركة، حصل فريق الرصد على حاويتين معدنيتين للذخيرة وصور لحاويات ذخيرة أخرى زعمت مصادر فريق الرصد أن الدولة المعنية قدمتها.	1
علاوة على ذلك، فإن الفجوة بين مواقف الرئيس غباغبو وحزبه الحاكم من جهة، ومواقف قوى المعارضة من جهة أخرى، لا تزال واسعة.	1
61. هناك عدد من أدوات وخطط الاستقرار (استراتيجية دعم الأمن والاستقرار الدولي، وجزر الاستقرار)، ولكن يبدو أن هناك افتقاراً إلى نهج مشترك داخل منظومة الأمم المتحدة نفسها.	1
كما أنها ستضع الأساس لآلية فعالة لمراقبة الأسلحة النارية، والتي يمكن أن تساعد السلطات على إدارة حيازة الأسلحة.	1
187- باستثناء حالات قليلة، ورد أن هذه الحوادث وقعت دون أي مبرر عسكري فيما يتعلق بأي نشاط محدد لقوات المتمردين. وقد أدى ذلك إلى تعزيز التصور العام لدى المراقبين بأن السكان المدنيين قد تم استهدافهم عن علم وتعمد لتحقيق أهداف ومصالح مشتركة أو محددة للحكومة والجنجويد.	1
"""ويشدد مجلس الأمن على ضرورة معالجة الأسباب الجذرية للنزاع في شرق جمهورية الكونغو الديمقراطية على نحو مستدام، ويكرر تأكيد دعمه لتنفيذ الالتزامات المنصوص عليها في إطار السلام والأمن والتعاون لجمهورية الكونغو الديمقراطية والمنطقة، وهو أمر ضروري لتحقيق السلام والأمن الدائمين في منطقة البحيرات الكبرى."	1
وبالإضافة إلى ذلك، ينبغي للبعثة أن تواصل حماية موظفي الأمم المتحدة وأصولها، وأن تتمكن، بما يتماشى مع ولايتها الحالية، وشريطة توافر أصول جوية كافية، من احتواء أعمال العنف التي تهدد حماية المدنيين خلال الفترة الانتخابية.	1
ولم تصبح خمس دول بعد طرفا في بروتوكول الأسلحة النارية، ولكن جميعها تقريبا قدمت تشريعات لمنظمة الدول الأمريكية تجرم تصنيع وحيازة والاتجار غير المشروع بالأسلحة الصغيرة والأسلحة الخفيفة والذخائر والمتفجرات.	1
ويشير مجلس الأمن إلى قراره 2048 (2012)، ويكرر، في هذا الصدد، تأكيد استعداده للنظر في اتخاذ المزيد من التدابير، حسب ما يراه ضروريا، بما في ذلك فرض جزاءات محددة الأهداف ضد الأفراد الذين يقوضون الجهود الرامية إلى استعادة النظام الدستوري.	1
وفي أعقاب المشاورات غير الرسمية التي جرت في 14 أيلول/سبتمبر، اتخذ المجلس بالإجماع القرار 1560 (2004) الذي قدمه الوفد الألماني، والذي مدد بموجبه ولاية بعثة الأمم المتحدة في إثيوبيا وإريتريا حتى 15 آذار/مارس 2005، ووافق على التعديلات إلى بعثة الأمم المتحدة في إثيوبيا وإريتريا (بما في ذلك وجودها وعملياتها على النحو الذي أوصى به الأمين العام في تقريره، الفقرات 13 إلى 18)، وطلبت إلى الأمين العام أن يواصل رصد الحالة عن كثب وأن يستعرض ولاية البعثة في ضوء التقدم المحرز التي تحققت في عملية السلام والتغييرات التي أدخلت على بعثة الأمم المتحدة في إثيوبيا وإريتريا.	1
:: التفكير في الحالات التي تشكل فيها الحالة تهديدا للسلم والأمن الدوليين مما يستدعي الإحالة إلى المحكمة الجنائية الدولية	1
463. تم إنشاء لجنة برلمانية لتعزيز السلام والأمن والتنمية في ولايات دارفور بموجب قرار المجلس الوطني رقم 38 في ديسمبر 2003، وعضوية حوالي 59 عضواً.	1
وقرر العودة فوراً إلى تيمور - ليشتي. وحضر اجتماعا في مقر إقامة رئيس الوزراء حوالي الساعة الرابعة مساء. في 29 أبريل 2006 مع جميع الحاضرين الساعة 6 مساءً. في اليوم السابق. واتُخذ قرار بسحب قوات القوات المسلحة التيمورية من المدينة إلى ضواحي ديلي، مع مواصلة الدوريات المشتركة بين الشرطة العسكرية والشرطة الوطنية لتيمور - ليشتي داخل المدينة.	1
علاوة على ذلك، فإن العقبات الإجرائية تحد من وصول الضحايا إلى العدالة.	1
ومع حصول مهربي الوقود على أرباح تزيد عن 100 في المائة، فإن لشبكات التهريب مصلحة راسخة في إطالة أمد الصراع.	1
ج. دعم الأشخاص المتأثرين بالنزاع	1
338 - تؤكد النتائج التي توصلت إليها اللجنة أن الاغتصاب والاعتداء الجنسي قد ارتكبا أثناء الهجمات التي شنها الجنجويد والجنود. وشمل ذلك الهجمات المشتركة التي شنها جنود حكوميون وهجمات الجنجويد على دوبو، شمال دارفور، في شهر مارس/آذار 2004 تقريبًا؛ بادي، شمال دارفور، حوالي فبراير/شباط 2004؛ والعدوة بجنوب دارفور في ديسمبر/كانون الأول 2004.	1
177. إن المحاكم والهياكل التي أنشئت بموجب الدستور لا تزال في طور النمو، ويظل النظام يعتمد بشكل كبير على الموظفين الدوليين الذين يؤدون وظائف خطية.	1
وبعد أن أكد أعضاء المجلس من جديد إدانتهم لهذا الهجوم القاتل على اللاجئين العزل، أعربوا عن توقعهم أن يتلقوا تقريرا نهائيا عن التحقيق في القريب العاجل.	1
وأشار المسؤولون أيضًا إلى أن الأسلحة الصغيرة والأسلحة الخفيفة، التي خلفتها الصراعات السابقة في المنطقة، لا تزال متاحة.	1
"وكما قالت دائرة الاستئناف في المحكمة الدولية ليوغوسلافيا السابقة بحق في قضية كرستيتش (الاستئناف)، فإن ""الإبادة الجماعية هي واحدة من أسوأ الجرائم التي عرفتها البشرية، وتنعكس خطورتها في المتطلبات الصارمة للقصد المحدد."	1
":: مكتب تنسيق الشؤون الإنسانية، ""البقاء والإنجاز: الممارسات الجيدة للعاملين في المجال الإنساني في البيئات الأمنية المعقدة"" (2011). ويحدد هذا التقرير بيئة العمل المتزايدة الصعوبة للعاملين في المجال الإنساني، ويقدم توصيات بشأن استجابات السياسات ومراجع للوثائق القانونية ذات الصلة."	1
56 - اتخذت جميع الدول، باستثناء دولة واحدة، بعض الخطوات لإنشاء إطار قانوني شامل لمكافحة الإرهاب يتضمن الجرائم المتصلة بالإرهاب.	1
ووقعت هجمات أيضًا في عامي 2001 و2002، لكن حجم الهجمات وكثافتها واتساقها زاد بشكل ملحوظ في أوائل عام 2003.	1
على سبيل المثال، وضعت أوزبكستان قواعد للرقابة الداخلية وفرضت عقوبات على الكيانات التي تفشل في الإبلاغ، كما أدخلت تركمانستان وأوزبكستان إجراءات صارمة لتحديد هوية العملاء وحفظ السجلات.	1
o في 9 تشرين الثاني/نوفمبر 2014، ألقت طائرات الهليكوبتر التابعة للنظام عدة براميل متفجرة على مدينة داعل، مما أدى إلى مقتل 6 أشخاص، من بينهم طفلان، بالإضافة إلى إلحاق أضرار بالمباني السكنية.	1
3 - فرض مجلس الأمن، بموجب قراره 2140 (2014)، تجميد الأصول وحظر السفر، لفترة أولية مدتها سنة واحدة من تاريخ اتخاذ القرار، على الأفراد والكيانات الضالعين في أعمال أو الذين يقدمون الدعم لها. التي تهدد السلام أو الأمن أو الاستقرار في اليمن.	1
وفي المشاورات غير الرسمية التي أعقبت الاجتماع، أصر وكيل الأمين العام، برفقة موظفي البعثة المتكاملة، على أن التهديد مهم وحقيقي ومتطور، وبالتالي يجب بذل كل ما في وسعه لحماية أفراد البعثة المتكاملة في ظل التهديدات غير المتكافئة المتزايدة. وتعزيز القدرة التشغيلية للبعثة بما يتماشى مع ولايتها.	1
1 - قرر مجلس الأمن، في الفقرة 4 من قراره 1977 (2011)، أن تقدم اللجنة المنشأة عملا بالقرار 1540 (2004) برنامج عمل سنوي إلى المجلس قبل نهاية شهر أيار/مايو من كل عام.	1
وأدى عدد من الاتصالات إلى مجرد تبادل وجهات النظر و/أو بيانات الوقائع.	1
ولا تدعم أوغندا أي ميليشيا كونغولية كما ادعى الممثل الدائم لجمهورية الكونغو الديمقراطية.	1
34 - ويجب استكمال برنامج نزع السلاح والتسريح وإعادة الإدماج، بما في ذلك إعادة الإدماج الفعال للمقاتلين السابقين.	1
وفي عام 2006، اختطف ما يزيد على 324 طفلاً في 136 حادثة اختطاف جماعي، مع اختطاف أكثر من 210 طفلاً في نوفمبر/تشرين الثاني 2006 والبقية في الفترة ما بين مايو/أيار وديسمبر/كانون الأول 2006.	1
واعتمد أعضاء المجلس في وقت لاحق بيانا رئاسيا (S/PRST/2004/38) أكدوا فيه مجددا التزامهم بإيجاد تسوية شاملة ودائمة للحالة في الصومال، وتطلعوا إلى تشكيل حكومة اتحادية انتقالية في المستقبل القريب. داخل الصومال، وأثنى على الدول الأعضاء في الهيئة الحكومية الدولية المعنية بالتنمية (إيغاد)، ولا سيما حكومة كينيا والاتحاد الأفريقي، فضلا عن البلدان والمنظمات الأخرى لدعمها البناء لعملية المصالحة الوطنية الصومالية.	1
649 - ومع ذلك، ينبغي لمجلس الأمن ألا يتصرف ضد مرتكبي الجرائم فحسب، بل أيضا بالنيابة عن الضحايا.	1
وحثوا الدول الأعضاء على المساهمة في نداء الأمم المتحدة الموحد من أجل الصومال وجميع الأطراف والجماعات المسلحة في الصومال لضمان الوصول الكامل والآمن ودون عوائق لإيصال المساعدة الإنسانية في الوقت المناسب.	1
ولتحقيق هذه الغاية، لا بد من تعزيز الصك ويجب أن يفهم صانعو السياسات والممارسون المعنيون آثاره.	0
وتوجهت البعثة إلى دالوا برا، برفقة وحدة عسكرية إيفوارية.	1
ونتيجة لذلك، لا توجد أرقام دقيقة لعدد الأسلحة الصغيرة والأسلحة الخفيفة المتداولة حاليا على مستوى العالم.	1
وقد شجعت الدعوات المتكررة من جانب الجماعات للحصول على التبرعات، وادعاءاتها بأنها غير قادرة على شن هجمات بسبب نقص الأموال، على زيادة التركيز على إضافة الممولين إلى القائمة.	1
عاشراً: حقوق الإنسان في سياق مكافحة الإرهاب	0
89 - وذكر رئيس الوزراء السابق أنه اغتنم الفرصة خلال الاجتماع ليناقش مع وزير الداخلية الحاجة إلى مجموعة من المدنيين لدعم قوة الشرطة الاحتياطية الوطنية، ولكن لم تكن هناك مناقشة حول توفير الأسلحة أو الزي الرسمي لقوات الشرطة الوطنية لتيمور - ليشتي. مثل هذه المجموعة.	1
ويواصل العنصر العسكري الخدمة في ظل ظروف صعبة للغاية في الشمال.	1
ولا تزال الحالة بين الطوائف العرقية في كوسوفو هادئة نسبيا، ولكنها غير مستقرة.	1
وفي صباح يوم 24 أيار/مايو، تعرض ثمانية جنود من القوات المسلحة التيمورية، كانوا يقومون بدورية مراقبة في التلال، لهجوم وتمت محاصرتهم من قبل مجموعة من الأشخاص المسلحين من موقع أعلى.	1
علاوة على ذلك، وبموجب العهد الدولي الخاص بالحقوق المدنية والسياسية، حتى في حالة الطوارئ العامة، لا يجوز الانتقاص من حظر استخدام التعذيب.	1
Ø النظر في تطبيق تدابير هادفة ومتدرجة ضد أطراف النزاع المسلح التي ترتكب انتهاكات جسيمة ضد الأطفال في حالات النزاع المسلح.	1
ولم يكن العمل في تلك البيئة مهمة سهلة، ولكن قوة الأمم المتحدة لمراقبة فض الاشتباك تطورت كمهمة وعدلت عملياتها لمواجهة التحديات التي تفرضها بيئة الصراع الداخلي والاشتباكات التي زادت حدتها وشدتها في الآونة الأخيرة.	1
وتستخدم جمهورية كوريا الشعبية الديمقراطية كذلك الدعاية للتحريض على الكراهية القومية تجاه أعداء الدولة الرسميين، بما في ذلك اليابان والولايات المتحدة الأمريكية وجمهورية كوريا، ومواطنيهم.	1
وفي إحدى الحالات، قبض الجنجويد على مدني بعد هجوم على قريته، واحتجزوه في معسكر للجنجويد ثم نقلوه بعد ذلك إلى معسكر للجيش في المنطقة.	1
"""ويرحب مجلس الأمن بالتقدم المحرز في منع الانتهاكات والتجاوزات المرتكبة ضد الأطفال والتصدي لها، وخاصة فيما يتعلق بتوقيع بعض الأطراف على خطط عمل على النحو المذكور في التقرير التاسع للأمين العام (S/2010/181)."	1
ومع الأخذ في الاعتبار الطبيعة الخاصة للقرار 1373 (2001)، والتهديدات المستمرة التي يتعرض لها السلام والأمن بسبب الإرهاب، والدور الهام الذي يجب أن تستمر الأمم المتحدة ومجلس الأمن في الاضطلاع به في الحرب العالمية ضد الإرهاب، والحاجة إلى تعزيز الأمن والسلم الدوليين. اللجنة باعتبارها الهيئة الفرعية لمجلس الأمن المسؤولة في هذا المجال، ودون أن يشكل سابقة بالنسبة لهيئات مجلس الأمن الأخرى،	1
ومع ذلك، أثارت الآليات الدولية لحقوق الإنسان عدداً من المخاوف بشأن الانتهاكات التي يُزعم أن هيئات إنفاذ القانون والاستخبارات ارتكبتها أثناء التحقيقات والاستجواب.	1
ومع ذلك، يتعين اتخاذ المزيد من الخطوات لتجريم التصنيع والحيازة والاتجار غير المشروع بالأسلحة الصغيرة والأسلحة الخفيفة، فضلا عن المتفجرات.	1
"""ويطلب مجلس الأمن إلى الأمين العام أن يعزز التعاون بين الأمم المتحدة والدول الأعضاء في الجماعة الاقتصادية والنقدية لوسط أفريقيا بهدف تيسير وتعزيز المبادرات الرامية إلى معالجة انعدام الأمن عبر الحدود في المنطقة دون الإقليمية وتحقيق الاستقرار وضع حد لانتهاكات الجماعات المسلحة للسلامة الإقليمية لجمهورية أفريقيا الوسطى."	1
نتيجة لتفشي فيروس إيبولا، حولت المؤسسات الأمنية الغينية جهودها نحو احتواء تفشي المرض.	1
:: زيادة التعاون والتنسيق مع لجنة مكافحة الإرهاب ومديريتها التنفيذية واللجنة المنشأة عملا بالقرار 1540 (2004) وكافة الوكالات أو المنظمات الدولية التي لديها تجارب وخبرات متخصصة في مكافحة الإرهاب.	1
الاستخدام الإرهابي للإنترنت لتعليم المتفجرات	1
ولا توضح هذه الحالة حدوث عمليات قتل جماعي للمدنيين فحسب، بل توضح أيضًا الحبس غير المشروع المصحوب بعمليات إعدام بإجراءات موجزة واغتصاب وغير ذلك من الانتهاكات.	1
23 - لقد كانت شرق أفريقيا ضحية للإرهاب في الماضي، وهناك مستوى عال من التهديد الإرهابي، بسبب استمرار عدم الاستقرار السياسي.	1
وسيحتاج المجتمع الدولي إلى القوة للمضي قدما بعملية تحديد المركز.	1
ولكي يتحقق السلام الإقليمي الدائم، فلا بد من التعامل مع كافة القوى السلبية بشكل شامل ونزع سلاحها بالقوة.	1
وأعربوا عن قلقهم إزاء غياب الحركات المسلحة الرئيسية عن المفاوضات حتى الآن، وحثوا على الاستمرار في التواصل مع الحكومة والحركات غير الموقعة من أجل زيادة شمولية عملية السلام.	1
وواصلت اللجنة النظر في ثلاثة طلبات للحصول على إعفاءات: الأول يتعلق باقتراح مقدم من وكالة متخصصة تابعة للأمم المتحدة لتقديم المساعدة التقنية إلى جمهورية إيران الإسلامية؛ والثاني للطلب الذي تلقته إحدى الدول من مركز الإجراءات المتعلقة بالألغام في الجمهورية الإسلامية الإيرانية والذي تم فيه اقتراح التعاون مع تلك الدولة في مجال الإجراءات المتعلقة بالألغام؛ والثالث لطلب تلقته إحدى الدول من جمهورية إيران الإسلامية للتدريب الفني للقوات المسلحة الإيرانية.	1
[تؤكد] الحاجة الملحة إلى تنفيذ إصلاح شامل لقطاع الأمن وتحقيق نزع السلاح والتسريح وإعادة الإدماج للجماعات المسلحة [الوطنية]، حسب الاقتضاء، ونزع السلاح والتسريح والإعادة إلى الوطن وإعادة التوطين وإعادة الإدماج (DDRRR) الجماعات المسلحة الأجنبية من أجل تحقيق الاستقرار على المدى الطويل في [البلد المتضرر]، مع الأخذ في الاعتبار الحاجة إلى تهيئة الظروف الأمنية لضمان التنمية الاقتصادية المستدامة، والتشديد على أهمية المساهمة التي يقدمها الشركاء الدوليون في هذه المجالات.	1
وإذ يؤكد من جديد أن الإرهاب بجميع أشكاله ومظاهره يشكل أحد أخطر التهديدات التي يتعرض لها السلام والأمن الدوليان، وأن أي أعمال إرهابية هي أعمال إجرامية وغير مبررة بغض النظر عن دوافعها، ومتى ارتكبت وأيا كان مرتكبها، وما زال مصمما على المساهمة بشكل أكبر في تعزيز الفعالية. للجهود الشاملة لمكافحة هذه الآفة على المستوى العالمي،	1
كما صادق السودان على اتفاقية منظمة العمل الدولية رقم 182 بشأن حظر أسوأ أشكال عمل الأطفال والإجراءات الفورية للقضاء عليها، والتي تحظر التجنيد القسري أو الإجباري للأطفال لاستخدامهم في النزاعات المسلحة.	1
"""ويرحب مجلس الأمن بالالتزامات التي تم التعهد بها لمواصلة الجهود الرامية إلى قمع القرصنة، بما في ذلك الجهود التي تبذلها الجهات المانحة الثنائية والمنظمات الإقليمية والدولية لتعزيز قدرة الدول المعنية على مكافحة القرصنة والسطو المسلح في البحر، بما في ذلك من خلال محاكمة المسؤولين عن أعمال القرصنة القرصنة والسطو المسلح في البحر وسجن القراصنة المدانين، ويرحب في هذا الصدد بالمساهمة الهامة التي يقدمها الصندوق الاستئماني لدعم مبادرات الدول لمكافحة القرصنة قبالة سواحل الصومال والصندوق الاستئماني لمدونة جيبوتي لقواعد السلوك التابع للمنظمة البحرية الدولية، ويحث الدول وغير الدول على السواء - قطاعات الدولة المتضررة من القرصنة، وأبرزها مجتمع الشحن الدولي، للمساهمة فيها."	1
211 - أنشأت جميع دول هذه المنطقة دون الإقليمية وحدات تشغيلية للاستخبارات المالية، رغم أن بعضها لا يزال يعمل على تحسين قدراتها.	1
ويلاحظ مجلس الأمن أن أفرقة التقييم المتعددة التخصصات التابعة للأمم المتحدة، بموافقة الدول المضيفة، يمكنها أن تساعد الدول وتدعمها في الفصل بين المقاتلين والمدنيين.	1
"في مارس/آذار 2004، في قرية دوبو في شمال دارفور: ""بدأوا بحرق كل شيء وسرقة ممتلكاتنا."	1
وبالإضافة إلى ذلك، قدمت السيدة بيلامي ثلاثة مندوبين من الأطفال إلى منتدى الأطفال - ويلموت من ليبيريا، وإليزا من البوسنة والهرسك، وخوسيه من تيمور الشرقية - الذين قدموا روايات شخصية تصف تجارب الأطفال الذين وقعوا في الصراعات المسلحة، وناشدوا من أجل وضع حد للصراع المسلح. نهاية للحرب.	1
(د) منع من يمولون الأعمال الإرهابية أو يخططون لها أو يسهلونها أو يرتكبونها من استخدام أراضيهم لتلك الأغراض ضد دول أخرى أو مواطنيها؛	1
34 - ولا يزال وجود الجماعات الفلسطينية المسلحة خارج المخيمات يشكل تحديا لقدرة لبنان على ممارسة سيادته الكاملة على أراضيه.	1
وفي هذه الدول، هناك وعي بأهمية التعاون وتبادل المعلومات والتنسيق بين مختلف الوكالات وبين المستويين الإقليمي والوطني.	1
ويذكّر المجلس الدول بأنه يجب عليها ضمان امتثال أي تدابير تتخذها لمكافحة الإرهاب لجميع التزاماتها بموجب القانون الدولي، ولا سيما القانون الدولي لحقوق الإنسان والقانون الدولي للاجئين والقانون الإنساني الدولي.	1
"في كثير من الحالات، تميل الميليشيات التي تهاجم القرى ""الأفريقية"" إلى استخدام ألقاب مهينة، مثل ""العبيد""، أو ""السود""، أو النوبة، أو الزرجة، وهو ما قد يوحي بتصور الضحايا كأعضاء في مجموعة مميزة."	1
وحيثما أمكن، تعمل الحكومات مع أراضيها لتشجيعها على صياغة القوانين المحلية المناسبة لمكافحة الإرهاب، ولكن هناك حاجة إلى إدخال تحسينات على هذه الأطر في كثير من الحالات.	1
