Sentence,Metric,Arabic,Spanish
6764,BLEU,0.7598356856515925,0.21711852081087685
6765,BLEU,0.5889837208027174,0.3369659312149334
6766,BLEU,0.6888941458503866,0.3911295456386655
6767,BLEU,0.09303723531853667,0.29251718341295524
6768,BLEU,1.0,0.7744031410142033
6769,BLEU,0.0446323613785333,1.0
6770,BLEU,0.07658412276041004,0.21671830063791614
6771,BLEU,0.024022110864391537,0.04131551591106297
6772,BLEU,0.5081327481546147,0.10294994188297393
6773,BLEU,0.41907961416006645,0.7272454093000141
6774,BLEU,0.8282477531331041,0.7828161456481266
6775,BLEU,0.33932513407933634,0.17567205239427922
6776,BLEU,0.0,0.6104735835807844
6777,BLEU,0.03303164318013808,0.4111336169005197
6778,BLEU,0.29784816444748635,0.3237722713145643
6779,BLEU,0.016295846120958617,0.03807134866446317
6780,BLEU,0.894239038122438,0.9398927950063424
6781,BLEU,0.20595660955382236,0.080902773682538
6782,BLEU,0.6204798560424899,0.6904573083274563
6783,BLEU,0.3411488281065382,0.3222538601891173
6784,BLEU,0.5855182244338485,0.4553448105228055
6785,BLEU,0.048549177170732344,0.5169731539571706
6786,BLEU,0.4761741802409209,0.41003678408453975
6787,BLEU,0.06674094719041482,0.05307712171072445
6788,BLEU,0.16990442448471224,0.11362193664674995
6789,BLEU,1.0,1.0
6790,BLEU,0.2626909894424158,0.13910597740964956
6791,BLEU,0.12209471671615688,0.7598356856515925
6792,BLEU,0.04282963710525157,0.345720784641941
6793,BLEU,0.6034148992419806,0.42969435238201475
6794,BLEU,0.1477219991186121,0.050712153369465586
6795,BLEU,0.033031643180138064,0.048549177170732344
6796,BLEU,0.44679091950978633,0.7205815373945794
6797,BLEU,0.37700638045494705,0.05062667121584364
6798,BLEU,0.7269720961745919,0.7080735452207036
6799,BLEU,0.5,0.37991784282579627
6800,BLEU,0.39487592484855355,0.3805655035635054
6801,BLEU,0.6803749333171202,0.17567205239427922
6802,BLEU,0.046713797772820004,0.046713797772820004
6803,BLEU,0.1327211341271203,0.5035337887555859
6804,BLEU,1.0,1.0
6805,BLEU,0.7598356856515925,0.21711852081087685
6806,BLEU,0.14592352870481634,0.13793247918215468
6807,BLEU,0.6776861392899084,0.22820207725472824
6808,BLEU,0.3945881255591767,1.0
6809,BLEU,0.3155984539112945,0.03391326091030751
6810,BLEU,0.6034148992419806,0.42969435238201475
6811,BLEU,0.4370108411382755,0.20687206010259407
6812,BLEU,0.34599357950138165,0.4258496034486103
6813,BLEU,0.6034148992419806,0.42969435238201475
6814,BLEU,0.4895914832758051,0.6479121525090147
6815,BLEU,0.5504220378177658,0.7395409589871963
6816,BLEU,0.7705017416604484,0.04546012039207043
6817,BLEU,0.08458977240154364,0.09454685609050308
6818,BLEU,0.03655552228545124,0.5946035575013605
6819,BLEU,0.0023999778624497,0.6727782451035824
6820,BLEU,0.7160350546947921,0.4355633021094423
6821,BLEU,0.8931539818068694,1.0
6822,BLEU,0.22061834525037374,0.29968202984848763
6823,BLEU,0.22997519112894443,0.024526890693591246
6824,BLEU,1.0,0.119219885465362
6825,BLEU,0.3945881255591767,0.3945881255591767
6826,BLEU,0.062425357566781164,0.42728700639623407
6827,BLEU,1.0,0.392814650900513
6828,BLEU,0.0,0.2620251007173262
6829,BLEU,0.024761510494160165,0.1186840521952098
6830,BLEU,0.6606328636027614,0.8668778997501817
6831,BLEU,0.44732064843293906,0.2915471806136295
6832,BLEU,0.05773502691896258,0.043472087194499145
6833,BLEU,1.0,1.0
6834,BLEU,0.10600313379512592,0.10600313379512592
6835,BLEU,0.4539954262913507,0.3091394458025272
6836,BLEU,0.5976341478320235,0.47496580761535423
6837,BLEU,0.3768499164492419,0.39442436483275556
6838,BLEU,0.05231223689135342,0.8187307530779819
6839,BLEU,0.09669265690880861,0.036362270465000714
6840,BLEU,0.573057404379869,0.21849712035317273
6841,BLEU,1.0,0.42969435238201475
6842,BLEU,0.21331098311931576,0.2310325762059593
6843,BLEU,0.28755838200176376,0.3284658467710531
6844,BLEU,0.04873039689743777,0.5081327481546147
6845,BLEU,0.024289783953423513,0.5462757644646491
6846,BLEU,0.537284965911771,0.05372849659117709
6847,BLEU,0.38615059096335336,0.4716910710099584
6848,BLEU,0.47106050770254426,0.024011951566746494
6849,BLEU,0.42268392163412416,0.42969435238201475
6850,BLEU,1.0,0.846481724890614
6851,BLEU,0.06104735835807843,0.06104735835807843
6852,BLEU,0.038761990534234056,0.31535540524901323
6853,BLEU,0.0439891724758422,0.11404605374835301
6854,BLEU,0.18092176081223305,0.07356556000975763
6855,BLEU,0.17567205239427922,1.0
6856,BLEU,0.04271802513581977,1.0
6857,BLEU,0.13747081017605653,0.525624059490303
6858,BLEU,0.488923022434901,1.0
6859,BLEU,0.6034148992419806,0.3945881255591767
6860,BLEU,0.30706596465808245,0.3523089031737454
6861,BLEU,0.49289128332486265,0.4487192433909211
6862,BLEU,1.0,1.0
6863,BLEU,0.15228621982435664,0.31239399369202553
6864,BLEU,0.05396530161402381,0.022416933501922302
6865,BLEU,0.36948300612713986,0.30788614476489107
6866,BLEU,0.3657123090593231,0.16923267918690046
6867,BLEU,0.4913270548144421,0.43242270754632145
6868,BLEU,0.17216896116316355,0.1880301546543197
6869,BLEU,0.01835715308900808,0.46892438882117243
6870,BLEU,0.7016879391277372,0.4063798282013443
6871,BLEU,0.039281465090051315,0.03303164318013808
6872,BLEU,0.03266828640925502,0.0346657712709552
6873,BLEU,0.28997844147152074,0.6606328636027614
6874,BLEU,0.009810210565769396,0.4091290381078041
6875,BLEU,0.421552586935807,0.5511697413056271
6876,BLEU,0.03897291625411912,0.27665584600136245
6877,BLEU,0.6419752245682109,0.46606087123583245
6878,BLEU,0.21401603033752975,0.29538720207860764
6879,BLEU,0.30213753973567675,0.30213753973567675
6880,BLEU,0.0786632387311625,0.32594818888335836
6881,BLEU,0.3013040489278569,0.23419101564649059
6882,BLEU,0.8931539818068694,0.6652049901111008
6883,BLEU,0.025518615589394285,0.10620315618312248
6884,BLEU,0.1623339577375495,0.631196907822589
6885,BLEU,0.6556397462101787,0.5503323637808923
6886,BLEU,0.23189049727678945,0.49425870767010005
6887,BLEU,0.8633400213704505,0.6240195441936914
6888,BLEU,0.8931539818068694,1.0
6889,BLEU,0.7235414284003873,0.3201379717959318
6890,BLEU,1.0,0.028240990488565418
6891,BLEU,0.05795053470733952,0.07171781507224269
6892,BLEU,0.2457399204193567,0.13502367316243039
6893,BLEU,0.4617366309441026,1.0
6894,BLEU,0.06389431042462725,0.06985342056580097
6895,BLEU,0.345720784641941,0.5946035575013605
6896,BLEU,0.7632111503316513,0.7817032396134896
6897,BLEU,0.7540784328837703,0.6979732320195576
6898,BLEU,0.6606328636027614,1.0
6899,BLEU,0.050712153369465586,0.033241378434410024
6900,BLEU,0.6719412442323618,0.6150082203371954
6901,BLEU,0.6434588841607617,1.0
6902,BLEU,0.8931539818068694,1.0
6903,BLEU,0.345720784641941,0.1374708101760565
6904,BLEU,0.8633400213704505,0.6389431042462724
6905,BLEU,0.21506254256566312,0.03303164318013808
6906,BLEU,1.0,1.0
6907,BLEU,0.05231223689135342,0.05773502691896258
6908,BLEU,0.2295748846661433,0.2295748846661433
6909,BLEU,0.23045806594604668,0.190220828115683
6910,BLEU,1.0,1.0
6911,BLEU,0.07730551756939454,0.10294994188297393
6912,BLEU,0.17567205239427922,0.2596535889340338
6913,BLEU,0.6726450382031885,0.5633876914330443
6914,BLEU,0.37736569397031927,0.06697857019249435
6915,BLEU,0.08263103182212594,0.3655552228545123
6916,BLEU,0.6034148992419806,0.42969435238201475
6917,BLEU,0.5407569321403374,1.0
6918,BLEU,0.09554427922043669,0.668740304976422
6919,BLEU,0.1477219991186121,0.08307018474412793
6920,BLEU,0.4518010018049224,0.1535259783865636
6921,BLEU,0.5333505353503044,0.39073802494525
6922,BLEU,0.6308068517237833,0.3489981252688509
6923,BLEU,0.22718709780542318,0.23196101068401995
6924,BLEU,1.0,1.0
6925,BLEU,1.0,0.8408964152537145
6926,BLEU,0.1409020089952245,0.10390302174233558
6927,BLEU,1.0,0.03155984539112946
6928,BLEU,0.6147881529512643,0.14923729480049117
6929,BLEU,0.36227557436010244,0.3453064989552128
6930,BLEU,0.20038908500140973,0.7819448965013119
6931,BLEU,0.668740304976422,0.668740304976422
6932,BLEU,0.60585154759089,0.7739321540474097
6933,BLEU,0.11094660471566163,0.04324227075463215
6934,BLEU,0.8931539818068694,1.0
6935,BLEU,0.9253911813809743,0.7241577342575828
6936,BLEU,0.10033958067377265,0.09028071706297135
6937,BLEU,0.39596248184112426,0.3985054276147108
6938,BLEU,0.5568544122775908,0.5568544122775908
6939,BLEU,0.020448007360218394,0.5193071778680676
6940,BLEU,0.7611606003349892,0.7016035864257111
6941,BLEU,0.04740604259878138,0.10266900960803409
6942,BLEU,0.06468490584192432,0.043472087194499145
6943,BLEU,0.3850322886878713,0.3446073377034663
6944,BLEU,0.3945881255591767,0.3945881255591767
6945,BLEU,0.27676881670261977,0.4666756931662376
6946,BLEU,0.20205155046766235,0.3155984539112945
6947,BLEU,1.0,0.48442732379638637
6948,BLEU,0.20287366424876008,0.32315848904997146
6949,BLEU,0.0,0.0
6950,BLEU,0.6865890479690392,0.5009689322721979
6951,BLEU,0.4243076721113254,0.32069326294908396
6952,BLEU,0.1880301546543197,0.16990442448471224
6953,BLEU,0.5623413251903491,0.037684991644924185
6954,BLEU,0.8931539818068694,1.0
6955,BLEU,0.09669265690880861,0.21972813874997157
6956,BLEU,0.2978201796359045,0.5193071778680676
6957,BLEU,0.8801117367933934,0.7071067811865475
6958,BLEU,0.07936880926086218,1.0
6959,BLEU,0.1599214476819184,0.03267294026204632
6960,BLEU,0.03372742782933834,0.7438089938902134
6961,BLEU,0.08947853200770763,0.09679153739649397
6962,BLEU,0.1477219991186121,0.05231223689135342
6963,BLEU,0.4250281413416978,0.3146660996956415
6964,BLEU,0.8839327409137193,0.9205188098957021
6965,BLEU,0.036787632499277766,0.09103526405546068
6966,BLEU,0.7170627148765869,0.7179734273241576
6967,BLEU,0.1122444464861146,0.11094660471566163
6968,BLEU,0.23901088824528133,0.2998221389342337
6969,BLEU,0.11868405219520975,0.029486824119076216
6970,BLEU,0.18318641393595095,0.11523997362092667
6971,BLEU,0.16348126556655487,0.015718877363021206
6972,BLEU,0.2981792160679168,0.4979280030457133
6973,BLEU,0.1880301546543197,0.16990442448471224
6974,BLEU,0.4412739850976206,0.11192003885776358
6975,BLEU,0.23394743548827707,0.048549177170732344
6976,BLEU,0.4633059731830228,0.18363350860793026
6977,BLEU,0.18207052811092134,0.23462350320528
6978,BLEU,0.039073802494525016,0.037684991644924185
6979,BLEU,0.023980296761827107,0.03455747170954952
6980,BLEU,0.12039217537411316,0.24797984721910182
6981,BLEU,0.048613897478293255,0.02662692825710473
6982,BLEU,0.6034148992419806,0.42969435238201475
6983,BLEU,0.10294994188297393,0.04873039689743777
6984,BLEU,0.39803049244579564,0.6185985276068634
6985,BLEU,0.2719326877457978,0.4699739598002697
6986,BLEU,0.28997844147152074,0.04179882049216857
6987,BLEU,0.29640095400745814,0.05440189863686198
6988,BLEU,1.0,1.0
6989,BLEU,0.048549177170732344,0.20205155046766235
6990,BLEU,0.21401603033752975,0.22718709780542318
6991,BLEU,0.4832697830906221,0.42969435238201475
6992,BLEU,0.017395797375642234,0.13485111859503685
6993,BLEU,0.8701761846085435,0.3088111430306199
6994,BLEU,0.5919783121240433,0.6731407775173047
6995,BLEU,0.45663378549673117,0.44310651597776296
6996,BLEU,0.09578464408619825,0.8070557274927981
6997,BLEU,0.42383656282787796,0.5969491792019646
6998,BLEU,0.0261908774339841,0.4064458257395656
6999,BLEU,0.3058932494795886,0.44871685567204544
7000,BLEU,0.48861031957034523,0.13896827689588265
7001,BLEU,0.03478700554542394,0.13485111859503685
7002,BLEU,0.668740304976422,0.26591479484724945
7003,BLEU,0.03266828640925502,0.360056585428503
7004,BLEU,1.0,1.0
7005,BLEU,0.6580370064762462,0.11530568323789493
7006,BLEU,0.06985342056580097,0.047275266063115634
7007,BLEU,0.17467768504457779,0.6315552371794037
7008,BLEU,0.2933618058173303,0.430394752998613
7009,BLEU,0.5623413251903491,0.5623413251903491
7010,BLEU,0.924717264280984,1.0
7011,BLEU,0.0346657712709552,0.28997844147152074
7012,BLEU,0.6495123002447183,0.430942372836788
7013,BLEU,0.8091067115702212,0.6147881529512643
7014,BLEU,0.0,0.4180134288483488
7015,BLEU,0.5051968359286049,0.12138927237540145
7016,BLEU,0.1580316390882645,0.18920910141163408
7017,BLEU,0.5147346410538359,0.5417746342180826
7018,BLEU,0.537284965911771,1.0
7019,BLEU,0.0866562614457382,0.2438870552576843
7020,BLEU,0.7514772930752859,0.5814307369682193
7021,BLEU,0.0,1.0
7022,BLEU,0.3767471803151817,0.5496509142160036
7023,BLEU,0.5142401605028263,0.5008718428920987
7024,BLEU,0.8931539818068694,1.0
7025,BLEU,0.905766335288725,0.5754148732215821
7026,BLEU,0.40715673933836233,0.43022709313926355
7027,BLEU,0.7420884818558928,0.10600313379512592
7028,BLEU,0.26518122980477765,0.631692418729579
7029,BLEU,0.3862752974508186,0.13977121394614234
7030,BLEU,0.07405418907727772,0.5873949094699213
7031,BLEU,1.0,0.3508439695638686
7032,BLEU,1.0,0.846481724890614
7033,BLEU,0.7242447986095324,0.4303767738122004
7034,BLEU,0.05105362709447673,0.5814307369682193
7035,BLEU,0.0,0.13440569963077395
7036,BLEU,0.0743977384541103,0.2560418203788593
7037,BLEU,0.13512001548070346,0.07071067811865477
7038,BLEU,1.0,1.0
7039,BLEU,0.5097960527136183,0.4070672072665171
7040,BLEU,0.23119742295813953,1.0
7041,BLEU,0.021377723941583868,0.021377723941583868
7042,BLEU,0.9193227152249185,0.6343608337535854
7043,BLEU,0.07386099955930606,0.07386099955930606
7044,BLEU,0.6147881529512643,0.6147881529512643
7045,BLEU,0.21986644569749886,0.2636955622237726
7046,BLEU,0.5568544122775908,0.4727526606311562
7047,BLEU,0.09760415363690406,0.2803950119994003
7048,BLEU,0.5789300674674098,1.0
7049,BLEU,0.04179882049216857,0.03219965714728962
7050,BLEU,0.667278568794606,0.6028817681965138
7051,BLEU,0.5484498092204758,0.5484498092204758
7052,BLEU,0.03715770152515524,0.06518963777667167
7053,BLEU,0.6034148992419806,0.42969435238201475
7054,BLEU,0.5988044702245784,0.6823154859904647
7055,BLEU,0.8492326635760689,0.8492326635760689
7056,BLEU,1.0,1.0
7057,BLEU,0.0,1.0
7058,BLEU,0.05372849659117709,0.0
7059,BLEU,0.6034148992419806,0.42969435238201475
7060,BLEU,0.04873039689743777,0.24117803988461298
7061,BLEU,0.6431870218238024,0.6431870218238024
7062,BLEU,0.022416933501922302,0.846481724890614
7063,BLEU,1.0,1.0
7064,BLEU,0.4617366309441026,1.0
7065,BLEU,0.6833681470081255,0.5934548983751625
7066,BLEU,0.1880301546543197,0.16990442448471224
7067,BLEU,0.0596567385525322,0.13556628336735077
7068,BLEU,0.5706745777055999,0.5156626918239822
7069,BLEU,0.21711852081087685,0.09302577375697234
7070,BLEU,0.05810161693342871,0.029883097780540872
7071,BLEU,1.0,1.0
7072,BLEU,0.32702929224554894,0.8633400213704505
7073,BLEU,0.05411516285864537,0.05396530161402381
7074,BLEU,0.07658412276041004,0.15133218633429316
7075,BLEU,0.7965020533851944,0.8590888738245122
7076,BLEU,0.39442436483275556,0.07936880926086218
7077,BLEU,0.6004981752197522,0.6792310722877624
7078,BLEU,0.25743005077229947,0.699867292266238
7079,BLEU,0.5133450480401704,0.3155984539112945
7080,BLEU,0.6850836912969523,0.10943514854259655
7081,BLEU,0.16356571126978103,0.4393711740688919
7082,BLEU,0.21771262023986562,0.09554427922043669
7083,BLEU,1.0,1.0
7084,BLEU,0.6034148992419806,0.3945881255591767
7085,BLEU,0.8931539818068694,1.0
7086,BLEU,0.2646015952359329,0.23014755887081007
7087,BLEU,0.09344667213582157,0.4319486897279912
7088,BLEU,1.0,1.0
7089,BLEU,0.6034148992419806,0.42969435238201475
7090,BLEU,0.6353903962574285,0.5891274239545503
7091,BLEU,0.20149416157064579,0.35831291876413535
7092,BLEU,0.5731224484094262,0.050317476265301385
7093,BLEU,0.0,0.0
7094,BLEU,0.3768499164492419,0.3768499164492419
7095,BLEU,0.1169881298948059,0.03488946574383501
7096,BLEU,0.8408964152537145,0.2984745896009823
7097,BLEU,0.4417918226831577,0.028240990488565418
7098,BLEU,0.5633639605518703,0.09775572477024616
7099,BLEU,0.6703420896351792,0.6703420896351792
7100,BLEU,0.549998146831217,0.35630548449868954
7101,BLEU,0.6381941796682009,0.7361703354503866
7102,BLEU,0.2630501434025343,0.3438931217657843
7103,BLEU,0.2722589423069702,0.3759663529467017
7104,BLEU,0.03440134693333791,0.41917424905767126
7105,BLEU,0.45499414040480374,0.45499414040480374
7106,BLEU,0.37656832708389204,0.29120781985286026
7107,BLEU,0.22416933501922293,0.22416933501922293
7108,BLEU,0.0,0.914495867480177
7109,BLEU,0.05873949094699214,0.5169731539571706
7110,BLEU,0.6640471006217092,0.7361703354503866
7111,BLEU,0.6034148992419806,0.42969435238201475
7112,BLEU,1.0,1.0
7113,BLEU,0.28610713594879555,0.40660098737337635
7114,BLEU,0.5781724197275697,0.4367953180965059
7115,BLEU,0.0604124105048711,0.08847487574766279
7116,BLEU,0.1150460085904485,0.0428361950754725
7117,BLEU,0.5881870824220395,0.06301010094715881
7118,BLEU,0.6459962562244405,0.7946548462807735
7119,BLEU,0.18092176081223305,0.43361890903486755
7120,BLEU,0.10294994188297393,0.09302577375697234
7121,BLEU,0.8931539818068694,1.0
7122,BLEU,0.09512803537953751,0.40934249097212566
7123,BLEU,0.07440995947486906,0.7788007830714049
7124,BLEU,0.11094660471566163,0.02558948059670209
7125,BLEU,0.5169731539571706,0.8091067115702212
7126,BLEU,0.11165964299780831,0.20313747122261766
7127,BLEU,0.3227857033311688,0.34797077283065625
7128,BLEU,0.07171781507224269,0.45622720708659226
7129,BLEU,0.3464020111658723,0.2927057121559396
7130,BLEU,0.9036020036098448,0.6413865258981679
7131,BLEU,0.8492326635760689,0.6294771716024876
7132,BLEU,0.42268392163412416,0.42969435238201475
7133,BLEU,0.7860753021519787,1.0
7134,BLEU,0.5386933265263314,0.21132346881137518
7135,BLEU,0.05795053470733952,0.0417991745584234
7136,BLEU,0.6731821382417487,0.04282963710525157
7137,BLEU,0.269855346668251,0.027007097700389556
7138,BLEU,0.3711734239964024,0.2487797783449051
7139,BLEU,0.537284965911771,1.0
7140,BLEU,0.06994977284826942,0.26013673455766956
7141,BLEU,0.6104735835807844,0.057367534172156044
7142,BLEU,0.8931539818068694,1.0
7143,BLEU,0.9036020036098448,1.0
7144,BLEU,0.022416933501922302,0.02777619034011792
7145,BLEU,0.1880301546543197,0.16990442448471224
7146,BLEU,0.06389431042462725,1.0
7147,BLEU,0.37821486365532614,0.519442511629879
7148,BLEU,1.0,1.0
7149,BLEU,0.5568544122775908,0.5568544122775908
7150,BLEU,0.6552276436414595,0.2865612242047131
7151,BLEU,0.039281465090051315,0.17567205239427922
7152,BLEU,0.04873039689743777,1.0
7153,BLEU,0.02758512992979458,0.02846946938149362
7154,BLEU,0.5169731539571706,0.018476860420522198
7155,BLEU,0.1242188995129533,0.05873949094699214
7156,BLEU,0.1880301546543197,0.16990442448471224
7157,BLEU,0.01976560930094397,0.02846946938149362
7158,BLEU,0.6803749333171202,0.4417918226831577
7159,BLEU,0.13440569963077395,0.8931539818068694
7160,BLEU,0.6034148992419806,0.42969435238201475
7161,BLEU,0.24027403416015536,0.3879037721787401
7162,BLEU,0.08307018474412793,0.1623339577375495
7163,BLEU,0.8633400213704505,0.3155984539112945
7164,BLEU,0.8931539818068694,1.0
7165,BLEU,0.022416933501922302,0.13747081017605653
7166,BLEU,0.0,0.668740304976422
7167,BLEU,0.7598356856515925,1.0
7168,BLEU,1.0,0.4617366309441026
7169,BLEU,0.35982157291857675,0.3827673535697134
7170,BLEU,0.7259795291154771,0.5706745777055999
7171,BLEU,0.03303164318013808,0.11362193664674995
7172,BLEU,0.18092176081223305,0.5
7173,BLEU,0.3646285861936467,0.22416933501922293
7174,BLEU,0.6703420896351792,0.676130446299448
7175,BLEU,0.2320305803246989,0.4918557132681664
7176,BLEU,0.2624310277292268,0.1502590278683231
7177,BLEU,0.15244530594946692,0.47631009147745074
7178,BLEU,0.7598356856515925,1.0
7179,BLEU,1.0,1.0
7180,BLEU,1.0,1.0
7181,BLEU,0.7016879391277372,0.48442732379638637
7182,BLEU,0.1778279410038923,0.1778279410038923
7183,BLEU,0.0,0.0
7184,BLEU,0.042517688262127665,0.5401725898595141
7185,BLEU,0.19422069098763883,0.1509417693664369
7186,BLEU,0.24835336815593242,0.5490407922069013
7187,BLEU,0.2843877927900334,0.38975749519739833
7188,BLEU,0.1477219991186121,0.5873949094699213
7189,BLEU,0.5760844201603896,0.5760844201603896
7190,BLEU,0.2691109110344472,0.04157636556362385
7191,BLEU,0.6034148992419806,0.42969435238201475
7192,BLEU,0.14923729480049117,0.23119742295813953
7193,BLEU,0.24623953025272619,0.3161487584488943
7194,BLEU,1.0,1.0
7195,BLEU,0.015718877363021206,0.06500593260343691
7196,BLEU,0.4850826201208096,0.5262439702634463
7197,BLEU,0.744373319312051,0.45920647199089537
7198,BLEU,0.6034148992419806,0.42969435238201475
7199,BLEU,0.08947853200770763,0.03514847831369806
7200,BLEU,0.1486375602900724,0.9200444146293233
7201,BLEU,0.09302577375697234,0.537284965911771
7202,BLEU,0.708587641194393,0.6267539001451065
7203,BLEU,0.37971007121327083,0.4467710283121972
7204,BLEU,1.0,1.0
7205,BLEU,0.14057383786965635,0.2023033873410485
7206,BLEU,0.3945881255591767,0.3945881255591767
7207,BLEU,0.22229849552064015,0.48442732379638637
7208,BLEU,0.05706135914957148,0.12067008283523631
7209,BLEU,0.38203123356951213,0.5533409598501607
7210,BLEU,0.39985037597457374,0.8248364251109869
7211,BLEU,0.03478700554542394,1.0
7212,BLEU,0.05709324736182451,0.5900468726392808
7213,BLEU,1.0,0.7598356856515925
7214,BLEU,0.5969491792019646,0.6101950432112578
7215,BLEU,0.35740464043618275,0.05344445934790546
7216,BLEU,1.0,1.0
7217,BLEU,0.2042819529610956,0.47176896213068414
7218,BLEU,0.26591479484724945,1.0
7219,BLEU,0.3347189874003768,0.44300069361967526
7220,BLEU,0.269855346668251,0.12927595103001124
7221,BLEU,0.5568544122775908,0.7825422900366437
7222,BLEU,0.4843907071013,0.1082597837309053
7223,BLEU,0.5344445934790545,0.7016879391277372
7224,BLEU,0.4428500142691474,0.04167227247694064
7225,BLEU,0.6808450592927836,0.3180485841442674
7226,BLEU,0.16348126556655487,0.1477219991186121
7227,BLEU,0.6034148992419806,0.42969435238201475
7228,BLEU,0.0439891724758422,0.537284965911771
7229,BLEU,0.3695665798853338,0.42077619121444804
7230,BLEU,1.0,1.0
7231,BLEU,0.5169731539571706,1.0
7232,BLEU,0.6997522298221912,0.02774657084839272
7233,BLEU,0.6034148992419806,0.42969435238201475
7234,BLEU,0.09554427922043669,0.16348126556655487
7235,BLEU,0.17567205239427922,0.039281465090051315
7236,BLEU,0.039073802494525016,0.7825422900366437
7237,BLEU,1.0,0.5253819788848316
7238,BLEU,0.2790159393585827,0.09058752341587764
7239,BLEU,1.0,1.0
7240,BLEU,0.30213753973567675,0.30213753973567675
7241,BLEU,0.0,0.1778279410038923
7242,BLEU,0.09917720727091445,0.6540585844910979
7243,BLEU,1.0,0.08633400213704504
7244,BLEU,0.018850319022747353,0.6803749333171202
7245,BLEU,0.7165420281454047,0.7899176824359818
7246,BLEU,0.4347208719449914,0.21506254256566312
7247,BLEU,0.6580370064762462,0.6580370064762462
7248,BLEU,0.0785991296739375,0.067857774292396
7249,BLEU,1.0,1.0
7250,BLEU,0.1880301546543197,0.16990442448471224
7251,BLEU,0.19286624099885105,0.5254892544348596
7252,BLEU,0.4099093841051793,0.5004948220431948
7253,BLEU,0.1242188995129533,0.05873949094699214
7254,BLEU,0.13232169883599026,0.13232169883599026
7255,BLEU,0.17286039232097053,0.17103294495668978
7256,BLEU,0.05523793411463967,0.027007097700389556
7257,BLEU,0.5475182535069453,0.345720784641941
7258,BLEU,0.03655552228545124,0.06500593260343691
7259,BLEU,0.11973503676980456,0.45635645533679603
7260,BLEU,0.3963637477229612,0.31744430345967667
7261,BLEU,0.056122223243057295,0.04740604259878138
7262,BLEU,0.028517539529041507,0.03655552228545124
7263,BLEU,0.06030725360407769,0.08307018474412793
7264,BLEU,0.8091067115702212,1.0
7265,BLEU,0.07730551756939454,0.5169731539571706
7266,BLEU,0.912167909070388,1.0
7267,BLEU,0.07751502105431508,0.8824969025845955
7268,BLEU,0.37239098949398236,0.2574866101628968
7269,BLEU,0.5818755053726974,0.46168367959555295
7270,BLEU,0.3040559696901293,0.35004827764973984
7271,BLEU,0.1880301546543197,0.16990442448471224
7272,BLEU,0.5352064551327582,0.02747060663175631
7273,BLEU,0.7272454093000141,0.8091067115702212
7274,BLEU,0.06985342056580097,0.11062691203042492
7275,BLEU,0.1610283309930736,0.17868702150275562
7276,BLEU,0.18092176081223305,0.06900940978236146
7277,BLEU,0.3945881255591767,0.3945881255591767
7278,BLEU,0.13520459769143478,0.015138912051097412
7279,BLEU,0.021105340631872645,0.06238986072117501
7280,BLEU,0.6545654390989608,0.6271718127415487
7281,BLEU,0.09782458612762486,0.09058752341587764
7282,BLEU,0.13201355840223275,0.16306686105372709
7283,BLEU,0.25406637407730737,1.0
7284,BLEU,0.04328649145305472,0.05637560315259291
7285,BLEU,0.7102992180127422,0.4172261448611506
7286,BLEU,0.5108636942731495,0.05778323992708342
7287,BLEU,0.4695736291157362,0.25919218840980945
7288,BLEU,1.0,0.16990442448471224
7289,BLEU,0.0,0.5081327481546147
7290,BLEU,0.6034148992419806,0.6034148992419806
7291,BLEU,0.040824829046386304,0.16990442448471224
7292,BLEU,0.3283516096839864,0.3211240755530761
7293,BLEU,0.4324227075463215,0.49616830003403634
7294,BLEU,0.3310670933889896,0.42751972362962987
7295,BLEU,0.528993443482769,0.29538720207860764
7296,BLEU,0.6034148992419806,0.42969435238201475
7297,BLEU,0.3945881255591767,0.27338535134616687
7298,BLEU,0.32267897362950676,0.06983325296034422
7299,BLEU,0.13512001548070346,0.5623413251903491
7300,BLEU,0.26518122980477765,0.22894156860669912
7301,BLEU,0.0,0.02846946938149362
7302,BLEU,0.4347208719449914,1.0
7303,BLEU,0.6542413230219393,0.4903352634140953
7304,BLEU,0.668740304976422,0.021105340631872645
7305,BLEU,1.0,0.3670124608961283
7306,BLEU,0.3323217739558646,0.593218064069945
7307,BLEU,0.8155395405382073,0.06293726296663014
7308,BLEU,0.0950391816390425,0.10120193244194395
7309,BLEU,0.5635190098079903,0.6262844962765468
7310,BLEU,0.20556680845025987,0.23119742295813953
7311,BLEU,0.5081327481546147,0.18575057999133598
7312,BLEU,0.5142401605028263,0.3759663529467017
7313,BLEU,0.04007781700028194,0.027748702735605823
7314,BLEU,0.07730551756939454,0.036015288308423515
7315,BLEU,0.09554427922043669,0.25406637407730737
7316,BLEU,0.7196315267102845,0.3088448141335011
7317,BLEU,0.360056585428503,0.13536681105774234
7318,BLEU,1.0,0.14363173688837416
7319,BLEU,0.24736929544091932,0.2658483576665877
7320,BLEU,0.31654199979887593,0.5629001206548859
7321,BLEU,1.0,1.0
7322,BLEU,1.0,1.0
7323,BLEU,0.030934588294313718,0.03285702044797773
7324,BLEU,0.6147881529512643,0.7598356856515925
7325,BLEU,0.42969435238201475,0.42969435238201475
7326,BLEU,0.44219732271776674,0.6337635278008295
7327,BLEU,0.37502195600274457,0.16012807922240754
7328,BLEU,0.05415315253510895,0.2240750868020436
