es	Relevant
Pedir a la misión que imparta capacitación militar a las fuerzas armadas, incluso en materia de derechos humanos, derecho internacional humanitario, protección de la infancia y prevención de la violencia sexual y basada en el género.	1
Durante el período sobre el que se informa, el componente de policía de la UNMIS se centró en la capacitación del Servicio de Policía del Sudán Meridional en materia de seguridad en los referendos y en prestarle asistencia en la preparación de sus planes de seguridad en los referendos.	1
103. En el momento de redactar el presente informe, el Semlow, junto con su tripulación, seguía cautivo y los responsables del secuestro habían solicitado un rescate de 500.000 dólares.	1
b) Siga trabajando en estrecha coordinación y cooperación con la INTERPOL, los Estados donantes y las organizaciones para facilitar la asistencia técnica destinada a fomentar la capacidad de los organismos encargados de hacer cumplir la ley y la entrega de equipo e instalaciones a los Estados que lo necesiten;	1
Los miembros del Consejo se mostraron unánimes en su preocupación por el estado del proceso de paz y expresaron la esperanza de que la próxima reunión del Grupo de Amigos del Secretario General lo hiciera avanzar.	1
La MINUSMA también identificó a 32 supervivientes de violencia sexual relacionada con el conflicto en la región de Tombuctú y los remitió a organizaciones no gubernamentales dispuestas a ayudarlos a presentar sus casos ante el sistema de justicia.	1
La misión visitó algunas de esas zonas y sintió dolor al ver los hogares arrasados, los coches quemados y las personas desposeídas.	1
En la fecha límite del presente informe, ya se había destruido un total del 37% del efluente de DF, que fue entregado por el MV Cape Ray los días 30 y 31 de agosto de 2014.	1
Alrededor de 3.000 Janjaweed montando a caballo y camellos atacaron la aldea, algunos de los cuales estaban en vehículos.	1
47. Los grupos incluidos en la Lista afiliados a Al-Qaida y los talibanes siguen recaudando dinero por medios legales, como donaciones y empresas comerciales legítimas, y ilegalmente, como secuestros para obtener rescates, extorsión, tráfico de drogas e impuestos ilegales.	1
No obstante, dado que en varios casos las células de Al-Qaida no detectadas anteriormente han utilizado esos explosivos con efectos devastadores, varios Estados han adoptado métodos para limitar el acceso a precursores críticos.	1
Esto es particularmente cierto con respecto a las personas que firmaron y posteriormente devolvieron armas de las F-FDTL.	1
Los presos fueron trasladados sobre la base de informes fidedignos de que se podría intentar liberarlos de la detención en Bukavu.	1
La cooperación y la coordinación en los controles fronterizos entre los Estados contiguos son especialmente importantes para proporcionar una vigilancia y una cobertura eficaces a lo largo de amplias fronteras abiertas y porosas.	1
Durante este período realizó investigaciones en lugares concretos, como campamentos de desplazados internos y aldeas destruidas, así como con contactos del SLA y funcionarios gubernamentales.	1
a) Abstenerse de prestar cualquier tipo de apoyo, activo o pasivo, a las entidades o personas que participen en actos terroristas, incluso reprimiendo el reclutamiento de miembros de grupos terroristas y eliminando el suministro de armas a terroristas;	1
En el apartado d) del párrafo 3 de su resolución 1587 (2005), el Consejo de Seguridad pidió al Grupo de Supervisión que siguiera perfeccionando y actualizando la información sobre el proyecto de lista de personas y entidades que violaran las medidas aplicadas por los Estados Miembros de conformidad con la resolución 733 (1992), dentro y fuera de Somalia, y sus partidarios activos, a los efectos de posibles medidas futuras del Consejo, y que presentara esa información al Comité establecido en virtud de la resolución 751 (1992) cuando el Comité lo considerara apropiado.	1
92. La comisión de investigación recomienda que los Estados y las organizaciones de la sociedad civil promuevan oportunidades para el diálogo entre las personas y el contacto en esferas tales como la cultura, la ciencia, los deportes, la buena gobernanza y el desarrollo económico que brinden a los ciudadanos de la República Popular Democrática de Corea la oportunidad de intercambiar información y estar expuestos a experiencias fuera de su país de origen.	1
Alrededor de 1,8 millones de personas fueron desplazadas por la fuerza y se convirtieron en refugiados o desplazados internos, que necesitan protección.	1
El déficit del componente de policía de la Misión sigue siendo motivo de gran preocupación y afecta a la capacidad de la Misión para llevar a cabo las tareas que se le han encomendado.	1
Una reducción drástica del número de contingentes militares podría reducir la capacidad de prevención de la Misión y, en una crisis que su país espera que no se produzca, se vería obligado a reaccionar en el marco de conceptos operacionales que aún no están claros, con todos los riesgos que ello entraña.	1
7. Pide al Secretario General que, tras la aprobación de la presente resolución y actuando en estrecha consulta con el Comité, nombre, de conformidad con las normas y los procedimientos de las Naciones Unidas, a un máximo de ocho miembros del Equipo de Vigilancia, incluido un coordinador, que demuestren una o más de las siguientes esferas de competencia relacionadas con las actividades de la organización Al-Qaida y/o los talibanes, entre ellas: la lucha contra el terrorismo y la legislación conexa; la financiación del terrorismo y las transacciones financieras internacionales, incluidos los conocimientos técnicos bancarios; los sistemas alternativos de envío de remesas, las organizaciones de beneficencia y el uso de correos; la vigilancia de las fronteras, incluida la seguridad portuaria; los embargos de armas y los controles de exportación; y el tráfico de drogas;	1
Las partes informaron a sus respectivas circunscripciones, incluidos los refugiados malienses residentes en Mauritania y el Níger, sobre el contenido del documento.	1
De los 238 ataques del régimen contra Alepo, sólo 14 han atacado a ISIS.	1
Hay información de que, dado que tenían un control general efectivo sobre el personal militar que luchaba por los grupos rebeldes, eran conscientes de algunos delitos cometidos por ese personal militar o, al menos, deberían haber sabido lo que estaba sucediendo, pero no tomaron ninguna medida para impedir que se perpetraran las atrocidades.	1
También se visitaron las estructuras gubernamentales pertinentes, como el centro de detención principal de Abidján (Maison d'arrêt et de correction d'Abidjan, MACA) y las comisarías de policía.	1
3. El Ombudsman remitirá también inmediatamente la solicitud de supresión de nombres de la Lista al Equipo de Vigilancia, que le proporcionará, en un plazo de cuatro meses:	0
En los párrafos 1, 2 y 7 de la resolución 1844 (2008), el Consejo impuso medidas selectivas (prohibición de viajar, congelación de activos y embargo de armas selectivo) a las personas y entidades designadas por el Comité.	1
579. En tercer lugar, la investigación y el enjuiciamiento se referirían a las personas que gozan de autoridad y prestigio en el país y ejercen el control sobre el aparato del Estado. Parece poco probable que se establezca un tribunal especial mediante acuerdo entre el Gobierno actual y las Naciones Unidas para la investigación y el enjuiciamiento de los miembros de ese mismo Gobierno.	1
De los cuatro Estados visitados, dos todavía no han aprobado el proyecto de ley de lucha contra el terrorismo que se está preparando desde hace algunos años.	1
Encomiando los progresos realizados hasta la fecha por el Comité contra el Terrorismo establecido por el Consejo de Seguridad en virtud del párrafo 6 de la resolución 1373 (2001), actuando en virtud del Capítulo VII de la Carta, en el cumplimiento de su importante responsabilidad de supervisar la aplicación de esa resolución,	1
o El 18 de noviembre de 2014, helicópteros del régimen lanzaron 2 bombas de barril sobre Maar Shmarien, matando a 6 civiles, incluidos 4 niños y 2 mujeres.	1
▪ La prohibición de tomar rehenes.	1
44. Es igualmente evidente que muchos de los asesinatos ocurridos en estos dos días no tuvieron lugar en la calle, sino en las viviendas de posibles manifestantes o incluso de civiles inocentes a los que las fuerzas de seguridad atacaron simplemente por su nombre, origen o grupo comunitario.	1
"En su último informe sobre la protección de los civiles en los conflictos armados (S/2012/376), el Secretario General indicó que ""el estado abismal de la protección de los civiles ha cambiado poco"" y que existe una clara necesidad de traducir los compromisos normativos en mejoras concretas en la protección de los civiles sobre el terreno."	1
Las armas fueron incautadas por el oficial de armas del buque estadounidense y posteriormente entregadas a las autoridades yemenitas.	1
La UNMIS sigue intercambiando informes urgentes y otra información vital con la UNAMID sobre las restricciones de vuelo del Gobierno del Sudán en Darfur meridional y los enfrentamientos entre el Movimiento por la Justicia y la Igualdad y las Fuerzas Armadas del Sudán.	1
Pedir a los países que aportan contingentes y fuerzas de policía que velen por que se imparta capacitación adecuada para aumentar la conciencia y la capacidad de respuesta a los problemas de protección de su personal que participa en las operaciones de mantenimiento de la paz de las Naciones Unidas y otras misiones pertinentes autorizadas por el Consejo de Seguridad para proteger a los civiles.	1
La Misión está examinando con algunos dirigentes combatientes rwandeses y con el Gobierno de Transición las modalidades técnicas de repatriación, y ha dado a conocer la decisión adoptada por el Gobierno de Rwanda de no enjuiciar a ningún combatiente que regresara de 14 años o menos en el momento del genocidio de 1994.	1
Varias operaciones de paz recientes han incorporado el análisis de la delincuencia transfronteriza en sus estructuras de planificación y análisis conjuntos de misiones, en particular la MINUSMA.	1
Los procedimientos de asilo están protegidos contra los abusos cometidos por terroristas en siete Estados y parcialmente en uno.	1
Además, 17 policías resultaron muertos en este ataque, todos los cuales pertenecían a tribus africanas.	1
Al comienzo del conflicto, la mayoría de los combates parecen haber tenido lugar en Darfur septentrional y el norte de Darfur occidental, mientras que en los últimos meses de 2004 se fueron desplazando gradualmente hacia el sur hacia Darfur meridional.	1
La Dirección Ejecutiva fortalecerá su colaboración con las organizaciones internacionales, regionales y subregionales de todas las partes del mundo a fin de ayudarlas a preparar y/o aplicar los planes de acción pertinentes contra el terrorismo y hacer que participen más directamente en la atención de las necesidades de los Estados en materia de fomento de la capacidad, determinadas por el Comité mediante las evaluaciones preliminares de la aplicación y las visitas a los países.	1
La Autoridad expresa su reconocimiento a la Unión Africana y a las Naciones Unidas por su asistencia en los esfuerzos de la región encaminados a lograr una solución pacífica.	1
Ø Solicitar que los informes del Secretario General sobre situaciones específicas de cada país incluyan la violencia sexual como aspecto específico del informe, incluidos, en la medida de lo posible, datos desglosados sobre el género y la edad de las víctimas; y pedir que se elaboren estrategias y planes de acción específicos de cada misión para prevenir la violencia sexual y responder a ella, como parte de una estrategia más amplia de protección de los civiles.	1
Todos los comandantes deben ser considerados responsables de las violaciones graves cometidas por los combatientes bajo su control.	1
Desde mi último informe al Consejo, la MINURSO ha equipado a dos equipos médicos de avanzada con teléfonos portátiles por satélite.	0
El Equipo compareció ante el Grupo de Trabajo establecido en virtud de la resolución 1566 (2004) para examinar el terrorismo y las sanciones.	1
No cabe duda de que los presuntos crímenes documentados en Darfur cumplen los umbrales del Estatuto de Roma definidos en los artículos 7 1), 8 1) y 8 2) f).	1
Exigir a los Estados que adopten todas las medidas necesarias para enjuiciar a los responsables de ataques contra periodistas, profesionales de los medios de comunicación y personal asociado en violación del derecho internacional humanitario aplicable.	1
62. La mayoría de los Estados siguen dependiendo de sistemas destinados a combatir otras formas de delincuencia financiera para hacer frente a la financiación del terrorismo.	0
La MINUSMA pondrá en marcha una revisión de su concepto de Misión a principios de 2015, que orientará la revisión de los conceptos complementarios de los componentes militar, de policía y de apoyo que detallan y apoyan la aplicación del concepto de Misión.	1
La frecuencia de los ataques va en aumento, incluso mediante cohetes de artillería, y los reclutas son abundantes.	1
Los Estados deberían introducir las medidas jurídicas necesarias, como la incautación de fondos cuando haya sospechas de blanqueo de dinero o financiación del terrorismo.	1
"El Ministro del Interior Lobato llegó a la sede con una chaqueta antibalas y en un estado muy agitado, gritando ""matarlos a todos""."	1
La misión de evaluación se reunió con una amplia gama de interesados internacionales y de Côte d'Ivoire, entre ellos el Presidente Gbagbo, el Primer Ministro Soro, los Jefes de Estado Mayor de las fuerzas de defensa y seguridad de Côte d'Ivoire y de las Forces nouvelles, representantes de los partidos políticos y los jefes de las instituciones nacionales responsables de la aplicación de los procesos fundamentales en virtud del Acuerdo de Uagadugú.	1
Dijo que nadie sabía quién había atacado el helicóptero desde que ocurrió el incidente cerca de Bentiu, donde las partes armadas están muy cerca unas de otras.	1
Observando que algunas partes en los conflictos armados han respondido a su llamamiento para que preparen y apliquen planes de acción concretos con plazos determinados a fin de poner fin al reclutamiento y la utilización de niños en violación del derecho internacional aplicable;	1
En este contexto, también observo que el Presidente Abbas se ha referido a la solicitud de la Autoridad Palestina de establecer una misión diplomática palestina en Beirut, lo que contribuiría a la formalización de las relaciones entre el pueblo libanés y el pueblo palestino.	1
Se encomió la introducción del informe anual 2007/2008, preparado por la delegación de Viet Nam, por proporcionar tanto un resumen como un análisis sustantivo de las actividades del Consejo en todas las regiones y sobre cuestiones que iban desde la proliferación de las armas de destrucción en masa hasta el papel de las organizaciones regionales y subregionales en la contribución al mantenimiento de la paz y la seguridad internacionales.	1
En una sesión plenaria de los nueve magistrados de primera instancia y cinco magistrados de apelación, se examinó detenidamente la cuestión de la indemnización de las víctimas de los trágicos acontecimientos en Rwanda.	1
Mientras tanto, varias filiales de Al-Qaida están evolucionando, a menudo de manera autónoma, con cambios de carácter generacional, geográfico, étnico, estructural y operacional.	1
La Comisión verificó la presencia de dos fosas en la aldea, una con los cuerpos de dos hombres y otra con los cuerpos de siete hombres, todos los cuales murieron durante el ataque.	1
Uno de los detenidos era el conductor y guardaespaldas de Majed Hamdan, hermano de Mustapha Hamdan, que dirige una empresa que, según se informa, proporcionaba seguridad al Hotel St. George.	1
Belarús, la Federación de Rusia y Ucrania han establecido dependencias de inteligencia financiera plenamente operativas; en 2010, Belarús y Ucrania aprobaron enmiendas a sus leyes contra el blanqueo de dinero y la financiación del terrorismo relativas a la identificación de los clientes, la diligencia debida con respecto a los clientes, el mantenimiento de registros, la determinación de la propiedad efectiva y las transacciones sospechosas, y también ampliaron los criterios de supervisión para enviar dinero a través del sistema postal estatal.	1
En el contexto de la posible imposición de sanciones por violación y otros actos de violencia sexual, el Consejo ha pedido a las misiones y órganos pertinentes de las Naciones Unidas que compartan toda la información pertinente con los comités de sanciones pertinentes del Consejo de Seguridad.	1
En todos esos lugares se informó al Grupo de que no se había intentado reclutar personal recientemente, pero que si volvía a estallar el conflicto en Côte d'Ivoire esto podría cambiar.	1
En la práctica, ambas comisiones llegaron a conclusiones sobre los derechos de propiedad inmobiliaria con fines de restitución en lugar de conceder una indemnización, en consonancia con la voluntad política de privilegiar el regreso de las personas desplazadas como resultado de la discriminación étnica y las hostilidades a sus lugares de origen por otras soluciones duraderas.	1
En la actualidad es menos probable que se disponga de grandes sumas, aunque no sean fundamentales para el éxito de un ataque.	1
85. Desde la imposición de medidas del Consejo de Seguridad a Côte d'Ivoire, el Gobierno ha restringido la adquisición de armas y municiones, debido a un intenso programa de adquisiciones previo al embargo y al uso limitado de armas y municiones durante el breve período de intenso conflicto armado de 2004.	1
"La resolución y la iniciativa concurrente de considerar la llamada ""cuestión de los derechos humanos"" de la República Popular Democrática de Corea en el Consejo de Seguridad son la manifestación más indiscreta de la política hostil de los Estados Unidos contra la República Popular Democrática de Corea, así como un intento peligroso y motivado políticamente de sentar las bases para una invasión de la República Popular Democrática de Corea con el pretexto de los derechos humanos."	1
Lista no vinculante y no exhaustiva de los activos objeto de control	0
La participación de las fuerzas gubernamentales en algunos de los ataques es un acontecimiento sumamente negativo.	1
El 17 de octubre, el Jefe del Estado Mayor de Defensa de Nigeria anunció que se había llegado a una cesación de las hostilidades con Boko Haram, tras las conversaciones facilitadas por el Gobierno del Chad en Nyamena, y el 19 de octubre, el Gobierno del Chad declaró que se estaban celebrando negociaciones sobre un acuerdo de cesación del fuego y la liberación de las niñas secuestradas en Chibok, y el 4 de noviembre, el Gobierno Federal de Nigeria anunció que no se había llegado a ningún acuerdo, aunque continuaran las conversaciones.	1
El personal de la ONUCI expresó periódicamente su frustración por no contar con una buena información de inteligencia para hacer el seguimiento y por la falta de los conocimientos técnicos necesarios para cumplir su mandato.	1
La Sra. Tagliavini dijo que gran parte de los combates habían cesado desde la firma de los documentos de Minsk, pero que continuaban los combates en algunos lugares estratégicos, incluso en las afueras de la ciudad, en el puerto de Mariupol, en el Mar Negro, y en los alrededores del aeropuerto de Donetsk, sin tener en cuenta la cesación del fuego y los acuerdos de Minsk.	1
Reconociendo la necesidad de adoptar medidas para prevenir y reprimir la financiación del terrorismo y las organizaciones terroristas, incluso del producto de la delincuencia organizada, entre otras cosas, la producción y el tráfico ilícitos de drogas y sus precursores químicos, y la importancia de que se mantenga la cooperación internacional con ese fin,	1
Condenar y pedir el cese inmediato de los ataques dirigidos deliberadamente contra el personal humanitario.	1
4. En Argelia, la Organización de Al-Qaida en el Magreb Islámico (QE.T.14.01) sigue planteando una amenaza activa y peligrosa, no sólo para Argelia sino también para los países del Sahel, en particular Mauritania y, más recientemente, Malí.	1
39. Entre los instrumentos regionales, Côte d'Ivoire ha ratificado la Carta Africana de Derechos Humanos y de los Pueblos (1992) y ha firmado el estatuto por el que se establece la Corte Africana de Derechos Humanos y de los Pueblos.	1
Esas personas pueden ser responsables, con arreglo a la doctrina de la empresa delictiva conjunta, de los crímenes de guerra cometidos durante los ataques, a saber, el asesinato de civiles, la destrucción de bienes de carácter civil y el saqueo.	1
Las atrocidades indecibles que se están cometiendo contra los reclusos de los campos de prisioneros políticos de Kwanliso se asemejan a los horrores de los campamentos que los Estados totalitarios establecieron durante el siglo XX.	1
Las partes tienen la responsabilidad de velar por que sus fuerzas militares no cometan violaciones, y aliento a las partes a que se adhieran más plenamente a las disposiciones de los acuerdos militares y presten su plena cooperación a la MINURSO a fin de mantener la cesación del fuego y velar por que se respeten los principios básicos de mantenimiento de la paz.	1
Mientras tanto, se han logrado progresos considerables en la capacitación de la Policía Nacional Congoleña, que se encargará de garantizar la seguridad de las elecciones.	1
En un número limitado de casos, el pago de subsidios puede haber alentado a los comandantes a volver a reclutar a niños que ya habían puesto en libertad.	1
El presente informe del Comité del Consejo de Seguridad establecido en virtud de la resolución 2140 (2014) abarca el período comprendido entre el 26 de febrero y el 31 de diciembre de 2014.	0
Reafirmando su resolución 1373 (2001), de 28 de septiembre de 2001, y reiterando su apoyo a los esfuerzos internacionales por erradicar el terrorismo, de conformidad con la Carta de las Naciones Unidas,	1
Sobre esta base, deseo acceder a la solicitud del Pakistán y tengo la intención de establecer una Comisión de Investigación de tres miembros.	1
El Presidente informó al Consejo de que, durante las consultas del Comité, el Grupo de Supervisión había presentado un informe sobre sus conclusiones relativas a la recuperación de activos somalíes en el extranjero y había examinado la cuestión de las interdicciones de carbón vegetal y armas por las fuerzas marítimas internacionales en alta mar y en las aguas territoriales de Somalia.	1
En el caso de África, el Consejo abordó la grave situación en la frontera entre Rwanda y la República Democrática del Congo, examinó el continuo estancamiento político entre Etiopía y Eritrea, evaluó la aplicación del embargo de armas contra Somalia y reforzó los esfuerzos por reactivar el estancamiento del proceso político en Côte d'Ivoire.	1
No quedó claro a los testigos que les dispararon: las fuerzas paralelas, la policía o la gendarmería.	1
Al mismo tiempo, la cuestión de velar por que las medidas de lucha contra el terrorismo se ajusten a las obligaciones en materia de derechos humanos sigue siendo un importante tema de debate en la subregión.	1
Del mismo modo, los grupos incluidos en la lista deben poder utilizar la fuerza para apoyar sus objetivos, y en las zonas en las que son más activos, no parece haber escasez de armas y explosivos.	1
Según la Red Siria de Derechos Humanos, en noviembre el régimen sirio mató a seis activistas de los medios de comunicación, incluido uno que murió bajo tortura en un centro de detención del régimen sirio, e hirió a otros cinco.	1
Los principales autores de esos actos son los soldados y el personal de policía de las FARDC.	1
El 25 de agosto se publicó en Goma una declaración atribuible al General Laurent Nkunda, uno de los principales autores de la crisis de Bukavu en mayo de 2004, en la que amenazó con derrocar al Gobierno de Transición.	1
El derecho internacional también prohíbe los ataques indiscriminados contra civiles, es decir, cualquier ataque contra zonas o lugares en los que puedan encontrarse civiles y combatientes, que no estén dirigidos contra un objetivo militar específico, o que utilicen métodos o medios de combate que no puedan estar dirigidos contra un objetivo militar específico.	1
Funcionarios yemenitas dijeron al Equipo que alrededor del 30% de los secuestros en el Yemen fueron cometidos por la AQAP.	1
Por otra parte, la CEEC demuestra que los mecanismos de pago y ejecución de la determinación por terceros de las reclamaciones masivas pueden constituir un problema considerable.	1
Muchos interlocutores afirmaron que algunos países vecinos desempeñaban un papel desestabilizador.	1
"De conformidad con el párrafo 18 de la resolución 2100 (2013) del Consejo de Seguridad, Francia presentó cuatro informes al Consejo de Seguridad en los que se esbozaban seis acciones de combate emprendidas en respuesta a una ""amenaza inminente y grave"" y se destacaba la labor de los destacamentos de enlace y apoyo operacional de la MINUSMA, así como el apoyo de las fuerzas francesas para atender a los heridos."	1
:: Informar al Comité después de cada reunión Cada grupo de trabajo estará presidido por un miembro del Comité, apoyado por el personal de la Oficina de Asuntos de Desarme, el personal experto del Comité establecido en virtud de la resolución 1540 (2004) y su secretaría, según sea necesario.	1
La Comisión también recibió y verificó numerosos incidentes adicionales relacionados con ataques contra civiles, sobre la base de la información y las pruebas que recibió durante su labor.	1
Su evaluación se publica en informes bimensuales, práctica que ha contribuido a crear conciencia sobre los problemas de derechos humanos.	1
288. Una forma en que los Estados tal vez deseen tener más en cuenta todas estas cuestiones es incorporarlas en estrategias nacionales amplias e integradas de lucha contra el terrorismo que incluyan la atención a los factores que conducen a las actividades terroristas.	1
El Comité de Derechos Humanos ha enunciado claramente este derecho en su Observación general No 27. En varias ocasiones el Comité de Derechos Económicos, Sociales y Culturales ha declarado que los desalojos forzosos son prima facie incompatibles con los requisitos del Pacto Internacional de Derechos Económicos, Sociales y Culturales.	1
Los acontecimientos que tuvieron lugar en Abidján en relación con la marcha prevista para el 25 de marzo dieron lugar a graves violaciones de los derechos humanos.	1
Posteriormente, las fuerzas armadas del Gobierno confiscaron las armas de los aldeanos.	1
Dijo que las fuerzas armadas de Côte d'Ivoire recibían instrucciones periódicas sobre el derecho internacional humanitario y que la protección de los civiles formaba parte del credo del ejército de Côte d'Ivoire.	1
Exige que todas las partes pongan fin de inmediato a todas las formas de violencia y abusos de los derechos humanos contra la población civil en [el país afectado], en particular la violencia basada en el género, incluida la violación y otras formas de violencia sexual...	1
Varios incidentes ocurridos durante el período que abarca el informe indican fricciones entre la fuerza de mantenimiento de la paz de la CEI y la parte georgiana, incluida la detención de camiones de la fuerza de mantenimiento de la paz de la CEI (véase el párrafo 17), la detención temporal de un soldado de la fuerza de mantenimiento de la paz de la CEI, la instalación de contadores de electricidad en los puestos de control de la fuerza de mantenimiento de la paz de la CEI y una manifestación en protesta por la presencia de la fuerza de mantenimiento de la paz de la CEI en Georgia.	1
El Consejo de Seguridad subraya la importancia de explorar las capacidades potenciales y existentes de las organizaciones regionales y subregionales en la esfera de la paz y la seguridad, abarcando, entre otras cosas, el espectro de la prevención de conflictos, el fomento de la confianza, la solución de conflictos, el establecimiento de la paz, el mantenimiento de la paz y la consolidación de la paz después de los conflictos, y acoge con beneplácito el diálogo regional y la promoción de normas comunes, así como enfoques regionales comunes para el arreglo de controversias y otras cuestiones relacionadas con la paz y la seguridad.	1
La libertad de circulación de la FPNUL y la seguridad de su personal son parte integrante de la ejecución efectiva del mandato de la Fuerza.	1
Los miembros de la comisión destacaron que la historia demostraba que los Estados que cometían crímenes tan atroces contra su propio pueblo eran una fuente perpetua de inestabilidad e inseguridad para sus vecinos.	1
c) Impedir el suministro, la venta o la transferencia, directos o indirectos, a esas personas, grupos, empresas y entidades desde su territorio o por sus nacionales fuera de su territorio, o utilizando buques o aeronaves de su pabellón, de armas y material conexo de todo tipo, incluidas armas y municiones, vehículos y equipo militares, equipo paramilitar y piezas de repuesto para las actividades militares antes mencionadas y asesoramiento técnico, asistencia o adiestramiento relacionados con ellas; y recuerda que todos los Estados deben aplicar las medidas con respecto a las personas y entidades incluidas en la Lista;	1
Por consiguiente, a finales de septiembre, el Mecanismo Conjunto de Aplicación acordó medidas para armonizar la aplicación del plan de acción con los elementos existentes del acuerdo de cesación del fuego de Nyamena de 8 de abril de 2004 a fin de reducir las posibilidades de que se repitan esas consecuencias.	1
153. La subregión ha avanzado considerablemente en el cumplimiento de la resolución 1373 (2001), en particular en la lucha contra la financiación del terrorismo y en la adopción de medidas relativas al control portuario y aeroportuario.	1
Además, Abdel-Al recibió una llamada el 11 de febrero de 2005 a las 22.17 horas desde la misma cabina telefónica que se utilizaba para llamar a Al-Jazeera poco después de la explosión del 14 de febrero.	0
Es evidente que los terroristas utilizarán las armas más fiables y eficaces que puedan obtener.	1
No hay cajero que pueda verificar la identidad del cliente cara a cara y los procedimientos indirectos de debida diligencia que existen son vulnerables al abuso debido a los niveles de anonimato del cliente y la falta de supervisión directa.	0
152. El caso descrito anteriormente ha atraído la atención, pero el Grupo observó otros ejemplos, no denunciados, de la importación de vehículos para uso militar.	1
El Grupo de Trabajo 3 del Grupo de Contacto sobre la piratería frente a las costas de Somalia presentó a la OMI directrices provisionales sobre las medidas relativas al bienestar de la gente de mar y sus familias afectadas por la piratería frente a las costas de Somalia, a fin de que pudieran utilizarse como marco de referencia para abordar el bienestar de la gente de mar afectada por la piratería en otras partes del mundo.	1
283. Sobre la base de sus investigaciones y de la pauta de los ataques aéreos que ha establecido, la Comisión considera que los militares son responsables de un gran número de ataques aéreos indiscriminados que han causado la muerte de numerosos civiles.	1
Además de las 12 personas que figuran en la Lista registradas como muertas, el Equipo tiene conocimiento de otras 7 personas que han sido declaradas muertas por su Estado de residencia o ciudadanía, ya sea ante el Comité, el Equipo o la INTERPOL, y otras 13 cuyas muertes se han denunciado en fuentes abiertas pero aún no se han notificado oficialmente al Comité o al Equipo.	1
En consecuencia, se han recuperado 317 restos del territorio iraquí y se han identificado los restos de 232 prisioneros de guerra kuwaitíes hallados en territorio iraquí (se han identificado otros cuatro prisioneros en el cementerio de Sabhan, en Kuwait).	1
52. Reitera la necesidad de intensificar la cooperación constante entre el Comité, el Comité contra el Terrorismo y el Comité establecido en virtud de la resolución 1540 (2004), así como sus respectivos grupos de expertos, incluso mediante, según proceda, un mayor intercambio de información, la coordinación de las visitas a los países en el marco de sus respectivos mandatos, la facilitación y supervisión de la asistencia técnica, las relaciones con organizaciones y organismos internacionales y regionales y otras cuestiones de interés para los tres comités, expresa su intención de proporcionar orientación a los comités sobre esferas de interés común a fin de coordinar mejor sus actividades y facilitar esa cooperación, y pide al Secretario General que adopte las disposiciones necesarias para que los grupos se encuentren en el mismo lugar lo antes posible;	1
En respuesta a esta ola de violencia, la MINUSTAH y la Policía Nacional de Haití llevaron a cabo con éxito varias operaciones para rescatar a los secuestrados, y se ha detenido a un número considerable de presuntos secuestradores.	1
En algunos casos, se impidió a las personas desplazadas acceder a sus ganados y cultivos cercanos por la amenaza de ataques de Janjaweed fuera de los campamentos.	1
Dos de ellos resultaron heridos, pero lograron sobrevivir gracias a la asistencia prestada por la Cruz Roja.	1
Acogiendo con beneplácito los esfuerzos de las autoridades de Burundi por luchar contra la impunidad, en particular el juicio y la condena de algunos de los autores de la matanza de Muyinga,	1
La mayoría de las veces, los civiles se ven atrapados en circunstancias de extrema necesidad cuando no se ha establecido una operación de mantenimiento de la paz, situaciones que pueden requerir la atención urgente del Consejo.	1
Un Estado señaló que había establecido un centro internacional para el diálogo entre religiones y había organizado y acogido muchos actos conexos.	1
75. El Presidente también pidió la orientación de los miembros del Consejo sobre la aplicación del formato para la sesión de recapitulación del 31 de mayo, que figuraba en la carta de fecha 23 de mayo dirigida por el Presidente a los Miembros de las Naciones Unidas.	0
El cuartel general integrado de la MINUSTAH se estableció plenamente el 27 de junio.	1
Esta sigue siendo una de las principales formas en que las fuerzas negativas acceden a las armas y se les permite reorganizarse.	1
La noción está ampliamente aceptada en el derecho internacional humanitario de que cada ejército, milicia o unidad militar que lucha, ya sea en un conflicto armado internacional o interno, debe tener un comandante encargado de mantener la disciplina y garantizar el cumplimiento de la ley.	1
Se dispone de muy poca información para determinar el enfoque institucional u operacional general adoptado por los gobiernos con respecto a la lucha contra el terrorismo o la supervisión de las actividades de lucha contra el terrorismo.	0
1. Condena inequívocamente todos los actos, métodos y prácticas terroristas por considerarlos criminales e injustificables, independientemente de su motivación, en todas sus formas y manifestaciones, dondequiera y por quienquiera que sean cometidos, en particular los que puedan amenazar la paz y la seguridad internacionales;	1
Si bien la Comisión está convencida, sobre la base de pruebas de testigos independientes, de que las F-FDTL iniciaron el intercambio de disparos, en el momento en que cada parte creía que habían sido atacadas por la otra.	1
Dos civiles mueren, cuatro personas sufren heridas por arma de fuego, dos personas sufren otras heridas graves.	1
"El Ministro declaró que una vez que el Gobierno recibió información de que había rebeldes dentro de una determinada aldea, ""ya no es una localidad civil, se convierte en un objetivo militar""."	1
Por lo tanto, se ha limitado a reunir información fidedigna sobre las personas que podrían ser sospechosas de ser responsables de crímenes en Darfur.	1
La adición de esos nombres demuestra además la continua preocupación del Comité por la amenaza que representan los talibanes para la paz y la seguridad internacionales.	1
f) Se presten la mayor asistencia posible en relación con las investigaciones o los procedimientos penales relativos a la financiación o el apoyo de actos terroristas, incluida la asistencia para obtener las pruebas que obren en su poder y sean necesarias para el proceso;	1
