ar_en_DEEP	VerConf
For example, a military unit, following superior orders, begins to arrest a number of enemy civilians in contravention of international law. However, during the military operation, one of the soldiers kills or tortures one of the aforementioned civilians.	0
It is therefore important that States do not lose sight of this element of the prohibition. The Committee may wish to be reminded of this when the opportunity arises, and to encourage it to submit for inclusion on the list the names of those providing technical advice, assistance or training related to military activities in violation of the embargo measures.	1
The methods followed by the organization are traditional methods of intimidation: effecting political change by force through killing and intimidation. Al-Qaeda is a takfiri movement that claims to be the only one that embraces the true teachings of Islam and justifies the violence it commits as a sacred duty to defend against all those who do not agree with it and who are considered infidels and therefore it is permissible to attack them ().	0
Some other members noted the initiative of the Government of Sudan to investigate the allegations through its national machinery and called for the settlement of disputes through negotiations under the supervision of the African Union High-Level Implementation Panel on Sudan led by the former President of South Africa, Thabo Mbeki, and the Special Envoy of the Secretary-General for Sudan and South Sudan, Hayley Menkerius.	0
He warned that the failure of the Democratic Forces for the Liberation of Rwanda to show any concrete commitment by 2 January 2014 would force the Armed Forces of the Democratic Republic of the Congo, with the support of MONUC, to begin military operations to neutralize that group.	0
For this purpose, an amount of military explosives of not less than 1,000 kilograms was used.	0
It is also noteworthy that other senior Lebanese representatives, such as former Prime Minister Najib Mikati, have declared that âthere should not be any weapons either inside or outside the camps.â	1
Since the beginning of the political impasse following the elections held on 29 March, the Secretary-General has expressed his concern about the process and politically motivated violence.	1
The newly established Mine Action Coordination Center works to improve available information on mine proliferation and response, improve the safety of United Nations personnel working in the field, and provide technical and material support to mine action programs in Western Sahara.	0
67. I renew my call for the immediate and unconditional release of all innocent seafarers held hostage in Somalia, so that they can reunite with their families.	1
Meanwhile, resources are being mobilized, with support from UNOCI, UNICEF and the World Food Programme, for the rehabilitation and reintegration of a total of 511 child soldiers, including 204 girls who were released and handed over to UNICEF by the Forces Nouvelles leadership.	0
114 - Four of the eight South Asian countries have introduced legislation criminalizing recruitment for terrorist purposes and prohibiting the use of their territories to commit or plan terrorist acts against other countries or their citizens.	0
They also reiterated their deep concern about the problems of terrorism, piracy, hostage-taking and the dire humanitarian situation. In this context, they stressed the need for all relevant Security Council resolutions to be implemented expeditiously, including by the transitional federal institutions, as appropriate.	1
29. There are also important positive developments. When the armed conflict ended in 1999, there was an almost complete lack of economic structures and legislation.	0
Regarding the possibility of a military confrontation, informed Somalis and others familiar with developments on both sides say that the issue is not whether such a confrontation will occur, but when it will occur.	1
In seeking to frame its discussions in September, the Council should request the Secretary-General to inform it of the scope of the problem posed by foreign terrorist fighters, its implications for ongoing conflicts and the efforts of the United Nations to address it.	0
It is clear that all institutions of law and order in Iraq face serious challenges.	1
Implementing community-targeted alternative livelihood programmes, market access, roads and maritime infrastructure that encourage fisheries and trade through development assistance will improve the sustainability of gains achieved in combating piracy.	0
Unless the Government addresses these issues, they could represent serious threats to the security and stability of Timor-Leste.	1
On the eve of the demonstration, the Commander-in-Chief of the National Police of Timor-Leste, Martins, issued a written order regarding the deployment of the National Police and the use of force. This included the use of Dili district police for foot patrols, a close protection unit to protect senior state officials, and a reserve police unit to patrol âcritical areas.â	0
12. In accordance with the Committee's human rights policy guidance, the Executive Directorate will continue to take into account the human rights aspects of Security Council resolutions 1373 (2001) and 1624 (2005) in the conduct of its work.	0
We condemn the repeated terrorist rocket attacks on Israeli civilian targets.	1
At some point prior to 20 May 2002, Mr. Lobato and his supporters organized veterans' marches in Dili.	0
Combined with fanaticism and deep roots in the political and social life of the region, organized crime threatens the very foundation of principles and values ​​that we are trying to instill in the new institutions formed there, and thus our efforts are in vain.	1
634. It is clear from the information collected and verified by the Commission that rape or other forms of sexual violence committed by the Janjaweed militia and government soldiers in Darfur were widespread and systematic and that it is very possible that these acts could be considered a crime against humanity.	0
To ensure the continued return of displaced persons and minority communities with the means to stay, decentralization must be implemented on a large scale.	0
Chronic malnutrition in refugee camps represents a major health problem, and UNHCR and WFP intend to take corrective measures, including providing supplementary food to vulnerable groups.	0
The immediate danger now is that Africa will become a training camp for terrorists, a recruitment base, a transit point for them, and a center for raising funds for other illicit activities.	1
It was not easy to work in that environment, but the force has developed and modified its operations to meet the challenges posed by the environment of internal conflict and clashes, which have increased in severity and intensity recently.	0
:: Prohibition of slavery and the slave trade in all its forms, as well as the prohibition of granting wages to the labor force or mistreatment of it.	1
On the other hand, death squads and militias composed of independent elements spread terror and commit acts of execution and kidnapping.	0
Ten people were questioned on the day of the explosion, and about 40 people were questioned over the following two months.	0
(a) Continue to remind Member States of their obligation to extradite or prosecute criminals in accordance with applicable international counter-terrorism instruments to which they are party and to remind States of their obligation to ensure that allegations of political motives are not treated as grounds for rejecting requests for the extradition of suspected terrorists;	1
Although there have been no new cases since the last report of the Team, there is still concern that the groups and individuals listed may retain hope of carrying out such an attack, in addition to a number of reports of the continued existence of illegal stockpiles of radioactive materials, including in areas where Al-Qaida and the Taliban are active.	1
257 - Effective border control is essential for the effective implementation of counter-terrorism measures pursuant to resolution 1373 (2001), as it constitutes the first line of defense against the cross-border movement of terrorists and the illicit cross-border movement of goods and merchandise.	0
Although Osama bin Laden and Ayman al-Zawahiri (QI.A.6.01) did not officially consider Al-Shabaab to be part of Al-Qaida, they expressed keen interest in developments in Somalia and made it one of the gathering points where recruits from around the world met for training. Paramilitary and indoctrination.	1
:: March 14, 2005, a counter-demonstration led by Christians and Sunnis demanding the withdrawal of Syrian forces and the arrest of the heads of the security and intelligence services.	1
âThe Security Council strongly condemns the ongoing violence and human rights violations committed by all armed groups, including summary executions, sexual and gender-based violence and the widespread recruitment and use of children, and demands that all armed groups immediately cease all forms of violence and activities.â destabilizing forces and that their members be immediately and permanently demobilized, that they lay down their weapons and that children be released from their ranks, and reiterates that those responsible for human rights violations and violations of international humanitarian law will be held accountable for their actions and should not be eligible for integration into the armed forces or other elements of the state security forces.	1
Supporting the establishment of journalistsâ associations, networking, and defending the safety of women journalists and independent media outlets run by womenâs associations; And enhancing capacity building in journalism colleges.	0
Thousands were killed, women were raped, villages were burned, homes were destroyed, and property was looted.	0
During the period from 20 October to 10 December 2014, regime helicopters dropped a total of 1,125 barrel bombs, killing 603 civilians, including 129 children and 112 women.	0
''The Security Council affirms that any attempt to destabilize Chad by force is unacceptable.	1
The Security Council stresses that reaching a political settlement that does not exclude anyone and the deployment of the African Union-United Nations hybrid operation in Darfur are necessary to restore peace and stability in Darfur.	0
Calling upon all parties to the armed conflict to immediately and completely cease all acts of sexual violence committed against civilians, in accordance with the provisions of resolutions 1325 (2000), 1820 (2008), 1888 (2009) and 1889 (2009); Recruitment and use of children, in accordance with the provisions of resolutions 1612 (2005) and 1882 (2009); and indiscriminate attacks directed against civilians, in accordance with the provisions of Resolution 1894 (2009),	1
We urge the Government of Haiti to take firm action to prevent such violence and ensure that the perpetrators of such acts are brought to justice.	1
We note that the continuing challenges facing the police in Timor-Leste should not be underestimated.	1
Most potential witnesses residing outside the country were afraid to give their statements, even confidentially, because of their fear for the safety of their family members and their perception that the authorities were still monitoring their actions in secret.	1
In most cases, only victims who are represented by lawyers receive a satisfactory amount of compensation.	0
Calls upon all parties to the conflict to immediately take appropriate measures to protect civilians, including women and children, from all forms of sexual violence, in line with resolution 1820 (2008);	1
Accountability Urges the Government of the [affected country] to ensure the full implementation of its âzero tolerance policyâ regarding breaches of discipline and human rights violations, including acts of sexual and gender-based violence, committed by members of the [armed forces], and further urges that Comprehensive in all reports of the aforementioned violations with the support of [the Mission], and to bring all perpetrators to justice under strong and independent procedures;	1
Reiterating the commitment of Member States to prevent the movements of terrorist groups, including by imposing effective border controls, and, in this context, to work to exchange information promptly and improve cooperation among the competent authorities to prevent the entry and exit of terrorists and terrorist groups from their territories, and to provide terrorists with weapons and financing, would support terrorists,	0
Two States apply special criminal procedures, such as preventive detention and the granting of âspecial powersâ ââto certain investigative techniques.	0
Reaffirming the commitment of Member States to freeze without delay the funds and any financial assets or economic resources of persons who commit, attempt to commit, participate in or facilitate the commission of terrorist acts; or to entities owned or controlled, directly or indirectly, by such persons; or to persons and entities acting on behalf of, or at the direction of, such persons and entities, including funds derived from or monies generated by property owned by such terrorists and associated persons and entities;	0
In the Syrian Arab Republic, the scene could witness the emergence of new Arab and European networks of extremists as a result of the relationship that is likely to arise between large numbers of foreign fighters affiliated with Al-Qaeda and Al-Nusra Front fighters, which leads to the emergence of groupings based on a common language.	0
We should acknowledge our great concern about the situation in Afghanistan.	1
While the Syrian National Alliance works to alleviate the suffering of the Syrian people, we are also working to end the conflict that is the cause of this suffering.	0
4. Throughout its mandate, the Monitoring Team continued to keep the Security Council Committee established pursuant to resolution 751 (1992) informed of its activities by submitting biweekly progress reports through the United Nations Secretariat, and by providing a mid-term briefing at United Nations Headquarters in New York in July 2005.	0
Drought and desertification had a major impact on it in the seventies and eighties, and the intensity of fighting increased due to the scarcity of resources.	0
This inquiry point will complement the national assistance offices that the Group previously recommended that Member States establish (S/2007/132, paras. 61-64, and S/2007/677, para. 138).	0
Accordingly, these persons may be suspected, depending on the circumstances of each case, and under the principle of joint criminal enterprise, of committing crimes against humanity by killing civilians, forcibly detaining civilians, and forcible displacement as a war crime by destroying civilian objects.	0
Except in cases where an individual is caught red-handed committing a crime, law enforcement officials must serve a warrant for the person's arrest or detention.	0
Moreover, several financial institutions complain that they have been given little or no information as to what they should look for as indicators that could indicate financial transactions related to terrorism.	1
âThe Security Council notes with concern that terrorism continues to pose a serious threat to international peace and security, the enjoyment of human rights and the social and economic development of States, and undermines global stability and prosperity, and that this threat has become more widespread, with an increase, in various regions of the world, in acts terrorist acts, including acts motivated by fanaticism and extremism, and reaffirms its determination to combat threats to international peace and security resulting from terrorist acts, by all means, in accordance with the Charter of the United Nations and international law, including applicable provisions of international human rights law and international law. Refugees and international humanitarian law.	1
The militias are still carrying out attacks under the pretext that they are not a party to any agreement. The government did not work to stop it.	0
Now top priority must be given to meeting the challenge of establishing local and regional administrations in areas retaken from Al-Shabaab.	1
He said that ISIS committed violations in Iraq "of such a size and gravity that they are likely to be international crimes within the jurisdiction of the International Criminal Court."	0
Security and stability remain a major challenge.	1
However, in 2007, after the arrest warrants for Haroun and Kushayb were issued, President Bashir publicly refused to implement them, defying the Security Council's authority and saying that Haroun had done what he was ordered to do.	1
As mentioned above, the Sudanese judicial system has proven unable to ensure accountability for crimes committed in Darfur, and the authorities have proven unwilling to do so.	0
The Security Council expresses particular concern about the withdrawal of [the neighboring State] from recognizing refugee status for a large number of refugees, and the subsequent cessation of assistance to them... Decisions by the [affected State] in this regard may mean the involuntary return of tens of thousands of people to An area that is neither safe nor prepared to receive them.	1
5-6 October 2012 (Yayladag/Hatay): At approximately 14.30, a mortar shell fell in an area under the responsibility of the Belingoz Military Border Post.	0
These actions are completely unacceptable. The Palestinian Authority must put an end to these attacks and prosecute their perpetrators.	1
At the same time, my delegation believes that elected representatives of ethnic minorities in the Assembly, especially Serb representatives, would achieve better results and greater benefits for their constituents if they adopted a more participatory approach, rather than withdrawing from the Assembly whenever they faced a difficult situation.	1
(a) Necessary to cover basic expenses, including amounts paid for food, rent or mortgage, medicines and medical treatment, taxes, insurance premiums, utility charges, or exclusively for reasonable professional fees and reimbursement of expenses incurred in connection with the provision of legal services or fees or service charges for the normal custody and maintenance of frozen funds or other financial assets or economic resources after the State(s) concerned have notified the Committee established pursuant to resolution 1267 (1999) (hereinafter referred to as âthe Committeeâ) of their intention to authorize, where appropriate, access to such funds, assets or resources, and in the absence of a decision to deny by the Committee, within 48 hours of such notification;	0
At the same time, the Secretariat continues to explore all options to strengthen and support the Mission's current operational capabilities in the difficult environment of northern Mali.	0
11 - Notes that accountability for these serious crimes should be ensured through measures at the national level and enhanced international cooperation in support of national mechanisms, and draws attention to the full range of justice and reconciliation mechanisms to be considered, including national, international and âhybridâ criminal courts and tribunals ", the International Criminal Court, and truth and reconciliation commissions, in addition to national compensation programs for victims, and institutional reforms, and stresses the role of the Security Council in eliminating the phenomenon of impunity;	0
The Committee believes that the cases of torture that occurred, based on the above, could be considered a crime against humanity, and given the discriminatory nature of the attacks, these cases of torture could also include the crime of persecution as a crime against humanity.	1
The Prosecutor expressed her regret that the security situation in Libya has worsened, that the state of political instability has intensified, and that the current climate does not therefore help to bridge the gap that exists in Libya in terms of impunity.	1
We believe that the appointment of a special envoy, whatever the name given to him or the rationale given to him, can only be tantamount to establishing a ânew mechanism.â	0
With regard to the humanitarian situation, Guatemala is concerned that, according to the Office for the Coordination of Humanitarian Affairs, 20 million people in the Sahel region are in need of humanitarian assistance, particularly in Mauritania, Niger, Burkina Faso and Chad.	1
We condemn all terrorist acts committed in Afghanistan, especially the most recent one committed against the Indian Embassy in Kabul, and express our condolences to the governments and peoples of the affected countries and to the families and relatives of the victims.	1
In addition, many victims told the Committee that they had little confidence in the impartiality of the Sudanese justice system and its ability to prosecute those responsible for serious crimes committed in Darfur.	1
The dissident group of parliamentarians rejected the Garowe process and put forward a proposal to move the presidential elections forward from July to April 30 this year.	1
23 - One State made efforts to combat extremism among fighting groups and supported the production of publications by these groups that confronted extremist ideologies. These leaflets, including one denouncing Al-Qaeda, were distributed internationally, including on websites.	0
If a decision is made to prosecute all individuals who have received weapons for illegal possession, the Committee will have records identifying these persons.	1
âThe Security Council is deeply concerned about attacks on humanitarian workers, which constitute violations of international law.	1
I reiterate that United Nations staff must never be threatened or punished for carrying out their work, which is based on the Charter of the United Nations and, in this case, mandated by the Security Council.	1
(o) To cooperate closely with relevant United Nations counter-terrorism bodies to provide information on measures taken by Member States regarding kidnappings and hostage-taking for ransom by Al-Qaida and other associated individuals, groups, undertakings and entities, and on related trends and developments in this area;	0
This option would have the advantage of taking advantage of the willingness of Member States to allocate strong naval capabilities to address threats that arise on land.	0
All committees acknowledged that they had received complaints regarding cases of rape that occurred during attacks on villages. None of these complaints were recorded or investigated.	0
We cannot send a message that terrorists will be safe and be satisfied with the usual condemnations.	1
Urges all parties concerned to provide, in accordance with the provisions of international humanitarian law, including the Geneva Conventions and the Hague Rules, humanitarian personnel the full and unimpeded means of providing their services to civilians in need of assistance in situations of armed conflict, and to provide, to the extent possible, all necessary facilities for their operations, and to enhance the safety, security, freedom of movement and property of humanitarian workers and United Nations and associated personnel.	0
:: Some members stressed the need to respect international law in the fight against terrorism, including human rights law. One member, stressing that terrorism constitutes a gross violation of human rights and freedoms, including the fundamental right to life, stressed the need to consider protection from terrorism as a human right, and reaffirmed his initiative to prepare a code of human rights protection against terrorism, under the auspices of the United Nations.	0
Uganda believes that ending impunity is the only credible deterrent against crimes of grave concern to the international community.	1
The Mission is also working to establish new support bases for the referendum with the aim of providing support at the district level in South Sudan.	0
It reiterates its call on all parties to the conflict to completely and immediately cease all acts of sexual violence, and also reiterates its call on these parties to undertake specific and time-bound commitments to combat sexual violence, including, among other things, issuing clear orders through their chain of command prohibiting sexual violence, holding accountable for violations of these orders, and stipulating To prohibit sexual violence in codes of conduct, military field operations manuals or similar, and to undertake specific commitments to investigate alleged assaults in a timely manner and to fulfill those commitments; Further calls upon all relevant parties to armed conflicts to cooperate within the framework of these commitments with staff of United Nations missions concerned with monitoring their implementation, and calls upon the parties to appoint, as appropriate, a high-level representative responsible for ensuring the implementation of these commitments;	1
âThe Security Council expresses concern about the increasing use of communications technology by terrorists and their supporters to spread extremist ideology that leads to terrorism, to recruit and incite others to commit acts of terrorism, including through the Internet, and to finance and facilitate the travel and activities of foreign terrorist fighters.â that.	1
16 - Reiterates the importance of all Member States submitting to the Committee the names of members of Al-Qaida and the Taliban or those associated with Osama bin Laden and the individuals, groups, institutions and entities associated with them for inclusion in the Committeeâs list, unless this prejudices investigations or enforcement actions;	0
The three countries noted their efforts to strengthen various counter-terrorism laws to bring them into line with United Nations resolutions, but the lack of necessary capacity hampers effective implementation.	0
Clearly, failure to ensure accountability, redress and reconciliation could derail the peace process and the post-conflict situation, thus posing a new threat to peace and security.	1
The Council condemns all actions taken unilaterally with the intention of creating facts on the ground that would prejudice the outcome of the negotiations.	1
In fact, given the history of foreign intervention, such directives would not only be questioned by various sectors of society but could also exacerbate the problem.	1
Training courses on the issue of sexual exploitation and abuse; Establish policies and procedures on organizational aspects of victim assistance.	0
The Togolese delegation believes that all these issues require urgent action to prevent the Sahel region from falling into complete insecurity, which would be very detrimental to its development.	1
The Security Council reiterates its strong condemnation of these practices and calls on all parties to armed conflicts to ensure the full and effective protection of women, and stresses the need to put an end to the impunity of those responsible for acts of violence targeting women because of their gender.	1
Since the purchase of these lines for the first time in early January 2005 until the time of the bombing, these lines only made calls to each other.	0
Letter dated 14 October 2005 addressed to the Secretary-General from the Secretary-General and the High Representative for the Common Foreign and Security Policy of the European Union pursuant to the provisions of Security Council resolution 1575 (2004), enclosing herewith the third of the quarterly reports on the activities of the European Union Military Mission In Bosnia and Herzegovina.	0
In their interventions, member states considered that terrorism constitutes one of the most severe threats to international peace and security, and that its defeat requires a sustained coordinated effort.	0
85 - Unless the differences within the transitional federal institutions are addressed, the current political impasse could develop into deeper divisions and undermine the very institutions that the Somali people yearn for and which the international community and the United Nations stand ready to support.	1
Obviously, the Commission will not be able to perform these tasks if it has not previously determined: (a) whether the violations amount to international crimes and, if so, (b) the category of crimes to which the violations fall (war crimes, crimes against humanity, genocide, or other crimes).	1
As mentioned above, various sources confirmed that the children were wearing uniforms and carrying weapons.	0
(a) Intentionally killing, beating, abducting, disappearing, forced laboring, and recruiting Ethiopian civilians;	0
The Lebanese state's ability to fully extend its authority over all of its territory remains limited, however, a series of security incidents have once again highlighted the threats posed by armed groups outside the state's control and the proliferation of weapons to Lebanon's security.	1
(a) Implement adopted national legislation in the field of combating terrorism, taking into account international human rights standards;	0
The actual participation of veterans in future celebrations has also been prohibited and the rulebook for future celebrations is being rewritten.	0
Its activities therefore only address one aspect of what could become a comprehensive process of achieving justice after the end of the conflict.	0
Our main concern in that regard is the fact that, for the report, none of the eight key standards have yet been fully implemented.	1
Recognizing the valuable contribution of the Special Representative of the Secretary-General for Children and Armed Conflict and the Security Council Working Group on Children and Armed Conflict, including its conclusions and recommendations issued in line with resolution 1612 (2005), and recalling resolution 1882 (2009), which aims to strengthen the protection of children in situations of armed conflict,	0
This Council should not allow that strategy to be rewarded by responding to terrorism rather than addressing terrorism itself. Rather, it should be met with rejection, not appeasement.	1
Emphasizes the importance of ensuring relevant organizations have access, as appropriate, to all prisons and places of detention in [the affected country], and calls for full respect for relevant international law, including humanitarian and human rights law...	0
The Janjawid detained the women for three months and some of them became pregnant as a result of rape during their detention.	0
Note that the failure of the police force leadership to punish the attacks that occurred on May 23 and 24, in which some police officers were involved, is due to the collapse of the chain of command, the existing partisan discord, and the limited accountability in the past.	1
Hereby decides, having received the request of [the State concerned], to establish an international tribunal for the sole purpose of trying persons responsible for acts of genocide and other serious violations of international humanitarian law committed in the territory of [the State concerned] and nationals of [the State concerned] responsible for the commission of acts of genocide Mass and other similar violations committed in the territories of neighboring states, in the period between [two dates]...	0
The Deputy Foreign Minister of Afghanistan said that the year was full of achievements that constitute important milestones, but the achievements did not come without a price. He stressed that terrorism still represents a strong threat.	1
The risks are undoubtedly high, as failure to meet the deadline set in the Comprehensive Peace Agreement for holding the referendums could have serious consequences.	1
The Committee recommends that the following persons be tried in connection with the illegal possession, use and transfer of weapons of the National Police Force on 8 May and/or 21 May: Rogerio Lobato, Eusebio Salsinha, Antonio da Cruz and Vicente da Concechao, also known as Ray Los , Matos dos Santos Pereira, also known as Mauracan, Leonardo Lobato, also known as Gray Harana, Antonio Lourdes, also known as 55, and Marcos da Silva Piedade, also known as Lapada, Francisco, and Santa Cruz.	1
Finally, we must warn that using the plight of the Arab peoples to achieve self-interests and bring about a change in the regime is not in the interest of international peace and security for the international community, including the Security Council.	1
The Security Council expresses deep concern about the prevailing tension in Blue Nile and South Kordofan states.	1
However, the operation also demonstrated the extent of the challenges that Liberia's security sector continues to face, especially with regard to logistics, communications, and the mobility of the police and immigration services.	1
Given the very prominent place that brokerage and related activities have come to occupy in the international arms trade, it has become extremely important for countries to enact effective laws and regulations to regulate this wide range of arms brokering activities today.	0
The Security Council looks forward to being informed of the mission's conclusions and recommendations.	0
We strongly condemn the criminal attacks that the terrorist group Boko Haram continues to carry out in northern Nigeria and in neighbouring countries.	1
232 - The estimated population affected by the conflict in Darfur, added to the number of refugees in Chad (1.65 million displaced persons, 627,000 people affected by the conflict in other ways, and 203,051 refugees) amounts to a staggering figure of approximately 2.5 million people affected in one way or another - the majority of whom The great number of people displaced from their homes.	0
The Government would be doing its judicial system a great service if it took steps to repeal the decree by which the courts were established.	1
The Russian Federation believes that priority should be given to further strengthening the international legal basis for combating terrorism, in particular by universalizing the existing anti-terrorism conventions, by having all UN member states join them.	0
160. The Minister of the Interior, as stated in paragraphs 89 to 94 above, armed civilians, some of whom were later alleged to have unlawfully participated in the commission of criminal acts.	0
Condemn the illicit trade in small arms and light weapons	1
Uganda does not support any Congolese militias as claimed by the Permanent Representative of the Democratic Republic of the Congo.	1
Therefore, the Committee will refer those recommendations to the Counter-Terrorism Committee established pursuant to resolution 1373 (2001).	0
:: Requesting the Mission to support the host government in addressing sexual violence openly, in disarmament, demobilization and reintegration processes, in security sector reform processes and justice sector reform initiatives, and in developing and implementing concrete, time-bound plans of action to combat conflict-related sexual violence.	0
Let's be frank: these reports from the press, human rights groups and civilians on the ground raise serious concerns about the nature and scope of the conflict.	1
The Commission found evidence indicating that Arab tribes have begun settling in areas previously inhabited by displaced persons, thereby also preventing the eventual return of displaced persons.	0
31. The strength of the Joint Integrated Units, which has remained unchanged since April 2009, is 32,900 personnel (about 83 per cent of its authorized strength of 39,639 personnel).	0
:: Establish media monitoring mechanisms that ensure effective monitoring, reporting and documentation of any events, sources and content that incite âhate mediaâ.	0
At the conclusion of the work of all panels of commissioners of the Compensation Commission in June 2005, 1.55 million claims (out of a total of 2.69 million claims) had been approved for compensation.	0
Azerbaijan is deeply concerned about the continued illegal settlement activities in the occupied Palestinian territories.	1
He considered that accountability is a basic condition for reconciliation, and that efforts should also be made to hold accountable those belonging to armed groups who have committed gross human rights violations.	0
15. Throughout the reporting period, the security situation in Ituri remained tense, with remaining militias continuing to commit human rights violations against local populations in areas where MONUC or FARDC are not present.	0
An international court is not considered an appropriate solution since the crimes in question constitute a violation of national law.	0
This key remaining provision of the resolution has yet to be implemented, and it is a reaffirmation of a decision that the Lebanese unanimously agreed to abide by in the Taif Agreement concluded in 1989, in the wake of the civil war.	1
They said that, after the fighting, there were many bodies of government soldiers and movement soldiers buried together in a common grave.	0
(c) Further calls on all parties named in the annexes to the report of the Secretary-General on children and armed conflict to address all other violations and attacks committed against children, and to make commitments and take specific measures in this regard;	0
The second reason is to once again call on the Security Council to undertake urgent and necessary action to stop the bloodshed in Syria.	1
Reaffirms its categorical condemnation of all acts, methods and practices of terrorism as criminal and unjustified, whatever their motives and in all their forms and manifestations, wherever and by whomever they are committed,	1
We have noted the caution shown by the Secretary-General and the Technical Assessment Mission with regard to security sector reform, in particular with regard to the National Police of Timor-Leste.	1
The more severe the number of casualties, or the more horrific their attacks, the greater the media coverage of them is likely to be.	0
This includes those who are determined to be of pivotal importance in the ideological indoctrination and recruitment of suicide bombers.	0
27 - Despite the delays, I find it encouraging that all stakeholders have now agreed to resume the exchange of family visits, allowing thousands of individuals in the region and in the camps in the Tindouf region to benefit from this humanitarian programme.	0
:: Recognizing that the activities of these armed groups harm regional peace and security and threaten the electoral process in the Democratic Republic of the Congo,	0
AQIM's arsenal could now include advanced anti-aircraft weapons from Libya, although it is unlikely that these weapons are still operational.	1
“The Security Council remains deeply concerned about the security situation in the Central African Republic.	1
We would also like to express our concern that the return of these incidents could lead to an unstable situation in the region, making it difficult to achieve a peaceful solution to the Kosovo situation that is acceptable to both parties.	1
He also explained that the Lebanese Parliament's failure to elect a new president has undermined Lebanon's stability and ability to withstand since the outbreak of the conflict in the Syrian Arab Republic.	1
More should be done to raise awareness among all Member States that United Nations sanctions are supportive, not punitive, measures; To provide assistance to Member States implementing United Nations sanctions; To achieve greater consideration of the rights of individuals, entities and Member States subject to targeted measures.	0
In general, the policy of attacking, killing and forcibly displacing members of some tribes does not indicate a specific intention to completely or partially exterminate a group distinguished by certain ethnic, racial, national or religious characteristics.	1
After we conducted all the analyzes and examined all the facts we collected, we came to the conclusion that the explosion most likely occurred above the ground.	0
(a) The Chief of the Branch in the Office for Disarmament Affairs shall conduct a technical review of the project to determine its consistency;	0
âThe Security Council strongly condemns the continued use of Afghan territory, in particular areas controlled by the Taliban, for harboring and training terrorists and planning terrorist acts, and reaffirms its conviction that the suppression of international terrorism is essential to the maintenance of international peace and security, and insists that the Taliban stop providing shelter and training.â international terrorists and their organizations, and to take effective measures to ensure that territories under its control are not used to establish terrorist facilities and camps, or to prepare or organize terrorist acts against other States or their nationals, and to cooperate with efforts to bring indicted terrorists to justice.	1
In Egypt, we have been calling for the early and peaceful transfer of power to a civilian government.	1
Haitian political and civil society leaders continue to speak up for national consensus in key areas, such as the national budget, education, recovery and development priorities, elections and constitutional reform.	1
The personnel and people of the armed forces and people of the Democratic People's Republic of Korea will destroy the reckless human rights weapon seized by the hostile forces with counteractions of unprecedented intensity and resolutely defend the socialist system and their lives and souls.	0
Political pressures on UNMIK have increased significantly with attempts to challenge its role within resolution 1244 (1999) and the constitutional framework.	1
Reaffirming the need to combat the threats to international peace and security resulting from terrorist acts, by all means, in accordance with the Charter of the United Nations and international law, including applicable international laws, namely human rights law, refugee law and humanitarian law, and emphasizing in this regard the The important role played by the United Nations in leading and coordinating these efforts,	0
It may be recalled that the Government of Eritrea, in its letter dated 28 February 2012 (S/2012/126), had urged the Security Council to assume its responsibilities and take appropriate measures against these countless acts of illegal aggression and occupation.	1
The information we have received indicates that the Special Envoy has already begun searching for new arrangements to accommodate and appease Ethiopia regarding its non-compliance with the provisions of the Algiers Agreement and its rejection of the Boundary Commissionâs decision.	1
It will reaffirm the zero-tolerance policy and the need for troop-contributing countries to take the necessary disciplinary and judicial measures and provide the necessary full care to the victims.	0
The Committee also recognizes the need to address the issue of access to remedies for people who suffered as a result of the events of April and May.	0
Calls on all parties to put an end to violence, attacks on civilians and peacekeeping and humanitarian personnel, and other violations of human rights and international humanitarian law...	1
Clashes took place between the rebel forces and the French forces monitoring the ceasefire agreement on the day the mission was in the area, in Daloa, which is about fifty kilometers away.	1
Second, even if a legitimate basis exists, the asylum seeker is vulnerable to barring exceptions pursuant to Article 1F, which deprives individuals convicted of serious acts and serious ordinary crimes of international refugee protection, and ensures that such persons do not abuse asylum laws to avoid being held accountable for their actions.	1
Strongly condemns the continuing forms of discrimination and violence against women and girls, in particular violence aimed at preventing girls from enrolling in schools...	1
We should not underestimate the seriousness of the threat posed by the destabilizing activities of Al-Qaeda and the Taliban in Afghanistan.	1
I am particularly concerned about the instability that could arise if the political and socio-economic situation continues to deteriorate.	1
We are all deeply concerned about the deteriorating security situation in Côte d'Ivoire, as the Council may have attested in the statement I made earlier today.	1
The German government strongly condemns these acts of violence.	1
:: Continue to develop initiatives aimed at prohibiting and preventing incitement, identifying best practices and exchanging information, bearing in mind the need to ensure that all relevant measures are consistent with their international legal obligations, including human rights obligations.	0
