ar_en_DEEPL	VerConf
For our part, we directly link the issue of legitimacy to the holding of elections for which preparations are underway within the framework of the Joint Electoral Management Body.	1
âThe Security Council reiterates its deep concern about ISIL, ANF and other terrorist entities associated with Al-Qaida and the impact of their presence, violent extremist ideology and actions on the stability of Iraq, Syria and the region, including the devastating humanitarian impact on the civilian population that has displaced millions of people, and their acts of violence that fuel sectarian tensions.	1
UN peace operations have adjusted their posture accordingly, showing an increasing tendency to âbunker down,â limiting the ability of both uniformed and civilian personnel to engage with local populations, win their hearts and minds, mediate local disputes, and gather information - actions that are critical to the implementation of peace agreements and conflict resolution efforts.	1
This is important to strengthen MONUSCO's ability to provide real protection to the Congolese civilian population, which has been the victim of a clear humanitarian disaster, as Mr. Doss stressed, and widespread human rights violations, particularly violence against women and children.	1
266. It is clear that the issue of proportionality was not raised when there were no armed groups in the village, as the attack targeted only civilians.	0
The Council requests the Secretary-General to continue to provide and disseminate guidance on addressing sexual violence for inclusion in predeployment and induction training for military and police personnel, to assist missions in developing situation-specific procedures to address sexual violence at the field level and to ensure that technical support is provided to troop- and police-contributing countries to include guidance on addressing sexual violence as part of predeployment and induction training for military and police personnel.	0
Lack of land and jobs, as well as insecurity, prevent many returnees from settling in their original communities.	1
We condemn the repeated terrorist rocket attacks on Israeli civilian targets.	1
193. In order to effectively address the asymmetric nature of the terrorist threat, it is necessary to enhance cooperation through the establishment of a continuous exchange of information between law enforcement, border security and intelligence agencies.	0
Apart from sporadic clashes between protesters and police, no acts of violence were reported.	0
More recently, in July 2014, Boko Haram launched a cross-border raid into Cameroon that led to the kidnapping of the wife of Mr. Amadou Ali, the deputy prime minister, and the deaths of three others.	0
The Palestinians and Arab countries must give Israel the necessary and reliable guarantees for its security as a state.	1
In this context, I will speak briefly about the Council's recent resolution on Yemen, which includes a long-overdue condemnation of violations committed by the Yemeni government.	1
International partners and human rights defenders unanimously condemned the government's decision to expel the director of the UN Joint Human Rights Office following the publication of a human rights report on alleged police abuses during Operation Likofi.	1
On February 12, 2013, the Security Council held an open debate on the protection of civilians in armed conflict, addressing the five core challenges identified by the Secretary-General. On July 17, 2013, the Security Council also addressed the protection of journalists in an open debate.	0
Describing the unfortunate incident as malicious and unacceptable, the president emphasized that it is a potential outbreak of violence in the upcoming 2012 elections.	1
The mission visited some of these areas and was saddened by the sight of destroyed houses, burned cars and destitute people.	0
228. Before proceeding to present the findings of the Commission's fact-finding, as well as the legal assessment of these two facts, it is worth presenting some facts about both displacement and destruction, in order to give a clear picture of the scale and scope of the situation.	0
âThe Security Council expresses its deep concern at the increasing entrenchment of terrorist elements in the Sahel region, including Al-Qaida in the Islamic Maghreb, associated groups, and other extremist groups, and its implications for countries in the region and beyond.	1
59. The Group of Experts traveled extensively in CÃ´te d'Ivoire, the subregion and elsewhere in its efforts to assess compliance with the embargo and to determine what additional measures could be taken to improve its effectiveness.	0
âEmphasizing that global peace and security are indivisible and taking into account the interdependence and interrelatedness of the world, the Security Council reaffirms that terrorism in all its forms and manifestations constitutes one of the most serious threats to international peace and security and that any acts of terrorism are criminal and unjustifiable, regardless of their motivation, wherever and by whomever committed.	1
The situation in Syria is of deep and growing concern to the United Nations.	1
Stressing that the presence and activities of illegal armed groups in Congolese territory, including the FDLR, constitute a major obstacle to lasting peace in the Kivus as recognized in its resolution 1804 (2008), and represent one of the main underlying causes of the conflict in the region.	0
As the categories of international crimes are listed elsewhere in the report, a brief reminder of the various modes of participation in the commission of international crimes that give rise to individual criminal responsibility will suffice here.	0
Consider embargoes and other measures aimed at preventing the sale or supply of arms and related materiel of all types to parties to armed conflict that violate applicable international law.	1
As a result, the line has been crossed regarding security threats to many countries in Africa and beyond, including member states of this Council, exposing their vulnerabilities.	1
This is what makes the irresponsible threatening rhetoric of the Iranian leadership all the more disturbing.	1
He emphasizes the importance of building the capacity of an effective and professional national police force in Haiti.	0
Moreover, there is concern that active arms-for-narcotics trafficking in Afghanistan could lead to the financing of terrorism in neighboring Central Asian countries through the activities of cash couriers.	1
In response to the events in the Syrian Arab Republic, including the report received by the United Nations High Commissioner for Human Rights, the Under-Secretary-General welcomed the Human Rights Council's recent decision to establish an international commission of inquiry.	0
Widespread internal instability in Kosovo will make defining and implementing a sustainable process for determining future status even more difficult.	0
On November 30, 2014, regime warplanes targeted the Tema market in Hasakah, injuring two people and destroying seven shops. Medical centers	0
Expressing its determination to facilitate the implementation of the obligation to combat terrorism under the relevant Security Council resolutions.	0
Indeed, the lack of detail meant that INTERPOL-United Nations Security Council Special Notices, the main tool for providing information on listed individuals to law enforcement agencies, existed for 309 of the 488 names at the start of the review; the number now stands at 361 and is likely to increase.	1
Members of this delegation agreed with Prime Minister Siniora to âstart organizing the armed Palestinian presence in the camps to ensure security.â	0
319. There was clearly no military necessity to justify this mass destruction of villages by government and Janjaweed forces.	0
He also expressed deep concern at reports of threatening statements and slogans against United Nations and international personnel during recent demonstrations in Abidjan.	1
Soldiers on both sides were undoubtedly killed in the fighting, and it is likely that rebel forces initially retaliated and government forces followed suit.	0
Mr. Malik wanted to send United Nations police officers accompanied by Colonel Reyes to meet with Brigadier General Ruak. Colonel Reyes refused, believing that the presence of more blue-shirted police officers would exacerbate the situation.	1
But while the team does not see online paramilitary technical advice as a threat comparable to field training, its potential is growing as the quality of the advice provided improves.	0
On November 29, 2014, regime warplanes dropped two barrel bombs on Wahid al-Yousef School in Kafr Sajna village in Idlib, completely destroying the school. Places of worship	0
Specifically, the recruitment of persons for the purpose of committing terrorist acts is addressed in Law No. 535/2004 on Preventing and Combating Terrorism.	0
In addition, the Council itself has set important precedents, including the establishment of commissions of inquiry on Bosnia, Rwanda, and Darfur, which paved the way for the International Tribunals for the former Yugoslavia and Rwanda in 1993 and 1994, respectively, and the referral of the situation in Darfur to the International Criminal Court in 2005.	0
At the same time, other essential elements in this institution-building process are strengthening the rule of law by increasing the effectiveness, integrity and overall performance of the judiciary, and strengthening law enforcement institutions to reduce organized crime and ethnic violence and bring all criminals to justice.	1
We condemn all ethnically motivated acts and crimes committed in Kosovo.	1
Following the above, on May 15, 2012, the President of the Republic issued Executive Decree PCM 014-2012 in the Council of Ministers. Article 1 of that decree states that the official map of the Republic of Honduras, with the boundaries defined in the territorial administration system, shows that the municipalities located on the land border with the Republic of El Salvador, including: Ocotepeque, Sinuaba and Mercedes in the Department of Ocotepeque; Cololaca, Guarita, San Juan Guarita, Bayadolid, La Libertad, Mapulaca, Perugnia and Pereira in the Department of Lempira; San Antonio, Santa Lucia, Magdalena and Colomoncagua in the province of Intibuca; Santa Elena, Yarola, Morcala, CabaÃ±as, Santa Ana, Opaturo, Mercedes Oriental and San Antonio Norte in the province of La Paz; and Caridad, Aramsina, GuascorÃ¡n and Alianza in the province of Bali.	0
In conclusion, I would like to make a number of recommendations for any fact-finding mechanism that is established:	0
7. In order to increase the consistency and homogeneity of the provisions of all documents prepared for the Committee, cross-cluster mechanisms will be established to focus on the various technical areas addressed by resolutions 1373 (2001) and 1624 (2005), and a quality control unit will be established to review all documents prior to their issuance.	0
:: March 14, 2005: March 14, 2005, a counter-demonstration led by Christians and Sunnis demanding the withdrawal of Syrian troops and the arrest of the heads of the security and intelligence services.	1
So far there has been no improvement in reform management at the national level.	1
Other trends include the increasing use of false identity papers to obtain legitimate and secure travel documents, the increased use of the Internet and other communications technologies (both to incite terrorist acts and to recruit new elements), and the new phenomenon of terrorists operating alone or in small cells.	0
The Security Council notes that UN multidisciplinary assessment teams can, with the consent of the host states, provide assistance and support in separating combatants from civilians.	0
122. An important legal question arises in relation to the militias referred to above: Who (in addition to the perpetrators themselves) bears criminal responsibility for the crimes allegedly committed by the Janjaweed?	0
The Russian Federation has also adopted legislation to protect the rights of victims of terrorism and has taken measures regarding the conditions of detention of individuals suspected of having committed a terrorist act.	0
UN human rights mechanisms have expressed concern, for example, about measures taken by some states to restrict or, in some cases, criminalize the activities of certain religious groups or their members.	1
The main Palestinian factions in Lebanon expressed concern about the incidents and distanced themselves from Fatah al-Islam.	1
42. The position paper candidly describes some of the difficulties that characterize the situation faced by the Government: âThe army of CÃ´te d'Ivoire, in self-defense, was only responding to the attacks by the aggressors and for the purpose of liberating the territory of CÃ´te d'Ivoire and ensuring the safety of persons and property.	0
Ten people were questioned on the day of the explosion, and nearly 40 people were questioned over the next two months.	0
âThe Security Council believes that the provision of safe haven to terrorists remains a serious concern; and reaffirms the need for States to enhance cooperation with a view to finding, denying safe haven to, and bringing to justice, on the basis of the principle aut dedere aut judicare, any person who supports, facilitates, participates or attempts to participate in the financing, planning, preparation or perpetration of terrorist acts or the provision of safe haven.	1
The deliberate killing of detained fighters constitutes a war crime.	0
Calling for a deeper analysis of the common goals of the human rights, development and security communities, the UN system and Member States, the High Commissioner emphasized that human rights violations are often the root cause of armed conflicts, as was the case in Somalia and Bosnia and Herzegovina.	0
90. Nevertheless, the Pacific Islands Forum States have made good progress in implementing a variety of counter-terrorism measures in compliance with resolution 1373 (2001).	0
The Council should call for an immediate cessation of all military operations in Gaza and the withdrawal of Israeli occupation forces from the area.	1
Kenya, Mozambique, Kenya, Seychelles and the United Republic of Tanzania have been or are being provided with coastal maritime surveillance and communication systems to provide a âcommon pictureâ of the maritime domain.	0
We urge Israel to abide by its obligations regarding the population in the occupied territories.	1
He also visited the refugee camp in Laayoune.	0
At the outset, I must express our grave concern about the security situation in this country.	1
This includes those identified as central to the indoctrination and recruitment of suicide bombers.	0
The vast majority of land border police stations lack the necessary tools and equipment to perform their duties, and national border control agencies do not sufficiently cooperate with each other or with their counterparts in neighboring countries.	1
The Team also considers the growing international concern regarding the use of the Internet by terrorists, and provides views on this issue and all of its monitoring activities.	1
The French authorities are deeply concerned by the continued deterioration of the situation in the northern Gaza Strip over the past week.	1
This is an international obligation that states must fulfill to ensure justice for the victims of these reprehensible acts.	1
It is unfortunate that this position has not changed despite the committee's numerous attempts to cooperate.	1
The ongoing plight and suffering of the Palestinian people remains a tragic reflection of the consequences of the refusal to implement Security Council resolutions and the failure of the Security Council to enforce its own resolutions.	1
Like other speakers who have spoken before us, and in line with the statement made by High Representative Ashton, we condemn the act that led to the death of Mr. Dzekovic and the injury of several others during protests in northern Mitrovica on 2 July.	1
Deeply concerned that terrorist groups that benefit from transnational organized crime may contribute to the undermining of affected States, in particular their security, stability, governance and social and economic development.	1
On July 5, UNOMIG and UNFICYP conducted joint patrols in the Gali district, on August 21 in the Zugdidi sector (both on the Georgian side) and on September 22 in the lower Kodori Valley.	0
Palestinians must end public incitement to violence and do their best to prevent militants from attacking Israel, provoking an Israeli response.	1
General Mogis concluded his presentation by warning that the approaching dry season increases the risk of renewed hostilities, which is why UNISFA has increased the number of unmanned patrols, but emphasized that if there is no dialogue it will not be possible to prevent the situation from deteriorating at some point.	1
However, my delegation notes with regret that the security situation remains of concern.	1
âThe Security Council reiterates its strong condemnation of the desecration, damage and destruction of sites of sacred, historical and cultural significance, in particular those on the UNESCO World Heritage List, including but not limited to the city of Timbuktu.	1
Terrorism is undoubtedly one of the most serious threats to international peace and security and a source of grave concern not only for African countries, but for the international community as a whole.	1
19. In Libya, the collapse of State control following the fall of the Qadhafi regime in 2011, coupled with ineffective border control and weapons stockpiling, led to the development of a major illicit arms market in the country, which has fueled conflict both internally and in the greater Sahel region.	0
In this context, the Security Council looks forward to the International Summit on the Great Lakes Region, to be held in Luanda on July 31, to further review the latest developments in the region, including progress in the implementation of the Peace, Security and Cooperation Framework.	0
Encourage and support accurate management of conflict-related information	0
The report was submitted to the Security Council Committee established pursuant to resolution 1267 (1999) concerning Al-Qaida and the Taliban and associated individuals and entities on 22 February 2011 in accordance with Security Council resolution 1904 (2009) and is currently under consideration by the Committee.	0
They noted that Somalia will still need significant capacity-building assistance to ensure that pirate gangs cannot return to their peak levels.	0
In this regard, the Council condemns, in the strongest terms, the continued threats and acts of intimidation against UNAMA personnel.	1
Greece therefore insists that the sixth preambular paragraph -- where the Council urges "progress towards the resumption of negotiations for a comprehensive settlement" -- should be clarified - It should be emphasized once again that such negotiations should take place between the two communities.	1
Otherwise, there have been only minor security incidents that had a direct impact on the election process since voter registration began on April 25. These included incidents related to long lines at registration centers, minor assaults on election guards, and theft and destruction of equipment.	0
The Under-Secretary-General also noted that the UN has observed an increase in accusatory rhetoric by the Government of South Sudan against UNMISS, as well as government violations of the UNMISS Status of Forces Agreement (SOFA).	1
12. Demands that all parties cooperate fully with the operations of MONUC and ensure the security and immediate and unhindered access of United Nations and associated personnel in carrying out their mandate throughout the territory of the Democratic Republic of the Congo, demands in particular that all parties allow MONUC military observers full access to all destinations, including all ports, airports, airstrips, military bases and border crossings, and, in addition, that MONUC human rights monitors be allowed access to prisons and integration centres, and requests the Secretary-General to	1
Adequate capacity should be developed in key areas of civilian crisis management, such as police, justice, rule of law, preparation of electoral processes, electoral monitoring, civil protection, and public administration.	0
His innovation was to shift the target from Muslim countries to the West, especially the United States; by characterizing his terrorism as a struggle between Islam and its enemies, he was able to bring together several diverse and often competing groups under one banner.	1
The Internet has helped al-Qaeda make a greater impact on the public than the relatively few operations it has been able to carry out, thereby thwarting some aspects of the intended impact of the embargo.	0
In general, a policy of attacking, killing, and forcibly displacing members of certain tribes does not indicate a specific intent to exterminate, in whole or in part, a group characterized by certain racial, ethnic, national, or religious characteristics.	1
On November 6, 2014, Syrian regime warplanes targeted Mouka town with a missile, killing five people, including a child and two women, as well as damaging residential buildings.	0
Moreover, minors are not always separated from adults and some prisoners are still subject to prolonged periods of pre-trial detention, sometimes as long as ten years.	0
âThe Security Council remains deeply concerned about threats of terrorism and the possibility of non-state actors acquiring, developing, trafficking in or using weapons of mass destruction and their means of delivery.	1
In this context, the Council reaffirms that the main cause of the crisis in Angola is the refusal of UNITA to comply with the relevant basic provisions of the Lusaka Protocol Lusaka Protocol, and reiterates its demand that UNITA comply with its obligations to demilitarize and allow the extension of State administration to the territories under its control.	1
29. UNODC, in collaboration with the University of Seychelles and experts from the Center, developed a curriculum for police, coastguards and other law enforcement officers involved in the investigation of piracy and maritime crime.	0
In all of these locations, the team was informed that there have been no recent recruitment attempts, but the situation could change if the conflict erupts again in CÃ´te d'Ivoire.	0
At the same time, Germany and the EU have repeatedly in the past condemned terrorist crimes that have resulted in the deaths of hundreds of Israelis.	1
19. Emphasizes in this regard the importance of efforts by Member States to develop non-violent alternative means of conflict prevention and resolution for affected individuals and communities to reduce the risk of extremist ideology leading to terrorism and the importance of promoting peaceful alternatives to the violent rhetoric espoused by foreign terrorist fighters, and stresses the role that education can play in countering terrorist rhetoric.	0
The number of attacks targeting national and international security forces, employees of public institutions, humanitarian workers and state representatives has increased. Attacks against polling sites and threats against voter registration teams have also increased.	1
Reaffirming that terrorism in all its forms and manifestations constitutes one of the most serious threats to international peace and security and that any acts of terrorism are criminal and unjustifiable, regardless of their motivation, whenever and by whomsoever committed.	1
The Acting Assistant Secretary-General provided a briefing on political developments in Ukraine, including the holding of parliamentary elections on October 26, and the elections held by the rebels in Donetsk and Lugansk on November 2, which the Secretary-General and many in the international community denounced.	1
4. Al-Qaida affiliates are emerging, often independently, with generational, geographic, ethnic, structural and operational changes.	0
(b) Take steps to maximize assistance in terrorism cases to other States and build bridges between different legal systems.	0
(a) The crime scene was in a state of chaos not only during the first few hours after the explosion, when the main focus was on putting out the fire, rescuing the injured and searching for the missing, but also, unfortunately, during a much longer period, unnecessarily.	0
At the same time, my delegation believes that the elected representatives of ethnic minorities in the Assembly, especially the Serbian representatives, would achieve better results and greater benefits for their constituents if they adopted a more participatory approach, rather than withdrawing from the Assembly whenever they are faced with a difficult situation.	1
The arguments of the Armenian side are all the more surprising as they were mentioned in the Security Council, which in 1993 adopted a series of four resolutions condemning the use of force against Azerbaijan and the occupation of its territories and demanding the immediate, complete and unconditional withdrawal of the Armenian occupying forces from all occupied territories of Azerbaijan (resolutions 822 (1993), 853 (1993), 874 (1993) and 884 (1993)).	1
However, it is also clear that the F-FDTL command took limited steps to verify the extent of the threat posed by the attack or to use non-military methods to end the perceived threat. On May 25, the Defense Forces High Command made no attempt to communicate about this incident with those in the operational command of the National Police Forces, or to involve the Prime Minister or the President in resolving the issue.	1
The Security Council adopted its resolution 2042 (2012) on 14 April 2012, which took note of the Syrian Government's commitment to the plan of the United Nations Special Envoy, Mr. Annan, and stressed the need for its prompt, comprehensive and immediate implementation in all its elements. It also called upon all parties in Syria, including the opposition, to immediately cease armed violence in all its forms, and expressed the intention to immediately establish, after consultation between the Secretary-General and the Syrian Government, a United Nations monitoring mission in Syria to monitor the cessation of armed violence in all its forms by all parties.	1
In his report, the Secretary-General notes some measures of improvement in all of those areas except for the central issue of local government reform, in particular, decentralization, where there is a lack of progress.	1
According to these sources, the rape of each individual victim was often multiple, meaning it was carried out by more than one man, and was accompanied by other severe forms of violence, including beatings and flogging.	0
The amendment to Act No. 61/1996 (Act 284/2004 of April 8, 2004, effective as of September 1, 2004 - the new Money Laundering Act) The Financial Analysis Unit can exchange information with foreign authorities with the same powers, within the scope of international treaties or on the basis of reciprocity.	0
30. Potential dangers in the process of bringing non-signatory parties to the negotiating table include parties insisting on unrealistic preconditions for negotiations. Another risk is the intransigence of the parties towards and during the negotiations. These risks can be mitigated by unifying the international community's positions on the peace process and maintaining close dialogue with the parties. Another risk is the establishment of initiatives for parallel peace processes by regional and/or international partners that could undermine this element of the framework.	1
139. One such group is the National Movement for Reform and Development. On June 6, the movement issued a statement stating that it was not a party to the April ceasefire agreement between the Government, SLM/A and JEM and that it would fight against the Government.	1
3. States must bring to justice, in accordance with international law and in particular on the basis of the principle aut dedere aut judicare, those who finance, plan, support or commit terrorist acts or provide safe haven to terrorists.	0
The Council calls on the remaining LRA combatants to leave the group and participate in the disarmament, demobilization, repatriation, resettlement and reintegration (DDRRR) process.	0
An eighth formed police unit from Nigeria is expected to be deployed in October.	0
Request that MONUSCO provide military training to the armed forces, including in the areas of human rights, international humanitarian law, child protection, and prevention of sexual and gender-based violence.	0
We note that civil society organizations have expressed serious concerns in this regard.	1
To implement the plan, the two intend to unify, equip and train the various militias under their control in Far Far (Ethiopia) and Wajid (Bakool region).	0
67. I renew my call for the immediate and unconditional release of all innocent seafarers held hostage in Somalia, so that they can rejoin their families.	1
24. The UNTAET period has been characterized by significant changes.	0
During this period, the threat posed by Al Qaeda, the Taliban and their associates, and the aforementioned sanctions regime changed significantly.	1
28. Fourth, the intersection poses a direct threat to the safety and security of mission personnel.	1
Also, although the overall security situation has remained calm and peaceful since Timor-Leste officially assumed full responsibility for security on 20 May, smuggling, illicit trafficking and illegal border crossings should be seen as a cause for concern, as should tensions related to the demonstrations in Dili last July.	1
Requests the Secretary-General to provide Member States with guidelines and training materials on the protection, rights and special needs of women, as well as on the importance of including women in all peacekeeping and peacebuilding measures, invites Member States to include these elements and HIV/AIDS awareness training in their national predeployment training programs for civilian military and police personnel; and also requests the Secretary-General to ensure that civilian personnel serving in peacekeeping operations receive similar training.	0
As the prosecutor, I will face any judicial challenge by President al-Bashir and other defendants at the court.	1
96. The Brigadier General told the Commission that he was not aware of any special law preventing the arming of âreservistsâ. He also said that he had received permission to do so from the Minister of Defense after he had suggested it to him.	0
5. The Panel's report examines why many States have not yet recognized the full potential of the sanctions regime.	1
They welcomed the statement by the President of the Security Council of July 14, 2005, and expressed support for the initiative of my Special Representative, but also took the opportunity to express their concern that President Yusuf and Prime Minister Gedi might resort to armed confrontation with them.	0
12. Given the deep distrust that prevailed among the Lebanese people towards their security and judicial authorities, the International Commission of Inquiry became a source of high expectations and hopes for change, and a âlinkâ between the Lebanese people and their authorities.	0
In this regard, I would like to emphasize once again that, unlike some other known cases involving illegitimate and unfounded territorial claims, including under the fabricated pretext of sponsoring ethnic minorities, the right of the people of Palestine to self-determination and statehood has been recognized.	1
Committee members stressed that history shows that states that commit such crimes against their own people have been a constant source of instability and insecurity for their neighbors.	1
The Commission also found that the arrest and detention of persons by the State Security Service and Military Intelligence, including during village raids and intelligence operations, in addition to being serious violations of international human rights law, could also amount to the crime of enforced disappearance as a crime against humanity where such acts were systematic and widespread.	0
A workshop to discuss the Internet at the International Summit on Democracy, Terrorism and Security, held in Madrid from March 8-11, 2005, concluded that the Internet should remain free from any additional censorship or interference, allowing open debate to defeat extremist ideas.	0
However, as the Council was briefed on 31 January, reports of shelling are still being received, and the most recent case is being investigated by African Union observers.	0
However, it is doubtful that the FARDC units deployed to the province will be able to establish continued effective control over all of Katanga, or significantly limit the ability of Mayi-Mayi to harass the local population and illegally exploit natural resources.	0
However, we believe that an abrupt withdrawal would be counterproductive and would create an unprecedented vacuum, especially given that the conditions conducive to the hoped-for large-scale investment and sustainable development have not yet been fully established.	1
Those discussions were still ongoing. The Personal Envoy reported that the Government of Morocco had on a number of occasions expressed its disappointment with the content of the latest report and the Personal Envoy's recent briefing to the Council during informal consultations in April 2014.	1
The Team's advantage is its ability to work collaboratively with governments around the world, as well as reach out to external specialists, to establish an integrated assessment of the threat posed by Al Qaeda and its associates and to advance a targeted, effective, and fair sanctions regime.	0
The members of the Council also considered the report of the Secretary-General (S/2000/632), which indicated that significant progress had been made on the political and economic fronts, but that there were still many challenges facing the Government of Guinea-Bissau Bissau in establishing lasting peace, stability and sustainable development.	0
5. Recognizes that acts, methods and practices of international terrorism are contrary to the purposes and principles of the United Nations and that the financing, planning and knowingly inciting terrorist acts are also contrary to the purposes and principles of the United Nations.	0
(v) To continue to maintain dialogue and exchange information with designated focal points or coordinators on issues related to their contribution to the implementation of resolution 1540 (2004).	0
Indeed, given the history of foreign interference, such directives would not only be viewed with skepticism by various sectors of society but could also exacerbate the issue.	1
9. Decides that the 1540 Committee shall continue to intensify its efforts to advance the full implementation by all States of resolution 1540 (2004) through its program of work, which includes collecting and generally examining information on the status of States' implementation of resolution 1540 (2004) and States' advocacy, dialogue, assistance and cooperation efforts; and addressing, in particular, all aspects mentioned in paragraphs 1, 2 and 3 of that resolution, including (a) accountability (b) physical protection, (c) border controls and law enforcement efforts, and (d) national controls on exports and trans-shipments, including controls on the provision of funds and services such as financing for such exports and trans-shipments; and includes, as needed, specific priorities for its work, taking into account its annual review on the implementation of resolution 1540 (2004) prepared with the assistance of the Group of Experts before the end of each December.	0
152. The above-mentioned case was striking, but the Panel noted other unreported examples of the importation of such vehicles for military use.	0
Notes that a range of measures are required by the international community to share the burden on African States hosting refugees and to support their efforts to ensure the security and civilian and humanitarian character of refugee camps and settlements, including in the areas of law enforcement, disarming armed elements, reducing the flow of weapons into refugee camps and settlements, separating refugees from other persons not eligible for international refugee protection or otherwise not in need of international protection, and demobilizing and reintegrating former combatants.	0
27. Concerned about the situation in southern Libya, the Heads of State and Government emphasize the need to resolve the situation in order to preserve the stability of the Sahel region.	0
At the same time, Cuba condemns suicide bombings and other acts against Israeli civilians, who are innocent victims of the cycle of violence driven by the policy of their Government. We also reject the use of these sporadic acts to question the legitimate exercise of self-defence by the Palestinian people and to justify activities, committed on a large scale or selectively, against the Palestinian population.	1
While Pristina and Belgrade strongly condemned the incident and demanded the arrest of the perpetrators, each side claimed that the other was responsible for provoking the incident.	1
The report takes into account both recent developments on the global terrorist threat and a generally better understanding of good counter-terrorism practices by national and international practitioners.	0
Demanding that the parties to the conflict show restraint and cease military actions of all kinds, including aerial bombardments.	1
Government interlocutors reiterated that the neutralization of armed groups remains a key priority, reiterating that operations against ADF are their top priority. The Government acknowledged the support provided by AMISOM during operations against armed groups and emphasized the need to increase joint combat operations.	0
66. In one such incident, in Abobo, in the area known as PK 18, police and masked members of special units, or so-called parallel forces, forcibly arrested six young men living in the same area at 11 p.m. on March 25.	0
28. The Council is determined to consider imposing individual sanctions on violators of the arms embargo on the Democratic Republic of the Congo.	0
Actions that may undermine or damage confidence in the outcome of negotiations must stop and be reversed.	1
(b) Recommendations on possible actions to strengthen the response to the threat posed by these foreign terrorist fighters.	0
Confirms its full readiness to impose targeted measures against persons ...	1
(a) Refrain from providing any form of support, active or passive, to entities or persons involved in terrorist acts, including by suppressing recruitment of members of terrorist groups and preventing the supply of weapons to terrorists.	1
Condemns the continued illicit flow of arms into and out of [the affected State] in violation of the resolutions [providing for sanctions], and declares its determination to continue to monitor directly the implementation of the arms embargo and other measures established by its resolutions concerning [the affected State].	1
In order to continue this fight, it is imperative that the international community make a greater contribution and pay more attention to this important aspect of the fight against terrorism.	1
We note that in his report (S/2008/728), the Secretary-General expresses concern about the security situation in the eastern Democratic Republic of the Congo.	1
Urging the Government of Sudan, the Liberation and Justice Movement (LJM) and the Justice and Equality Movement (JEM) faction of Mohamed Bashar to fulfill the commitments made under the Doha Document for Peace in Darfur, and urging all parties, in particular other armed movements that have not signed the Doha Document, to engage immediately and without preconditions in peace efforts and make every effort to reach a comprehensive peace settlement on the basis of the Doha Document and to conclude a permanent ceasefire agreement without further delay.	0
For example, the verdict in the case known as the âJakir al-Hadi al-Maqbool et alâ case describes how a combined group of 39 police and People's Armed Forces left the residents of Thabit at the mercy of a large group of cavalry attackers.	1
This is unacceptable and must be fully condemned, especially by the Security Council, using the means at its disposal.	1
This has been a source of constant concern for us.	1
They can train recruits and innovate in the planning and execution of attacks. Lashkar-e-Taiba (QE.L.118.05) continues to provide advanced terrorist training, including on improvised explosive devices (IEDs). AQAP (QE.A.129.10) remains a major source of technological innovations.	0
A total of 146 States, including some that have not yet reported, reported circulating the List (and any changes to it) to banks and, to some extent, financial institutions, as well as to ports of entry and other relevant authorities, but visits indicated that in many States the circulation of updates to the List is slow, particularly at border points.	0
The immediate danger is that Africa will become a terrorist training camp, a recruitment base, a transit point and a center for mobilizing funds for other illicit activities.	1
From October 20 to December 10, 2014, regime helicopters dropped a total of 1,125 barrel bombs, killing 603 civilians, including 129 children and 112 women.	0
Third, the Security Council has recognized in several instances that serious violations of human rights and international humanitarian law pose potential threats to peace and security.	1
The Committee notes with concern the irregular procedures for the possession of weapons that have been in place within the F-FDTL for several years.	1
Encourages [the mission], in accordance with its mandate and within its authorized civilian police strength, to continue its efforts to assist the parties to the [peace agreement] in strengthening the rule of law and restructuring police and prison facilities throughout [the affected country], in particular in the south where sophisticated police facilities are lacking, and to assist in the training of civilian police and prison personnel.	0
30. One State noted that while its Constitution guarantees the right to freedom of expression, this right may be subject to reasonable restrictions, including in the case of expressing an opinion that amounts to incitement.	0
They see the Kosovo Serbs as tools of the Belgrade authorities and thus as part of the threat that continues to threaten their future.	1
- On September 19, after a vehicle hit a mine in Aguelhok, six wounded members of the Chadian battalion were evacuated by helicopter and transported to the Chinese Level II medical care facility in Gao.	0
19. Strongly condemns all acts of sexual and other forms of violence committed against civilians in armed conflict, in particular against women and children, and undertakes to ensure that all peace support operations apply all feasible measures to prevent such violence and address its impact wherever it occurs.	1
13. The members of the Commission decided that in order to ârecommend measures to ensure accountability for the crimes and serious human rights violations allegedly committed during the above-mentioned period, bearing in mind that the Government of Timor-Leste considers that the domestic judicial system, involving a pool of international judges, prosecutors and defense lawyers, should be the main framework for accountability for these alleged crimes and violationsâ, they had to make a preliminary assessment of the existing domestic judicial system in Timor-Leste.	0
Despite all efforts to restore peace and security, we remain concerned about the recent significant setbacks to stabilization efforts in the eastern region of the Democratic Republic of the Congo (DRC).	1
Steps need to be taken to adequately suppress the financing of terrorism.	1
This participant added that the role of political coordinators has changed dramatically in the last ten years, forming a more formalized and institutionalized part of each delegation.	0
âThe Security Council expresses its growing concern about the serious threats posed by drug trafficking and related transnational organized crime activities to international peace and stability in West Africa and the Sahel region as referred to in the United Nations Integrated Strategy for the Sahel.	1
