es_en_GOOGLE	VerConf
h) During the dialogue phase, the Ombudsman will take due account of the views of the nominating States, as well as those of other Member States that have submitted relevant information, in particular, the Member States most affected by the events or associations that gave rise to instead of the original designation.	0
The Security Council expresses its deep concern about the consequences of the refugee crisis caused by the Syrian conflict, which has destabilizing effects throughout the region.	1
Recent events in the region confirm the concerns that its interlocutors have systematically conveyed to the mission.	1
Furthermore, while the overall security situation has remained calm and peaceful since Timor-Leste officially assumed full security responsibility on 20 May, smuggling, illegal trade and the crossing of borders, as well as the tensions that arose following the demonstrations that took place in Dili in July.	1
These instruments, together with the decentralization policy, clarify the roles and responsibilities of local councils, district officers, parliamentarians and traditional authorities in the areas of development decision-making; elections and the maintenance of law and public order; and the collection and allocation of local revenues.	0
The changing environment in Afghanistan raises questions about Central Asian groups currently operating in the country, such as Jamaat Ansarullah (not listed), the ethnic Tajik splinter of the Islamic Movement of Uzbekistan (IQM). 10.01).	1
During informal consultations held on 5 May, the Committee met with the Group of Experts created shortly before.	0
The Movement for Democratic Change candidate has little or no access to Zimbabwe&#39;s media; is prohibited from campaigning freely; and there are reports that the State has confiscated campaign buses and vehicles, supposedly because they were not properly registered.	1
Lieutenant General Dos Santos Cruz added that it was possible that the principles of United Nations peacekeeping -- namely, the consent of the parties, impartiality and the non-use of force except in self-defense and in defense of the mandate -- would not always be applied against armed criminal groups in contemporary missions, and that their application could be reviewed and adapted to contemporary threats and the context of violence that innocent civilians and peacekeepers suffered in conflict zones .	0
Israel must also refrain from unilateral measures in Jerusalem that disrupt the status quo or undermine confidence.	1
At the seminar, which took place at United Nations Headquarters in New York, participating prosecutors were able to discuss the difficulties they regularly face when prosecuting terrorist crimes, and exchange information on the proceedings carried out against terrorists in a manner effective and satisfactory, respecting the rule of law and human rights.	0
Aside from this, there have only been minor security incidents that directly affected the electoral process since voter registration began on April 25. Among them, some related to long lines at voter registration offices, minor attacks on election guards, and the theft and destruction of equipment.	0
We are all deeply concerned about the deteriorating security situation in Côte d&#39;Ivoire, as the Council perhaps realized in my statement this morning.	1
However, there remains a possibility of a complete collapse of public order, in addition to a collapse of the fragile economy and a disintegration of autonomous institutions.	1
However, when crimes are committed systematically and on a large scale, as part of a pattern of criminal conduct, the responsibility of the hierarchical superior is more serious.	0
It is clear that when MINURCAT begins to withdraw from Birao on 21 October 2010, the CAR national forces may not be immediately in a position to deploy and maintain additional contingents.	1
His innovation was to transfer the objectives of Muslim countries to the West, particularly the United States of America, and by defining his terrorism as a struggle between Islam and its enemies, he was able to bring together under a single banner several disparate groups that often competed against each other. Yeah.	1
In order for the ninth work program to be implemented more effectively, and for the work of experts to be channeled more clearly and effectively, the Committee will implement a new system of working groups open to all members of the established Committee pursuant to resolution 1540 (2004). The working groups will focus on important and recurring issues.	0
Since the submission of my previous report to the Council, unfortunately only limited progress has been made in the implementation of the provisions of the Pretoria Agreement on the peace process in CÃ´te d&#39;Ivoire (S/2005/270, annex I), of 6 April 2005, and the great differences in the positions of the parties have worsened.	1
22. Also recognizes the need for comprehensive operational guidance on the tasks and responsibilities of peacekeeping missions in the implementation of mandates related to the protection of civilians, and requests the Secretary-General to prepare, in close consultation with Member States, including troop- and police-contributing countries and other relevant actors, an operational concept for the protection of civilians, and to report on progress made in this regard;	0
Raising extrabudgetary resources for the creation of a gender advisor position at Headquarters.	0
The groups&#39; frequent requests for donations, as well as their claim that they cannot launch attacks due to lack of money, have led to greater emphasis on the inclusion of financiers on the List.	1
Reiterating its deep concern that, despite its repeated condemnation of violence against women and children, including all forms of sexual violence in situations of armed conflict, and despite its appeals to all parties in armed conflicts to end such acts with immediate effect, such acts continue to occur and in some situations have become systematic and widespread.	1
On repeated occasions, our country has expressed its concern for the civilian population in that area and the importance of MONUC being deployed there to protect it.	1
A closer or better organized association between affiliated entities could aggravate the threat they pose.	0
&quot;The Security Council expresses its sincere appreciation to the President and the Prosecutor of the Special Court for Sierra Leone for the information presented to the Security Council on 9 October 2012.	0
The threat of Al-Qaida and the Taliban	1
Blaming others, scapegoating others for the failures in Afghanistan, and asking those who are already doing more than they should to do even more is unfair, unacceptable, and will ultimately be counterproductive.	1
Condemns the use of [national television channels] and other media to incite discrimination, hostility, hatred and violence, including against [the relevant United Nations Mission], as well as acts of intimidation and violence against journalists, and calls for the lifting of all restrictions imposed on the exercise of the right to freedom of expression in [the affected country];	1
The prosecution of persons suspected of piracy and the punishment of convicted pirates in accordance with relevant Security Council resolutions are essential to deter future pirates and demonstrate to them that they cannot act with impunity.	1
The Security Council also reiterates its serious concern about the consequences of the instability in northern Mali for the Sahel region and beyond, and highlights the need to react quickly to this crisis, using a strategic and comprehensive approach, in order to to ensure the territorial integrity of Mali and restore its stability and prevent instability from spreading to other Sahel States.	1
Police said they were looking for &quot;Enza&quot; and asked the men if they had participated in the march.	0
On the one hand, there were those who considered it natural for a country to establish requirements for citizenship or nationality, while others denounced the exploitation of this concept as one of the origins of the crisis in CÃ´te d&#39;Ivoire.	1
The Security Council emphasizes that the Government of the Democratic Republic of the Congo has the primary responsibility to strengthen State authority and governance in the east of the Democratic Republic of the Congo through means such as effective security sector reform that including the army and police, and to end impunity for those who commit human rights abuses and violations of international humanitarian law, and urges the Government of the Democratic Republic of the Congo to address the issues of illegal exploitation and smuggling of natural resources.	0
The Security Council expresses its concern about the increasing use by terrorists and their supporters of communications technology for the purposes of radicalization for terrorism, recruitment and incitement to commit acts of terrorism, including through the Internet , and the financing and facilitation of the travel and subsequent activities of foreign terrorist fighters.	1
Other initiatives have been undertaken recently: an interim National Reconciliation Commission was established in August 2011, and the Government of Guinea and the United Nations Peacebuilding Commission reached agreement in September on a joint strategy to promote national reconciliation and security sector reform, among other things.	0
The Council looks forward to considering the annual report of the Secretary-General on the implementation of its resolution 1820 (2008).	0
Although the United Nations Assistance Mission in Afghanistan and the Independent Electoral Commission had until then relied on civilian observers to de-escalate conflicts, such a mechanism may not be sufficient to address the most serious threats.	1
1. Decides that all States should refrain from providing any support to non-State actors seeking to develop, acquire, manufacture, possess, transport, transfer or use nuclear, chemical or biological weapons and their delivery systems;	0
Indeed, a UNPOL officer reported the presence of machine guns on the roof of the former United Nations Peacekeeping Force building during the afternoon of 24 May.	0
The main criteria for drawing down MONUSCO should be to reduce the threat to civilians from Congolese and foreign armed groups, establish stronger and more accountable state institutions, and strengthen democratic practices to reduce the risk of instability.	0
Due to the lack of State authority, self-defense groups have also been created to protect communities from armed groups, which have often become a source of conflict.	0
While Pristina and Belgrade strongly condemned the incident and demanded the arrest of the perpetrators, each side has blamed the other for provoking the incident.	1
Reaffirming its commitment to politically resolving the conflicts in the former Yugoslavia, preserving the sovereignty and territorial integrity of all States according to internationally recognized borders,	0
Rogerio Lobato was proposed for the position of Secretary of State for Defense, but he declined the position after General Taur Matan Ruak threatened to abandon the defense force. Roque Rodrigues was appointed.	1
The victims were buried many days later in the areas surrounding Kulbus.	0
We are seriously concerned about this decree, which could have very broad consequences.	1
The number and magnitude of terrorist attacks attributed to Al-Qaida demonstrate that the network continues to develop and has access to sufficient financial resources to support its activities.	0
6. Urges States and all other parties to armed conflicts to do everything possible to prevent violations of international humanitarian law against civilians, including journalists, media professionals and their associated personnel;	0
United Nations human rights mechanisms have expressed concern, for example, about measures taken by some States to restrict and, in some cases, criminalize the activities of certain religious groups or their members.	1
While this is constructive, direct negotiations without preconditions, in which the parties would be expected to present territorial and security proposals within 90 days, remain not taking place.	1
Changes are necessary to the process by which the reasons for de-listing or retention are communicated, to ensure that they are communicated in a timely manner and provide substantive content that adequately reflects the analysis and conclusions of the list. the independent examiner.	0
In this regard, Prime Minister Soro&#39;s request that UNOCI publish regular public reports on the media in CÃ´te d&#39;Ivoire would help control dangerous trends in the media, which could incite violence around the electoral process.	1
Furthermore, on 15 November 2004, the Office of the United Nations High Commissioner for Refugees (UNHCR) reported that 203,051 people from the Darfur region were living as refugees in 11 camps and other locations in eastern Chad, along the border with Sudan.	0
Cross-border charcoal trafficking has provided a livelihood for Al-Shabaab and allowed it to support its incursions into Kenya.	0
It is also indisputable that, as the occupying Power, Armenia bears direct responsibility for the commission of these crimes.	1
In paragraph 7 of the annex to my letter of 8 August 2005, I indicated that the cash security for the 249 letters of credit that had expired on 31 December 2004 would continue to be held in the United Nations Iraq account until November 30, 2005 in order to be able to make payments to the sellers if the authentication documents were received confirming that the goods had been delivered within the validity period of the letters of credit. However, in the course of recent consultations with the relevant authorities, the Government of Iraq requested an extension of this deadline for receipt of authentication documents until 31 December 2005 to allow more time for processing.	0
5. Underlines the fact that the crisis in CÃ´te d&#39;Ivoire can only be resolved through dialogue and consultations, with the support of the international community. The Council urges the parties to proceed with the greatest circumspection and to refrain from all use of force and unilateral acts, which can only complicate the search for a solution;	0
The Mission asked the Government&#39;s military leaders if anyone had been brought to justice for having committed excesses.	0
When considering the evolution of the risk of incitement, it should be kept in mind that the media and forms of communication have evolved substantially since the adoption of resolution 1624 (2005).	1
Accordingly, the Secretary-General has called recent events in Zimbabwe a &quot;catastrophic injustice&quot;.	1
However, we do not believe that sovereignty requires that the Council remain silent when Governments massacre their own populations, threatening regional peace and security in the process.	1
UNOCI continued to promote gender among United Nations military forces, police and civilian personnel, including through the issuance of weekly awareness-raising messages on various gender-related issues.	0
In order to deepen the United Nations&#39; commitment in this area, the Council should request its main counter-terrorism bodies (the Counter-Terrorism Committee Executive Directorate and the Analytical Support and Sanctions Monitoring Team) to focus on the threat posed by foreign terrorist fighters, including by assessing national efforts to implement international legal obligations in combating this threat.	0
Africans have clearly expressed their concerns regarding the situation in Zimbabwe.	1
Due to a combination of factors, including gender-based discrimination in access to resources, education and employment, poor reproductive health care and exclusion from decision-making processes, refugee and displaced women They constitute one of the most vulnerable groups in the world.	0
The Security Council also recalls the horrific terrorist attacks that took place on September 11, 2001 in New York, Washington, DC and Pennsylvania, and the numerous attacks carried out by the network around the world.	0
Emphasizes...the responsibility of States to fulfill their relevant obligations to end impunity and prosecute those responsible for war crimes, genocide, crimes against humanity and serious violations of international humanitarian law, while recognizing, at the same time, the need for States experiencing or recovering from armed conflict to create independent national judicial systems and institutions or restore those that already existed.	1
Also convinced that the political solution to the conflict can contribute to the fight against the scourge of terrorism and related activities, which persist in the region, and facilitate its eradication;	0
Asylum procedures are protected from misuse by terrorists in seven States, and are partially protected in one.	0
The Commission also noted that on several occasions the Janjaweed have targeted children and killed them, as in the Kailek and Surra incidents mentioned above. The Commission received numerous reports of random or predetermined murders of children, sometimes in terrible circumstances, by burning or mutilating them.	0
:: In fulfilling its mandate, the Committee will have the assistance of the Executive Directorate of the Committee against Terrorism, under the regulatory guidance of the Plenary.	0
Said Arif is associated with Al-Qaida or a cell, affiliated entity, splinter group or derivative thereof for &quot;engaging in the financing, planning, facilitation, preparation or commission of acts or activities carried out&quot; by Jabhet al-Nusra, alias of the Front Al-Nusra for the Peoples of the Levant (QE.A.137.14), &quot;or carried out in or under its name, together with it or in its support&quot; and &quot;recruit for it.&quot;	0
The Commission also notes that the restrictions imposed in the camps on people displaced within the country, particularly women, who were terrorized with rape, murder or threats of attacks on the life and physical integrity of the person by the Janjaweed militias, represents a deprivation of physical freedom, which violates international law.	0
The Security Council calls upon Sudan and Chad to respect and fully implement their mutual commitments, in particular those made in the Doha Agreement of 3 May 2009 and the Dakar Agreement of 13 March 2008, to engage in constructive talks with the Dakar contact group and welcome the good offices of Libya and Qatar to normalize their relations, cooperate to put an end to the cross-border activities of armed groups and strengthen measures to suppress illicit arms trafficking in the region, including by establishing effective joint border surveillance.	0
The Security Council recognizes the need for humanitarian agencies to maintain ongoing interaction with all parties to armed conflicts for humanitarian purposes, including activities aimed at ensuring respect for international humanitarian law.	0
I am concerned that this vote and this impasse in Parliament could undermine the important achievements that Somali stakeholders and their partners have made.	1
To this end, the Office of Information and Administration will use the secure online document tracking and distribution system recently added to the Committee&#39;s website to distribute CEO materials to Committee members and the Secretariat.	0
The PNTL Commanding General removed weapons from the PNTL national armory without the knowledge of the officer in charge of the armory. On March 23, 60 Steyr brand rifles and 50 boxes of ammunition were sent to the URP facilities in Alieu. On April 15, 10 Steyr brand rifles, in addition to ammunition, were sent to the LiquiÃ§a police station.	0
As I said before, the application of double standards in the treatment of terrorism and terrorist groups is also a cause of serious concern that seriously undermines the efforts of the international community in its fight against terrorism.	1
For example, in 2009 Bhutan established an elite special forces unit in its police department to combat terrorism.	0
Another State noted that the main responsibility for prevention rested with the national army and its intelligence directorate and that the presence of refugee camps in its territory represented a special problem.	1
Finally, there is an urgent need for Afghans to take the lead in the fight against narcotics.	1
Accountability mechanisms have generally been introduced to address irregularities and ensure that established legislation and procedures are applied but often do not offer sufficient protection.	0
Cuba appears once again before the Security Council to denounce and condemn in the most forceful manner the complicity and absolute responsibility of the Government of the United States with the release of this individual.	1
In the week of June 19 to 26, in the Bay region, about ten people were killed and another nine were injured in fighting between subclans of the Digil-Mirifle clan in the area, including the Leysan, Luway and Yantar.	0
However, the country continues to face challenges in its quest for stability and development, including the security situation, worsening humanitarian situation, challenges in the areas of rule of law and human rights. human rights and the incessant violence that has caused the death of civilians, which continues to increase.	1
Through the Community Policing initiative, UNMIK has strengthened its ties with local communities.	0
However, they also expressed concern that every time there is a sign of hope in the Middle East there is an escalation of violence and destruction.	1
The multi-ethnic concept regarding Kosovo and Metohija advocated in the report has been practically abandoned, which is particularly evident following the establishment of the judicial system in Kosovo and Metohija (paragraph 57).	1
In the opinion of the Commission, therefore, these acts may constitute crimes against humanity.	1
The Security Council encourages UNAMI to continue its work, in coordination with the Government of Iraq, to help create conditions conducive to the voluntary, safe, dignified and sustainable return of Iraqi refugees and internally displaced persons, and hopes that all stakeholders will pay more attention to this matter.	0
It has been reported that it is increasingly common for kidnappers to subject abductees to torture, rape and other forms of ill-treatment.	0
In particular, we condemn any attempt to force UNMIK into some kind of joint government, as well as any interference with the powers reserved to the Special Representative.	1
On 3 and 7 October, the Council issued press statements condemning the recent attacks against MINUSMA (SC/11587 and SC/11591).	1
The situation in Syria is of deep and growing concern to the United Nations.	1
The conclusion that government authorities did not promote or implement a policy of genocide in Darfur, directly or through militiamen under their control, cannot in any way be interpreted as meaning that the crimes committed in that region were less serious. .	1
In that context, we consider it important to draw the attention of the Security Council to the serious threats posed by radical and extremist religious organizations such as Hizb ut-Tahir, and to urge the Council to impose the strongest possible sanctions against terrorist organizations.	1
The Court of First Instance drew a distinction from previous decisions confirming sanctions imposed under resolution 1267 (1999), noting that resolution 1373 (2001) did not mention specific persons whose assets should be frozen, for The decision to impose sanctions against particular targets and the process used to reach that decision were at the discretion of the Member State and therefore subject to closer scrutiny.	0
Difficult and exhaustive discussions took place for more than 54 hours on the dispatch of a fact-finding team to the Jenin refugee camp.	0
This restriction must be maintained as long as participation in one of these trips generates the obligation to report on substantive issues.	0
- Request that the Secretary-General&#39;s reports on specific country situations include sexual violence as a specific aspect of the report, including, to the extent possible, disaggregated data on the gender and age of victims, and request that these be developed Mission-specific strategies and action plans to prevent and respond to sexual violence, as part of a broader protection of civilians strategy.	0
- Highlight the importance of ending impunity for violations of international humanitarian law and human rights law as part of an overall approach aimed at achieving sustainable peace, justice, truth and national reconciliation.	1
The Special Representative regretted that the human rights situation continued to be characterized by constant violations and warned that the situation could even worsen with the adoption and implementation of a new security bill.	1
As the representative of Algeria said earlier, the draft resolution, which has not been adopted, contained a clear condemnation of all terrorist attacks committed against civilians, as well as all acts of violence and destruction.	1
9. Calls upon Member States to require airlines operating in their territories to provide advance information on passengers to the competent national authorities in order to detect departure from, or attempted entry or transit through, their territory , on civil aircraft, of persons designated by the Committee established pursuant to resolutions 1267 (1999) and 1989 (2011) (hereinafter &quot;the Committee&quot;), and also calls upon Member States to report to the Committee any departure of such persons from, or attempt to enter or transit through, their territory, and to exchange such information with the State of residence or nationality, as appropriate and in accordance with national legislation and international obligations that apply to them;	0
The Government of Haiti and international humanitarian organizations must make more efforts in prevention activities, such as the provision of safe water and sanitation.	1
At the same time, one of the issues that continues to provoke the most intense debates in the subregion is ensuring that counter-terrorism measures respect human rights obligations.	1
The Commission interviewed several witnesses who confirmed that following joint attacks by Government soldiers and Janjaweed militias in the area, around 30,000 people were detained in Kailek, Southern Darfur, for around 50 days.	0
The Prosecutor regretted that the security situation in Libya had worsened, that political instability had increased and that, as a consequence, the prevailing climate was not conducive to closing the impunity gap in the country.	1
The Acting Assistant Secretary-General reported on developments in the political situation in Ukraine, in particular the holding of parliamentary elections on 26 October and the elections held by rebels in Donetsk and Luhansk on 2 November, which the Secretary-General and many actors in the international community had deplored.	1
Some observers remain unconvinced of the significance of the threat and others criticize the prioritization of chemical, biological, radiological or nuclear terrorism over other aspects of terrorism or other types of threats.	1
All of this occurred despite repeated condemnations of these inhuman acts in Council resolutions 1820 (2008), 1888 (2009) and 1960 (2010), resolutions that became beacons of hope for millions of women and girls who were victims. of abuses around the world.	1
&quot;The Security Council reaffirms its concern about the alarming situation in the Sahel region and its commitment to address the complex security and political challenges in this region, which are interrelated with humanitarian and development issues, as well as the adverse effects of change climatic and ecological.	0
Although the ASEAN Convention on Combating Terrorism has not yet entered into force, the ASEAN Treaty on Mutual Legal Assistance has been ratified by nine States and is in force.	0
I was deeply concerned that, shortly after withdrawing its troops, military assets and intelligence apparatus, the Syrian Arab Republic prevented trucks from Lebanon from entering its territory.	0
In addition, the Executive Directorate will continue to maintain a constructive dialogue with Member States through meetings at United Nations Headquarters, visits, seminars and video conferences with officials in relevant capitals in order to inform the Committee on the implementation by the Member States of various elements of the counter-terrorism resolutions, including updates to preliminary implementation assessments, new counter-terrorism measures adopted and the facilitation of technical assistance.	0
The German Government strongly condemns these acts of violence.	1
The ordinary officers of the National Police only had their weapons.	0
The Security Council reiterates its strong condemnation of all violations of applicable international law committed against women and girls in armed conflict and post-conflict situations, including sexual and gender-based violence and killings and mutilations, and urges that all parties put an end to such acts completely and with immediate effect.	1
The Committee wishes to express its gratitude to the Monitoring Team for the high quality of its report and the recommendations contained therein, as well as for the high professionalism of the support and assistance provided to it, and looks forward to receiving its seventh report, in accordance with annex II of resolution 1735 (2006) of 30 September 2007.	0
Disturbing reports indicate that a limited number of children unofficially released from cantonments have been forcibly re-recruited by the Maoist army or CPN-Maoist organisations. During the reporting period, 12 cases were documented.	0
- Call for strict compliance by the parties to an armed conflict with the applicable norms of international humanitarian and human rights law and refugee law, including with respect to:	0
However, we are concerned about reports that tensions between the ruling party and opposition parties have intensified.	1
Regarding the humanitarian situation, we are concerned that, according to information from the Office for the Coordination of Humanitarian Affairs (OCHA), 20 million people in the Sahel region need humanitarian assistance, particularly Mauritania, Niger, Burkina Faso and Chad.	1
Council members called for a peaceful solution to the conflict in the region and condemned support for armed groups and terrorist groups.	1
Import/export of weapons: surveillance and detection of smuggling activities	0
While Hezbollah&#39;s actions are deplorable and, as I have already said, Israel has the right of self-defense, the excessive use of force must be condemned.	1
These policies must take into account the four pillars of the women, peace and security agenda (participation, conflict prevention, protection and relief and recovery) that ensure the inclusion of refugee and internally displaced women in all protection activities. , prevention, participation and relief and recovery.	0
Almost two years after the last briefing on the situation in the Great Lakes region (the areas affected by the Lord&#39;s Resistance Army), the Council held a closed session on 21 July 2011 to review the persistent threat represented the Lord&#39;s Resistance Army for regional security.	1
The Security Council considers sanctions to be an important instrument in the fight against terrorism, and underlines the importance of the prompt and effective implementation of relevant resolutions, in particular Security Council resolutions 1267 (1999) and 1989 (2011). ), as a key instrument in the fight against terrorism.	1
They also reiterated their serious concern regarding the problems of terrorism, piracy, hostage-taking and the serious humanitarian situation. In that context, they stressed the need for the prompt implementation of all relevant Security Council resolutions, including those to be implemented by the transitional federal institutions, as appropriate.	1
In a presidential statement (S/PRST/2004/15) adopted on 14 May, the Council expressed its deep concern about reports of an incursion into the Democratic Republic of the Congo by elements of the Rwandan army and reports of the intensification of the military activities of the Democratic Forces for the Liberation of Rwanda in the east of the Democratic Republic of the Congo and the incursions carried out by these forces into the territory of Rwanda.	0
It is reasonable to assume that the police presence is due to political reasons rather than the provision of any type of protection.	0
The Security Council emphasizes that any attempt to disrupt the peace and transition process in the Democratic Republic of the Congo, in particular by supporting armed groups, will not be tolerated.	1
Therefore, the Security Council determined in its resolution 1556 (2004) that the situation in the Sudan constituted a threat to international peace and security and to the stability of the region and, acting under Chapter VII of the Charter of United Nations, urged the Government of the Sudan to immediately fulfill all the promises made in the joint communiquÃ©.	1
Expressing concern at continued allegations, including those made by the Secretary-General, in [the relevant report], of human rights abuses and violations of international humanitarian law, including against women and children, and at reports of increasingly increasing incidents frequent cases of sexual violence, particularly those attributed to armed men, highlighting the importance of investigating such alleged abuses and violations... committed by all parties, regardless of their status or political affiliation, reaffirming that those responsible for such violations must be held accountable. obliged to be accountable and brought to justice regardless of political affiliation, respecting the rights of detainees... and urging the Government to intensify and expedite its efforts to combat impunity,	1
Also condemning in the strongest terms the incitement to commit acts of terrorism and repudiating attempts to justify or glorify (apology) acts of terrorism that may incite the commission of new acts of terrorism,	1
[S]tresses the responsibility of all parties and armed groups in [the affected country] to take appropriate measures to protect the country&#39;s civilian population, in accordance with international humanitarian law, international human rights law and international law. international law regarding refugees, in particular by avoiding any indiscriminate or excessive use of force in populated areas.	1
The two sides agreed to continue their dialogue with a view to strengthening their bilateral relations so that they could establish mutual diplomatic representations.	0
France strongly condemns this attack and calls on all parties to exercise utmost restraint.	1
As discussed above, the Commission has gathered substantial and credible evidence tending to indicate cases of systematic killing of civilians belonging to certain tribes, causing serious and large-scale injury to the physical or mental integrity of members of the population. belonging to certain tribes and that they were subjected, in a massive and deliberate manner, to conditions of existence that would lead to their total or partial physical destruction (through the systematic destruction of their villages and crops, the expulsion from their homes and the theft of their livestock, for example).	0
I was in Afghanistan for four days at the end of June to assess the humanitarian situation, due to growing concerns about the seriousness of humanitarian and protection of civilians issues.	1
The deployment of MINUSTAH police personnel is being adjusted to allocate as many resources as possible to the electoral process.	0
20. Condemns in equally strong terms all acts of sexual exploitation or abuse and trafficking of women and children by military, civilian or police personnel participating in United Nations operations, welcomes the efforts made by the agencies and operations United Nations peacekeeping forces to implement a zero-tolerance policy in this regard and requests the Secretary-General and staff-contributing countries to continue to take all appropriate measures necessary to combat such abuses by such personnel , including fully and without delay implementing the measures adopted in the relevant General Assembly resolutions based on the recommendations of the Special Committee on Peacekeeping Operations (A/59/19/Rev.1);	1
Its findings have serious implications for the accountability of Government officials and the Council will need to carefully consider its recommendations in determining what steps will be taken to definitively end abuse and impunity in Darfur.	0
Taking note of the progress made in the reform of the judicial system, in particular the establishment of the Constitutional Court, the Court of Cassation and the Council of State, as provided for in the Constitution, the Minister of Justice emphasized the importance of establishing courts in each of the 145 territories to effectively reestablish State authority and resolve disputes at the local level.	0
b) The dissolution and disarmament of all Lebanese and non-Lebanese militias;	0
I must say that the topic you have set for our debate today, while exciting, is a great challenge.	1
It should also be noted that this decision of the Russian Federation coincides with provocative acts by the separatists and a marked increase in their military forces.	0
As indicated above, there are various provisions of international humanitarian and human rights law that refer to the protection of civilians in situations of armed conflict.	0
Our analyzes and investigations regarding the configuration and shape of the crater also do not clearly indicate whether it was a surface or underground explosion.	0
The High Commissioner expressed concern about the continuation of widespread abuses and the atmosphere of impunity prevailing throughout the country, especially in the zone of confidence, and the erosion of the rule of law in areas controlled by the Government and the Forces Nouvelles .	1
The administrative reform at the national level to date does not represent an improvement.	1
i) Attacks by Government Armed Forces and the Janjaweed Based on its analysis of other reports and its investigative work, the Commission determined that during the conflict the Government of the Sudan Armed Forces and the Janjaweed had attacked villages in Darfur, with varying degrees of intensity during certain hours.	0
It is disappointing that the committees limited themselves to the crime of rape and did not pursue cases in which other forms of sexual abuse, including attempted rape, were reported.	0
In December, the Office to Combat Sexual Exploitation and Abuse will be replaced by the Ethics and Disciplinary Unit that deals with sexual exploitation and abuse and other forms of inappropriate conduct.	0
- Condemn and call for the immediate cessation of attacks against journalists, media professionals and related personnel working in situations of armed conflict.	0
Condemnation of illicit trafficking in small arms and light weapons	1
However, the criminal justice system in at least five States could be improved to bring terrorists to justice more effectively.	1
5. Decides that Member States shall, in accordance with international human rights law, international refugee law and international humanitarian law, prevent and suppress the recruitment, organization, transportation or equipping of persons travel to a State other than their States of residence or nationality to commit, plan, prepare or participate in terrorist acts, or to provide or receive training for terrorist purposes, and the financing of their travels and activities;	0
Expressing full support for MONUC, condemning all attacks against United Nations peacekeepers and humanitarian personnel, regardless of who they are responsible for, and insisting that those responsible for such attacks must be brought to justice ,	0
Regime forces killed 231 people, extremists killed 3, and armed groups killed 2.	0
At the conclusion of the debate, a presidential statement (S/PRST/2004/16) was adopted, calling on Member States to provide political support and to provide and facilitate civilian and military personnel so that the multiple operations could begin again. in the best possible way and fulfill their respective mandates effectively.	0
Delisting of names 25. Directs the Committee to promptly delist, on a case-by-case basis, the names of individuals and entities that no longer meet the listing criteria set out in paragraph 2, and requests that it give due consideration to takes into account requests for exclusion of persons who comply with reconciliation measures, in accordance with the CommuniquÃ© of the Kabul Conference of July 20, 2010 on dialogue with all those who renounce violence, do not have links with international terrorist organizations, including Al-Qaida, respect the Constitution, including its provisions on human rights, in particular the rights of women, and are ready to collaborate in the construction of a peaceful Afghanistan, and in accordance with what is further formulated in the principles and results of the Conclusions of the Bonn Conference of December 5, 2011, which are supported by the Government of Afghanistan and the international community;	0
Taking into account the above, the Ministry of Foreign Affairs of Georgia maintains that the withdrawal of the Russian Federation from the decision of the CIS Council of Heads of State of January 19, 1996, creates a serious threat of destabilization, disrupts substantively the conflict situation and undermines the legal framework determining the promotion of the CIS peace operation in the conflict zone.	1
The Commission has also found that the Government&#39;s armed forces, the State security apparatus and the military intelligence services are responsible for the illegal detention and arrest of civilians.	1
Therefore, it deals largely with aspects of the social contexts that can foster the spread of terrorism.	1
The Council recalls the importance it attaches to ending impunity and providing justice for crimes committed in Darfur.	1
Decides that the Mission will have ... the following mandate: ... e) Work closely with the Government ... to ensure compliance with its commitments to address grave violations against children, in particular the completion of the plan of action to release children present in [the armed forces] and prevent further recruitment, supported by the monitoring and reporting mechanism.	0
Furthermore, the Committee considered that the list of items, materials, equipment, goods and technology related to ballistic missile programs contained in the annex to its previous report (S/2014/253) supersedes the previous list (see S/2012 /947) and will be subject to the measures imposed by the Security Council in paragraphs 8 a), b) and c) of resolution 1718 (2006).	1
The UNODC Maritime Crime Program continues to support States in the region that are prosecuting piracy crimes, namely Kenya, Mauritius, Seychelles and the United Republic of Tanzania.	0
The Security Council recalls its demand that all parties to an armed conflict fully comply with their obligations under international law regarding the protection of civilians in armed conflict, including journalists, media professionals communication and related personnel.	1
While we are pleased to note that some 10 million Afghan voters have already been registered, we remain concerned that a sufficient number of voters have not yet been registered in the south and southeast of the country, mainly due to security considerations.	1
The Special Coordinator reported that general calm remained in southern Lebanon, although there were some security incidents during the reporting period, including the firing of rockets into Israel from southern Lebanon during the related conflict. with Gaza that had taken place in July and August and two serious security incidents in the Shab&#39;a farms area (Sector East).	0
In this regard, we request that every effort be made to ensure that these meetings are held every two months, as agreed, and that, to the extent possible, the heads of the intelligence and security services participate personally in these meetings. meetings. We urge all stakeholders, including in particular the African Center for Study and Research on Terrorism, the Sahel Fusion and Liaison Unit and the African Intelligence and Security Services Committee, in close cooperation with the African Union Commission , to continue and intensify their efforts to exchange views and provide mutual assistance, and to implement the outstanding aspects of the operational conclusions of the meeting of the heads of intelligence and security services.	0
