es_en_DEEP	VerConf
This is an international obligation that States must comply with to help ensure justice is done for the victims of these painful events.	1
No State has adequate measures to safeguard non-profit organizations from being used for terrorist financing.	0
UNMIT and the United Nations country team are providing coordinated support in all aspects of the implementation of the Law, in particular to the Secretary of State for the Promotion of Equality, which is leading the development of a application, and to civil society in order to make the legislation known.	0
The President emphatically described the unfortunate incident as unpleasant and unacceptable as it foreshadows possible violence during the upcoming 2012 elections.	1
Likewise, on May 8, 2006, Minister of the Interior Lobato ordered the Commander of the Border Patrol Unit (UPF), Antonio da Cruz, to deliver to his residence 15 HK33 semi-automatic assault rifles, which were part of the 180 HK33 rifles legally distributed to the UPF.	0
Asset freezing can deter terrorist financiers by limiting their access to the official banking system and their ability to collaborate with legitimate business entities.	0
Council members welcomed the training programs organized by the Representative of the Secretary-General and BONUCA to introduce the armed forces and police of the Central African Republic to ways to promote respect for human rights and the law humanitarian international.	0
We as UNAMA would be irresponsible if we did not call on the international community, the governments of Pakistan and Afghanistan and international forces to put an end to this situation, especially on the southern border.	1
Commending the progress made thus far by the Counter-Terrorism Committee, established by the Security Council pursuant to paragraph 6 of resolution 1373 (2001), acting under Chapter VII of the Charter in carrying out its important role in overseeing the implementation of that resolution,	1
There is little presence and influence of opposition militant forces in the region, although they use transport routes and shelters in Farah province.	0
Clear direction of the work of the Committee and its Executive Directorate requires clearly formulated policy guidance in all key areas of the Committee's mandate.	1
Elsewhere in the region, along the Blue Line, violence had threatened to disrupt precarious stability.	1
We note the security concerns that Israel claims compel it to continue these flights, in particular alleged violations of the arms embargo established pursuant to resolution 1701 (2006).	1
It should also be noted that this decision by the Russian Federation coincides with provocative acts by the separatists and a marked build-up of their military forces.	0
In 2009, Mauritius introduced a new border control system that records passenger data in a database upon entry or exit from the international airport.	0
:: On November 29, 2014, regime warplanes dropped two barrel bombs on the Wahid al-Yousef school in the village of Kafr Sajna in Idlib, completely destroying it. Places of worship	0
Both cooperated in controlling security at the most important public events, in repressing political violence and in adopting special security measures in favor of threatened minority communities.	0
While I will continue to press those States that have not yet responded to my request for contributions to a multinational force and would ask you to continue to help me find a country willing to lead the force, I would like to submit to the Council the attached proposals for alternative options ( see annex).	0
For this reason, Greece has insisted on the need to clarify, in the sixth paragraph of the preamble, in which the Council urges "progress towards the resumption of negotiations to reach a comprehensive solution", that it should be reiterated that these negotiations have to occur between the two communities.	1
We urge Israel to end its military incursions into Gaza.	1
It urged the Supreme Leader to prevent and suppress crimes against humanity and ensure that perpetrators are pursued and brought to justice.	1
Specifically, the action of recruiting people with the objective of committing acts of terrorism is contemplated in Law No. 535/2004 on the prevention of terrorism and the fight against it.	0
One speaker attributed this to the sense of frustration and distance that many Member States felt towards the work of the Council.	1
States have made considerable progress in establishing anti-money laundering and anti-terrorist financing laws, but there is a need to increase regional cooperation at the operational level.	0
- Condemn and call for an immediate end to attacks deliberately targeting humanitarian workers.	0
Accountability [U]rges the Government [of the affected country] to ensure the full implementation of its "zero tolerance policy" with respect to issues of discipline and human rights violations, including sexual and gender-based violence committed by elements of the [armed forces], and also urges that all allegations of such violations be fully investigated, with the support of [the mission], and that those responsible be brought to justice through a firm and independent process.	1
IAEA experts told the Team that terrorists were far more likely to obtain a military device legally than to construct an improvised one themselves.	0
One civilian died as a result of the confrontation.	0
That was the reason why, as soon as it became aware of the undesirable presence of the Ugandan rebels of the Lord's Resistance Army, the Government of my country did not hesitate for a single moment in issuing them an ultimatum, ordering them to immediately leave the national territory.	1
He also reported that the verification mechanism had cancelled several missions due to resistance from South Sudanese forces.	0
Once the future status has been determined, it will be necessary to have an international presence (military and civil) that has the necessary resources to direct the implementation of the agreement in a stable and orderly manner.	0
The secessionist group of parliamentarians rejected Garowe's process and approved a motion to advance the presidential elections from July to April 30 of this year.	1
The Committee seeks to ensure that the List is dynamic and adjusts to the evolving danger posed by Al-Qaida.	1
On repeated occasions, our country has expressed its concern for the civilian population in that area and the importance of MONUC being deployed there to protect it.	1
In this regard, I received a letter dated December 6, 2007 from the Permanent Representative of Morocco to the United Nations (S/2007/714) and another dated December 12, 2007 from the Minister of Foreign Affairs and Cooperation of Morocco (S /2007/731, annex) in which they denounced violations of the terms of the military agreements negotiated in 1991.	1
However, the Monitoring Group notes that the lack of an established central government in Somalia and the current threat of widespread hostilities looming over the country have greatly delayed, if not for the time being, sidelined , any serious capacity-building activity at the national level.	1
Government leaders and their supporters, for their part, accused the MPCI and other "rebel movements" of using foreign forces and committing atrocities, in particular the murder of dozens of Gendarmerie officers in BouakÃ©.	1
Therefore, the Security Council determined in its resolution 1556 (2004) that the situation in the Sudan constituted a threat to international peace and security and to the stability of the region and, acting under Chapter VII of the Charter of United Nations, urged the Government of the Sudan to immediately fulfill all the promises made in the joint communiquÃ©.	1
Recent events in the region confirm the concerns that its interlocutors have systematically conveyed to the mission.	1
Comprehensive anti-terrorism laws apply in four states.	0
Establishment of standards for the prosecution and sentencing of accused crimes committed on the basis of gender; prosecution of those accused of genocide; creation of jurisprudence; strengthening national capacity to prosecute those responsible for genocide.	0
The Commission recognizes that the Chief of the Defense Forces faced massive personnel attrition and the need to maintain force discipline, but notes significant discrepancies between the measures he adopted and the procedures required by law. The Chief of the Defense Forces publicly announced on March 16 that, as of March 1, the petitioners were considered civilians. The Defense Forces had sought legal advice from the internationally appointed legal advisor to the Council of Ministers, as there was none in the F-FDTL or the Ministry.	1
Furthermore, the Council itself has set important precedents, notably the establishment of commissions of inquiry on Bosnia, Rwanda and Darfur, which paved the way for the international tribunals for the former Yugoslavia and Rwanda in 1993 and 1994, respectively, and the referral of the situation in Darfur to the International Criminal Court in 2005.	0
He said ISIL was committing abuses in Iraq of "such a scale and gravity that they could in all likelihood qualify as international crimes, which could be brought under the jurisdiction of the International Criminal Court."	0
The Executive Directorate of the United Nations Counter-Terrorism Committee, for example, has worked intensively with States to strengthen their border management capacity to control the movements of terrorists and their criminal justice capacity to combat money laundering.	0
To do this, among other things, we must avoid using terminology that seems to accept the religious justifications put forward by Al-Qaida; The Monitoring Team continues to maintain that when non-Muslim commentators or politicians use religious terms to describe Al-Qaida, no matter how convenient, habitual or well-intentioned that use may be, the consequence is that it is more difficult to refute that message and prevent it from taking effect. among those for whom it is intended.	1
As we saw in Mali, this can lead to the state being vulnerable to the emergence of civil conflict.	0
The drastic reduction in the number of military contingents could reduce the Mission's prevention capacity and, in a crisis, which his country hoped would not occur, it would be forced to react under operational concepts that were not yet clear, with all the risks that this entailed.	0
"Antagonism between political forces overshadows the country's recent democratic success and threatens its progress toward permanent stability." (S/2011/540, para. 55)	1
It is therefore important that States do not lose sight of this aspect of the embargo, and the Committee may wish to remind them of this in due course, encouraging them to submit the names of those who provide "technical advice, assistance or training related to military activities" (resolution 1617 (2005), paragraph (1) c) in violation of the measures, to be included in the list.	1
Since its establishment in June 2005, the Special Court on the Darfur Events has handed down sentences in five cases.	1
Both approaches will be essential to confront the problem of terrorism.	0
The possibility should not be excluded that in some cases isolated individuals, including government officials, may have had the intention to commit genocide or, in other words, attack the victims with the specific intention of partially annihilating a group considered to be a group. hostile ethnic	0
The Convention on the Rights of the Child further requires States Parties to commit to protecting children from all forms of sexual exploitation and abuse.	0
The Council stresses the need for the new Government, when formed, to engage with the international community and use the transition period constructively with a view to reconciliation, stability and reconstruction.	0
Taking into account the above, the Ministry of Foreign Affairs of Georgia maintains that the withdrawal of the Russian Federation from the decision of the Council of Heads of State of the CIS of 19 January 1996 creates a serious threat of destabilization, substantially changes the situation regarding the conflict and undermines the legal framework determining the promotion of the CIS peacekeeping operation in the conflict zone.	1
Denmark, as a current member of the Security Council, has proposed that the Committee establish an independent review mechanism, in the form of an ombudsman, which could accept requests directly from listed parties who claim they have been unfairly listed and are unable to have their names removed.	0
Any improvement in the regulatory procedure reduces the risks of an unfavorable decision that could complicate implementation.	0
Many of the complaints refer to kidnappings of women.	0
The Prosecutor mentioned with concern the pending problems relating to people deprived of liberty in Libya and the mass displacement of the inhabitants of Tawergha.	1
The Security Council reaffirms its full support for the efforts of the United Nations, in particular the activities of the United Nations Special Mission to Afghanistan (UNSMA) and those of the Special Envoy of the Secretary-General for Afghanistan, in order to facilitate the political process to achieve the goals of national reconciliation and a lasting political settlement with the participation of all parties to the conflict and all sectors of Afghan society, and reiterates its position that the United Nations must continue to play a role central and impartial in international efforts to achieve a peaceful solution to the Afghan conflict.	0
However, there is a serious danger that, as a result of this decision, which violates the documents of the Bonn and Berlin conferences, the country faces an explosive situation characterized by a new armed resistance and the internal division of the power structures. .	1
This idea could further radicalize some Kosovo Albanian nationalist elements and increase the risks for Kosovo's minorities.	1
The Prosecutor regretted that the security situation in Libya had worsened, that political instability had increased and that, as a consequence, the prevailing climate was not conducive to closing the impunity gap in the country.	1
This stalemate causes political tensions and undermines the atmosphere of increasing confidence that prevailed after the elections and the inauguration of President Martelly.	1
As part of the measures taken by the Division to recruit qualified experts to serve in sanctions groups and teams, and as is done every year, a note verbale was sent in December to all Member States requesting the appointment of suitable candidates to integrate the list of experts of the Division.	0
In turn, the Committee should continue to promote a greater sense of ownership with the sanctions regime and provide effective support to the national efforts of States seeking to contain the threat of Al-Qaida and the Taliban.	1
However, there is still little information on the level of application of the regulations.	1
The Security Council reiterates its demand that the armed forces be brought fully under civilian control.	1
The siege must be lifted immediately so that the civilian population in Gaza can have access, essentially, to water, jobs, trade, medical care and education - in short, access to their basic needs.	1
The Israeli people, who had hoped that Israel's withdrawal from Lebanon -- which was certified by this Council six years ago -- would result in security along their northern border, find themselves subjected to constant rocket attacks by Hezbollah, that penetrate more into Israeli territory every day.	1
To make an analysis of the perpetrators intelligible, two legal instruments are needed: the categories of crimes for which they may be responsible and the enumeration of the various forms of participation in international crimes for which suspicion may arise.	0
50. Recalls its decision that when the proposing State submits a request for exclusion, the obligation on States to take the measures described in paragraph 1 of the present resolution shall be waived with respect to the person, group, enterprise or entity of which is dealt with after 60 days unless the Committee decides by consensus, before the end of that 60-day period, that the measures remain in force with respect to that person, group, company or entity, it being understood that, in cases where If there is no consensus, the President, at the request of a Member of the Committee, will submit to the Security Council the question of whether the name of that person, group, company or entity should be excluded from the List, for a decision on the matter. a period of 60 days, and it is also understood that, in this case, the obligation for States to adopt the measures described in paragraph 1 of this resolution will continue during that period in relation to the person, group, company or entity of to be dealt with until the Security Council takes a decision on the matter;	0
It calls for adherence to international law and for the parties to fulfill their obligations and the road map to achieve the vision of two States living side by side in conditions of peace and security.	1
It is encouraging that progress has continued in all four priority areas assigned to UNMIT, including dialogue initiatives on the country's main problems, further progress in the national police's resumption of primary responsibility for police functions, the promulgation of a national security legislative package, the National Strategic Development Plan and the Timor-Leste Justice Sector Strategic Plan.	1
In particular, it found that government forces and militiamen had carried out indiscriminate attacks including the killing of civilians, torture, enforced disappearances, the destruction of villages, rape and other forms of sexual violence, looting and forced displacement throughout Darfur.	0
Reiterating the need to ensure that the present sanctions regime effectively contributes to the efforts being made to combat the insurgency and supports the work of the Government of Afghanistan to advance reconciliation to achieve peace, stability and security in Afghanistan,	1
The dead were buried in eight collective graves in the market area of ââthe village.	0
The system of resolving political differences and protecting interests through the use of arms remains in place, maintained by the current and rapidly increasing acquisition of weapons from outside Somalia, which violates the embargo.	0
The Security Council remains gravely concerned about the threat posed by acts of piracy and armed robbery at sea to international shipping, the security of commercial maritime routes and the security and economic development of States in the affected regions. , as well as for the safety and well-being of boaters and others, including the risk of being taken hostage, and for the increasing violence used by pirates and those involved in acts of piracy and armed robbery in the sea. The Security Council condemns in the strongest terms the taking of hostages and the use of violence against them, and calls upon States to also cooperate, as appropriate, to achieve the early release of hostages, in particular through the exchange of information and intelligence.	1
The speaker asked key questions to guide the debate on the role of the Security Council in ensuring accountability, including: What lessons could be learned and what good practices could be identified from the actions taken by the Council? Advice to ensure criminal liability? Are the challenges faced by various fact-finding mechanisms? How can reparations be given greater prominence in achieving accountability? What new steps could the Council take to ensure accountability for violations during armed conflict?	0
We have reason to be confident that these groups will not succeed in undermining the electoral process at the national level.	1
They have undertaken all these actions, and then they ask for protection and guarantees and use these arguments to continue extorting us and obtain more concessions from us.	1
Regional imbalances in overall voter registration rates should be a serious warning in this regard.	1
In their public statements, Colonel Gaddafi and his relatives have continued to threaten citizens with civil war and the possibility of mass killings if protests continue.	1
It is clear that the Commission may not be in a position to carry out these functions if it has not previously determined a) whether the transgressions constitute international crimes and, if so, b) to what categories of crimes they correspond (war crimes, crimes against humanity , genocide or other crimes).	1
It is time for the international community to take effective measures to protect and fulfill the most basic rights of the Palestinian people and help end the vicious cycle of violence caused by Israel's persistent and continued unlawful occupation of Palestinian territories.	1
Indeed, a greater United Nations presence is vital, but in order to fully exploit the added value of our Organization, the necessary means will have to be available, both in terms of personnel and security, as Mr. Eide recalled a few minutes ago.	1
Palestinians must end public incitement to violence and do everything possible to prevent militants from attacking Israel, thereby provoking a reaction.	1
Many of the alleged crimes documented in Darfur have been widespread and systematic and meet all the requirements of the Rome Statute.	0
Our analyzes and investigations regarding the configuration and shape of the crater also do not clearly indicate whether it was a surface or underground explosion.	0
Finally, much of the information regarding the fate of Mr. Abu Adass points to Syrian officials and Syria, as well as certain Lebanese officials. While it is true that little of this information has been independently corroborated, it is important that there is no information that points to other entities as participants in his disappearance or that he was in fact a suicide bomber.	0
Calls for effective international action to curb illicit flows of small arms to conflict zones.	0
However, they also expressed concern that every time there is a sign of hope in the Middle East there is an escalation of violence and destruction.	1
Many people were subjected to horrific ill-treatment and many others were summarily executed.	0
However, I remain concerned that restrictions on the freedom of movement of United Nations military observers seeking to visit the parties' units, barracks and strongholds for verification purposes continue.	1
In another case, the Janjaweed attacked the village of Mallaga in October 2004, killing 18 men and wounding four men and two women.	0
We believe that Somalia faces a challenge comparable to that of a marathon runner, since the drafting of the constitution must be completed by April 20, which must then be adopted by May 22.	1
We condemn all acts of terrorism perpetrated in Afghanistan, especially the most recent one that took place at the Indian Embassy in Kabul, and express our condolences to the governments and people of the affected countries, as well as to the families of the victims.	1
These false accusations contradict reason and the basic norms of a professional attitude. I am sure that the Council will reject them.	1
The system is intended to be available to various user groups, including the CTO and experts appointed to support the Committee established pursuant to resolution 1540 (2004), while ensuring the protection of material provided by Member States on a confidential basis.	0
Emphasizing the need for alleged perpetrators of crimes against children in situations of armed conflict to be brought to justice through national justice systems and, where appropriate, international justice mechanisms and mixed criminal courts and tribunals to end impunity.	0
Equally worrying are reports of increasing tensions between the government and opposition parties on issues that are crucial to Kosovo's future, as well as the persistence of elements willing to resort to violence.	1
In summary, the Commission has collected considerable material and testimony that tends to confirm the murders of thousands of civilians in attacks on villages.	0
For a month and a half, Haitian authorities have been making preliminary attempts to address issues relating to the administration of justice and detentions.	1
The father stated that during the escape attempt they encountered six Arab men who raped his 25-year-old daughter in front of him, his wife and their minor children.	0
All States now adequately criminalize in their domestic law the granting of shelter to terrorists and their supporters and the use of their territories to commit or prepare terrorist acts against other States or their citizens.	0
7. Notes with concern the reports of the UNOCI Media Observatory and the media mentioned therein for inciting violence and the resumption of the internal conflict and emphasizes that it remains ready to impose sanctions against those who obstruct the electoral process , specifically the activities of the Independent Electoral Commission and all other participants, and the proclamation and certification of the results of the presidential and parliamentary elections;	1
Council members reaffirmed their condemnation of the criminal attack against defenseless refugees and expressed their hope to receive a final report on the investigation as soon as possible.	1
Looting by rebels during attacks on villages was also reported in very few cases, particularly in Western Darfur.	0
October 6, 2012 (YayladaÄi/Hatay): at 2:30 p.m. a mortar shell fell in the area of ââresponsibility of the BelengÃ¶z military border post.	0
The Security Council reiterates that States must prevent the supply, sale or transfer, directly or indirectly, to ISIL, ANF and all other individuals, groups, undertakings and entities associated with Al-Qaida from their territories or by their nationals outside their territories, or using vessels or aircraft flying their flag, of arms and related materiel of all types, including weapons and ammunition, military vehicles and equipment, paramilitary equipment and spare parts therefor, and technical advice, assistance or training in relation to military activities, and calls upon States to find ways to intensify and expedite the exchange of operational information on arms trafficking and to strengthen coordination of efforts at the national, subregional, regional and international levels.	0
UNOMIG military observers continued to carry out their mandated tasks, patrolling daily, maintaining contact with local authorities and coordinating their work with the collective peacekeeping forces of the Commonwealth of Independent States (CIS) and the law enforcement agencies of both parties.	0
In its resolution 2140 (2014), the Security Council imposed, for an initial period of one year from the date of adoption of the resolution, an asset freeze and travel ban on individuals and entities involved in acts that threaten or support the peace, security or stability of Yemen.	0
The technical assessment mission met with a wide range of Ivorian and international stakeholders, including President Gbagbo, Prime Minister Soro, the Chiefs of Staff of the Ivorian defence and security forces and the Forces Nouvelles, representatives of political parties and leaders of national institutions responsible for implementing the main processes envisaged in the Ouagadougou Agreement.	0
In the second stage of the registration process that took place between June 2007 and December 2007, UN teams verified the age and date of recruitment of all staff in the cantonments.	0
16. Reiterates to all States the importance of submitting to the Committee the names of members of the Al-Qaida organization and the Taliban or associated with Osama bin Laden and other individuals, groups, companies and entities associated with them, for inclusion in the Committee list, unless this jeopardizes the conduct of investigations or the imposition of coercive measures;	0
Regime forces killed 231 people, extremists killed 3, and armed groups killed 2.	0
This amendment, which is in line with Article 5 of the Council of Europe Convention on the Prevention of Terrorism, would carry a sentence of 30 years in prison for the perpetrators.	0
Terrorists and their accomplices cannot be allowed to take advantage of existing legal loopholes to avoid responsibility for their actions.	1
This exacerbated tensions between the eastern and western districts and the existing imbalances within the National Police.	0
A true understanding of the challenges facing each individual country is developing.	1
Given this situation, the Team has launched several initiatives to fulfill its mandate to monitor the travel ban and propose recommendations to improve it, including: increasing interaction with Member States and major international organizations; an investigation into the use of false travel documents by terrorists and ways to improve national and international systems; regular discussions with Interpol on ways to improve its coordination with the United Nations; an analysis of the increasing trend towards visa-free and free movement zones and their interrelationship with United Nations sanctions; and the relationship between refuge and asylum practices and United Nations activities to combat terrorism.	0
The determining element of genocidal intent, however, seems to be missing, at least as far as the central government authorities are concerned.	1
Unfortunately, there are also numerous examples where fact-finding mechanisms could have contributed to establishing the truth, ensuring accountability and preventing further human rights violations, but where the Council failed to take effective action due to policies.	1
They will also lay the foundation for an effective firearms control mechanism that will help aid authorities control gun ownership.	0
He also expressed that the Lebanese Parliament's failure to elect a new President had undermined Lebanon's stability and resilience since the beginning of the conflict in the Syrian Arab Republic.	1
The mandate of the Commission shall be to decide, by binding arbitration, all claims for loss, damage or injury caused by one government against another, as well as by nationals (including natural and legal persons) of a party against the government of the other party or entities owned or subject to the control of the other party that a) are associated with the conflict that was the subject of the Framework Agreement, the modalities for its application and the Cessation of Hostilities Agreement, and b) result from violations of international humanitarian law, including the Geneva Conventions of 1949, or other violations of international law.	0
Towards the end of 2013, the number of politically motivated public executions seemed to increase.	0
At least 90 countries have been affected by such devices, and Al-Qaida-affiliated entities exchange information and advice on how best to build and use them.	0
As a result of the use of tear gas, shouting and shooting by security forces, people panicked and scattered.	0
Unconventional threat: chemical, biological, radiological and nuclear explosives, Asia	0
Arbitrary acts of destruction appear to have been committed, particularly by Government forces, which far exceed any military imperative.	0
The Executive Directorate will work closely with the provider of the Tower Archives and Document Management (TRIM) program, to update the structural program of the preliminary implementation assessments to reflect the views of the Committee, the recommendations of the experts of the Executive Directorate and the proposals of Member States to reorganize these evaluations so that more detailed and complete information is stored on the status of the implementation of resolution 1373 (2001).	0
To this end, the Office of Information and Management will use the secure online document tracking and distribution system recently added to the Committee's website to distribute Executive Directorate materials to Committee members and the Secretariat.	0
The French authorities are extremely concerned about the current worsening of the situation in the northern part of the Gaza Strip last week.	1
Additionally, MINUSTAH documented the deaths of children in CitÃ© Soleil and other poor districts as a result of shootouts between gangs and the Haitian National Police and the continued use of sexual violence against children.	0
Before the security forces began their actions, the people who managed to take to the streets warned that the march had not yet started and that no one was acting in a threatening or provocative manner.	0
We must not underestimate the threat posed in Afghanistan by the destabilizing activities of the Taliban and Al-Qaida.	1
Furthermore, one of them is suspected of participating in the illegal detention of civilians and that two of them are suspected of participating in the murder of civilians, acts that constitute crimes against humanity.	0
The movements, recognizing the constructive and trustworthy role of Algeria in the promotion and search for a definitive solution to the crisis, expressed their full confidence in the continuation of the efforts and the increase in the participation of that country in the search for the desired solution. definitive of the conflict.	0
However, we believe that an abrupt withdrawal would be counterproductive and would create an unprecedented vacuum, especially considering the fact that the conditions conducive to the long-awaited large-scale investment and sustainable development do not exist.	1
Unless addressed by the Government, these problems could pose serious threats to the security and stability of Timor-Leste.	1
Another method preferred by Al-Qaida is the recruitment and deployment of operatives of whom no police or security body is yet aware and who can therefore travel without difficulty, obtain business or study visas and, as an additional guarantee, claim have lost any documentation containing potentially incriminating visa stamps to obtain an immaculate duplicate.	0
It is clear that when MINURCAT begins to withdraw from Birao on 21 October 2010, the CAR national forces may not be immediately in a position to deploy and maintain additional contingents.	1
Reaffirming that acts of terrorism must not be allowed to disrupt Iraq's political and economic transition, and further reaffirming the obligations of Member States under resolution 1618 (2005) of 4 August 2005 and other relevant international resolutions and conventions with regard to, inter alia, terrorist activities in and from Iraq or against its citizens,	1
These abuses occurred between August 2002 and January 2003.	1
The Special Representative urged the Council to provide continued support to the Office's efforts to stop cross-border security threats in that region, such as the Lord's Resistance Army, piracy in the Gulf of Guinea, small arms trafficking and the potentially destabilizing effects of the return of many economic migrants from crisis areas (e.g. Libya).	0
The Commission has also found that the Government's armed forces, the State security apparatus and the military intelligence services are responsible for the illegal detention and arrest of civilians.	1
The exposure of transgressions in Part One of this report shows that serious violations of human rights and humanitarian law were committed on a large scale by government forces or militiamen under government control.	0
However, the majority of international crimes, due to their intrinsic nature, are generally committed by State officials or with their complicity; Therefore, it is recommended that other mechanisms be responsible for prosecuting them.	1
The Council demands an immediate end to all LRA attacks and urges the Army to release all kidnapped people and to lay down its weapons and demobilize.	1
The existence of a system of communicating vessels between the criminal activities that fuel terrorism in Africa and the criminal activities that thrive in other regions of the world cannot be ruled out.	1
The Committee will continue to organize special meetings and events on topics and issues of common concern and interest to Member States, with a view to maximizing the impact of the resolutions and maintaining the international community's commitment to combating terrorism.	0
In its recommendations, the National Commission proposed administrative and judicial measures, in particular that the causes of the conflict be studied and that the administrative deficiencies, one of the factors that had aggravated it, be resolved.	0
The High Commissioner expressed concern about the continuation of widespread abuses and the atmosphere of impunity prevailing throughout the country, especially in the zone of confidence, and the erosion of the rule of law in areas controlled by the Government and the Forces Nouvelles .	1
Although the F-FDTL have declared that in 2006 they had 1,200 M16 rifles, the files reveal that 45 of these rifles have disappeared, to which must be added three FN-FNC semi-automatic rifles, three SKS semi-automatic rifles and two Uzi submachine guns, which were previously under the custody and control of the F-FDTL.	1
In conclusion, the High Commissioner pointed out three measures to strengthen the working relationship between the Security Council and the human rights bodies of the United Nations.	0
However, active non-intervention to restore stability in that country already calls into question the effectiveness of the international community and involves enormous amounts of costly resources.	1
Although the official campaign period has not yet begun, opposition parties and civil society expressed concern over actions taken by national authorities, particularly the police, to disrupt their political activities.	1
All but one State has taken some steps to establish a comprehensive anti-terrorism legal framework that incorporates terrorism-related crimes.	0
However, it is worth noting the quality of the support provided by French forces to MINUSMA in several areas:	0
In this regard, the Security Council encourages the continued mainstreaming of child protection in the advocacy, policies, programs and mission planning of these organizations and agreements, as well as in the training of personnel, and the inclusion of child protection personnel in its peacekeeping and field operations, and the establishment, in its secretariats, of child protection mechanisms, including through the appointment of child protection coordinators.	0
While joint operations against the Alliance of Patriots for a Free and Sovereign Congo (APCLS) and the Nduma Defense for Congo/Cheka (CND/Cheka) continue in North Kivu, MONUSCO continues to play a role in areas affected by the activities of the Lord's Resistance Army (LRA) in the Eastern Province.	0
Reaffirming the need to combat by all means, in accordance with the Charter of the United Nations, threats to international peace and security caused by terrorist acts,	1
We condemn the repeated terrorist rocket attacks against Israeli civilian targets.	1
Condemns in the strongest terms all sexual and other violence against civilians in armed conflict, in particular against women and children, and commits to ensuring that all possible measures are applied in all peace support operations to prevent such violence and to address its effects when it occurs.	1
Likewise, the reduced presence of the High Commissioner in the camps and among the refugees constitutes another impediment established by the host country so that this institution cannot fulfill its mandate.	1
Strongly condemns all violations of applicable international law committed against women and girls in situations of armed conflict and post-conflict, calls on all parties to conflicts to cease such acts immediately, and highlights the responsibility all States to end impunity and prosecute those responsible for all types of violence committed against women and girls in situations of armed conflict, including rape and other acts of sexual violence.	1
The Security Council stresses that an inclusive political settlement and the successful deployment of the African Union-United Nations Hybrid Operation in Darfur (UNAMID) are essential to the restoration of peace and stability in Darfur.	0
The Security Council reaffirms the essential role that women play in conflict prevention and resolution, peace negotiations, peacebuilding and peacekeeping, humanitarian response and post-conflict reconstruction, and further reaffirms the importance of sexual violence prevention and protection in armed conflict and post-conflict situations and highlights the need for the United Nations and regional and subregional organizations to seek to ensure the full integration of women and the in all peace and security-related activities undertaken by the United Nations and regional and subregional organizations, including by developing the necessary capacity to do so.	0
For example, the sensitive issue of population identification is a long-term process that will continue after the elections, as will the reintegration of ex-combatants, security sector reform, land tenure issues, the promotion of appropriate economic governance, the protection of human rights, recovery from the trauma of the conflict and addressing the root causes of the crisis.	0
Rogerio Lobato was proposed for the position of Secretary of State for Defense, but he declined the position after General Taur Matan Ruak threatened to abandon the defense force. He was named Roque Rodrigues.	1
The Security Council reminds States that they must ensure that the measures they take to combat terrorism comply with all their obligations under international law, in particular international human rights law, the law of refugees and humanitarian law.	0
The negative impact of the situation in Libya will continue to increase, posing a sustained threat to peace and stability in the region. China expresses its deep concern in this regard.	1
The operations were approved at the level of the Supreme Leader. Most of the victims of enforced disappearances were forced to work and perform other activities for the state.	0
I must say that the topic you have set for our debate today, while exciting, is a great challenge.	1
Condemning the continued illicit flow of arms into and through [the affected country] in violation of the resolutions [prescribing sanctions], declaring its determination to continue to monitor closely the implementation of the arms embargo and other measures imposed by its resolutions concerning [the affected country]...	1
Deeply concerned that terrorist groups benefiting from transnational organized crime may contribute to weakening affected States, including their security, stability, governance and social and economic development,	1
The main aspects of the ChargÃ© d'Affaires' statement, as well as the exchange of views among the members of the Working Group, are reflected in the summary contained in the relevant conclusions (S/AC.51/2014/2).	0
1. Condemns violent extremism, which can lead to terrorism, sectarian violence, and the commission of terrorist acts by foreign terrorist fighters, and demands that all foreign terrorist fighters lay down their arms, end all terrorist acts, and cease participate in armed conflicts;	1
a) Apply the national legislation adopted on the fight against terrorism, taking into account international standards on human rights;	0
The Security Council also welcomes the recent improvements made to the procedures of the Committee established pursuant to resolutions 1267 (1999) and 1989 (2011), in particular with respect to the effective and valuable work of the Office of the Ombudsman, established pursuant to resolution 1904 (2009).	0
In paragraphs 1 and 2 of its resolution 2118 (2013), the Security Council determined that the use of chemical weapons anywhere constituted a threat to international peace and security and condemned in the strongest terms all use of chemical weapons in the Syrian Arab Republic.	1
In general, the Kosovo Serb political groups, whose attention is focused on Belgrade, have not formulated a clear policy on several crucial issues, including the future participation of the Kosovo Serbs in the Joint Interim Administrative Structure.	1
The transformation of MONUSCO's force alone will not bring about the changes necessary to enable the Mission to fulfill its mandate more effectively. The behavior of some of the troop-contributing countries must change.	1
My delegation firmly condemns these acts of violence and expresses its condolences to the family of the deceased pediatrician.	1
